FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,AVGO,Broadcom Inc.,,803.68,144863.48259396415,-4197581.060832559,116423883.6911171
Equities,IP,International Paper,,29.06,172029.5248461056,13095.09595192178,4999177.9920278285
Equities,MS,Morgan Stanley,,81.01,170649.87887592756,76524.55713126759,13824346.687738894
Equities,APD,Air Products and Chemicals,,267.54,144083.5793497719,-85318.5789028322,38548120.81923798
Equities,PRU,Prudential Financial,,77.63,226679.63610682212,-154643.68238684733,17597140.1509726
Equities,SHW,Sherwin-Williams,,227.28,137552.30975366352,-59876.11872207544,31262888.960812643
Equities,CHTR,Charter Communications,,326.15,226295.6269949944,-1371827.8397375855,73806318.74441743
Equities,KEY,KeyCorp,,9.34,159649.10386704368,4812.253011925994,1491122.630118188
Equities,KR,Kroger,,45.06,159395.99391243875,63990.15136716075,7182383.48569449
Equities,TSN,Tyson Foods,,50.64,235252.4243685213,618335.6848998503,11913182.770021917
Equities,TRMB,Trimble Inc.,,46.67,165911.28020506658,-6244.04553427995,7743079.447170458
Equities,INTC,Intel,,31.33,122477.59560173313,-3410.455822436801,3837223.070202299
Equities,EMR,Emerson Electric,,77.26,183328.49092197546,138664.5755480268,14163959.208631825
Equities,OXY,Occidental Petroleum,,57.49,212336.95725430117,-25206.58760421615,12207251.672549775
Equities,BBY,Best Buy,,71.81,9043.271143639617,648.1762338147932,649397.3008247609
Equities,PPL,PPL Corporation,,25.97,117212.2036412848,-52953.33605806961,3044000.928564166
Equities,PAYX,Paychex,,104.18,67628.55368692786,42103.51310485224,7045542.723104144
Equities,VLO,Valero Energy,,106.19,110554.05120523849,-80927.64577065685,11739734.697484275
Equities,C,Citigroup,,43.81,87743.74603135457,15479.181892213393,3844053.513633644
Equities,FTV,Fortive,,65.11,62593.075399622896,-30514.277942926605,4075435.1392694465
Equities,ILMN,Illumina,,196.65,22502.851987445127,1533.6594432036013,4425185.843331085
Equities,IT,Gartner,,342.86,76535.84380249445,-158865.0203742514,26241079.406123247
Equities,HOLX,Hologic,,78.89,92627.75178105917,124515.93399975916,7307403.338007757
Equities,WST,West Pharmaceutical Services,,334.46,146058.29600337986,306362.96121010685,48850657.681290425
Equities,ALL,Allstate,,107.56,131409.4754149621,147879.36802942728,14134403.175633324
Equities,AZO,AutoZone,,2386.84,132822.48140830212,-4031513.3368726317,317026011.52459186
Equities,CHD,Church & Dwight,,92.19,44640.79286158033,19122.645591415887,4115434.693909091
Equities,MGM,MGM Resorts,,39.29,211065.83381647317,84393.02268282301,8292776.610649231
Equities,CFG,Citizens Financial Group,,25.44,163014.2859578011,54160.038586304516,4147083.43476646
Equities,RHI,Robert Half,,64.61,122993.07763039577,-173332.7788222123,7946582.74569987
Equities,GOOG,Alphabet Inc. (Class C),,123.37,116546.47855990492,94275.91724971065,14378339.059935471
Equities,EQT,EQT,,34.65,109299.56679616203,1895.0460331819572,3787229.9894870142
Equities,REGN,Regeneron,,735.56,121116.06404216641,375060.97822433274,89088132.06685592
Equities,ABC,AmerisourceBergen,,169.71,179350.77946244777,-59071.99872396959,30437620.782572012
Equities,MA,Mastercard,,364.49,111635.26021145393,355624.86316711473,40689935.99447285
Equities,CDW,CDW,,171.2,55023.2189399139,26513.92347013425,9419975.08251326
Equities,WRK,WestRock,,27.79,121099.34304775597,-30689.71314089884,3365350.7432971383
Equities,SEDG,SolarEdge,,284.83,188518.06464796475,-5284.162096330997,53695600.3536798
Equities,BA,Boeing,,205.7,80516.42406008272,7513.382120744645,16562228.429159014
Equities,ODFL,Old Dominion,,310.04,130104.00836606564,91821.04576641491,40337446.753814995
Equities,LNC,Lincoln Financial,,20.55,15656.014604669379,1021.6199722135916,321731.10012595577
Equities,PCAR,Paccar,,68.56,124019.86143911847,51986.40767173991,8502801.700265963
Equities,LMT,Lockheed Martin,,444.01,51881.80309788424,-70632.61557609838,23036039.39349158
Equities,XEL,Xcel Energy,,64.75,45698.72362067538,2787.365178520835,2958992.354438731
Equities,AAP,Advance Auto Parts,,72.63,15956.582675762702,22058.581723212432,1158926.599740645
Equities,VRSK,Verisk,,218.77,8384.267246287469,-5421.536540604238,1834226.1454703095
Equities,WTW,Willis Towers Watson,,218.06,128221.50307869166,281341.3045254401,27959980.961339504
Equities,CRM,Salesforce,,223.38,41965.76161854741,135379.43292315977,9374311.83035112
Equities,DOV,Dover Corporation,,133.33,176594.5202514701,-320621.8875523862,23545347.38512851
Equities,FSLR,First Solar,,202.96,160648.18328306673,-540727.9433899899,32605155.279131223
Equities,MTB,M&T Bank,,119.16,3193.3820697561814,-3503.753233650909,380523.40743214655
Equities,COST,Costco,,510.6,54265.20052664118,10445.047841713866,27707811.38890299
Equities,PARA,Paramount Global,,15.16,95122.78643720338,65090.896888169045,1442061.4423880032
Equities,HCA,HCA Healthcare,,263.63,92001.86200989239,-439061.272841778,24254450.88166793
Equities,FICO,Fair Isaac,,787.67,207041.31996572806,458219.93414370634,163080236.49740502
Equities,TPR,"Tapestry, Inc.",,39.74,66792.50396640648,-13978.849685908255,2654334.1076249937
Equities,EIX,Edison International,,66.8,41497.32787807881,-31959.672666370843,2772021.502255664
Equities,MSFT,Microsoft,,327.7,116106.65083438359,353147.4019482314,38048149.4784275
Equities,MSCI,MSCI,,469.34,127466.02560084406,104718.30120751161,59824904.45550015
Equities,EG,Everest Re,,340.02,51519.023091705065,-150060.8922369421,17517498.231641557
Equities,EXR,Extra Space Storage,,141.72,179839.8685489528,107806.10331207144,25486906.17075759
Equities,TJX,TJX Companies,,76.5,85554.52524847166,-13265.555834400308,6544921.181508082
Equities,J,Jacobs Solutions,,109.38,97741.09744429507,24348.005524070242,10690921.238456994
Equities,WEC,WEC Energy Group,,86.57,119346.09760442731,-42082.80857942009,10331791.669615272
Equities,NI,NiSource,,26.65,80707.24011394288,-6945.704360510394,2150847.9490365777
Equities,IR,Ingersoll Rand,,56.64,148934.38900763227,-2825.012005641797,8435643.793392291
Government Bond,AU0000018442,AUSTRALIAN GOVERNMENT 2.8% 05/21/2041 REGS,BF5J6P3,107.32,12994.143651523762,-8.900098391452824,1394531.49668153
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.76,7678.359286125192,-0.0,942595.3859647285
Government Bond,AU000XCLWAV1,AUSTRALIAN GOVERNMENT 0.8% 11/21/2027 REGS,BF00GK6,119.48,3267.228868648967,-18.580252798078345,390368.50522617856
Government Bond,US912810PS15,TSY INFL IX N/B 2.375% 01/15/2027,BYQLTT6,166.16,5259.813520660901,-35.61358837143746,873970.6145930153
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,217.7,4948.676666466966,20.976096236929898,1077326.9102898585
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.89,14698.978793328766,-54.016124923513075,1776959.5463255146
Government Bond,GB00BYZW3J87,UNITED KINGDOM I/L GILT 0.125% 11/22/2036 REGS,BYZW3J8,182.9,5595.964113128363,-102.47204536632955,1023501.8362911777
Government Bond,US912810PZ57,TSY INFL IX N/B 2.5% 01/15/2029,BYQLTV8,165.05,4581.753606455005,-35.91189477999089,756218.4327453986
Government Bond,JP1400131L54,JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,BMC2Z46,92.58,1246436.8758207818,29089.7190392759,115395125.96348798
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,135.08,5167.021582279209,-1.155301456834685,697961.2753342756
Government Bond,JP1201501E99,JAPAN (20 YEAR ISSUE) 1.4 % 09/20/2034 ,BQWJS35,114.81,7037042.961747377,-65450.916300753335,807922902.4382164
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,BMBL1F7,88.04,5548.340610723366,13.7085138626525,488475.9073680852
Government Bond,GB00B24FFM16,UNITED KINGDOM I/L GILT 0.75% 11/22/2047 REGS,B24FFM1,318.15,4784.601974148541,-32.6384823377724,1522221.118075358
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,146.75,10454.718364790117,-11.527155511473095,1534229.9200329497
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,BDX8CX8,366.31,3586.906795250611,39.10385645353332,1313919.8281682513
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,232.27,1920.7035965649604,7.782652453081074,446121.8243741434
Government Bond,FR0013519253,FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,BMY72S2,114.19,1454.0597377832198,17.11054256521424,166039.08145746586
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.39,26583.794282644645,660.5473853421926,2881417.462295853
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,BM97LJ1,97.73,47485.91376186443,-59.661666702493335,4640798.351947011
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,124.43,2914.3280379741614,-12.975636856519294,362629.8377651249
CASH,USDCURR,CASH,,,,,168152859.9300899
