FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,TAP,Molson Coors Beverage Company,,59.09,9193.582135086923,13880.388087772606,543248.7683622863
Equities,VRSN,Verisign,,221.8,9637.785881734591,-2263.6305175368993,2137660.9085687324
Equities,TDY,Teledyne Technologies,,414.4,1454.0724306499342,9910.785621129036,602567.6152613327
Equities,ADI,Analog Devices,,179.02,3083.5116538754014,10518.16759074345,552010.2562767743
Equities,MA,Mastercard,,379.48,448.5870115087259,1759.012086516868,170229.7991273313
Equities,WMB,Williams Companies,,29.83,708.3250711808436,63.81006927011413,21129.336873324562
Equities,VFC,VF Corporation,,23.15,5315.152893849098,765.6448151615753,123045.78949260662
Equities,VZ,Verizon,,38.15,3558.243589799368,-4.923768805071559,135746.9929508459
Equities,NDSN,Nordson Corporation,,215.03,4775.652625346054,-981.2668935620288,1026908.5840281621
Equities,KR,Kroger,,48.09,3914.462837505526,286.68329190583023,188246.51785564076
Equities,O,Realty Income,,62.04,9352.811141717542,-200.50507981284835,580248.4032321563
Equities,NTAP,NetApp,,62.48,1766.8703721686654,-84.36304024812242,110394.06085309821
Equities,NUE,Nucor,,147.71,7467.082553695624,-2172.2354962966947,1102962.7640063807
Equities,MOS,Mosaic Company (The),,42.59,803.5985578605237,-68.09773815203008,34225.262579279704
Equities,BAC,Bank of America,,29.05,1232.5990885486688,95.66179392713056,35807.003522338826
Equities,DOV,Dover Corporation,,145.62,2489.207411651598,-301.5686224407541,362478.3832847057
Equities,GD,General Dynamics,,217.0,6759.241221204402,11469.345608737114,1466755.3450013553
Equities,FOXA,Fox Corporation (Class A),,33.26,1686.3328164558134,93.47164232932636,56087.42947532035
Equities,ADSK,Autodesk,,194.79,269.39308902823063,151.35031839462962,52475.079811809046
Equities,BXP,Boston Properties,,52.44,2969.800154420567,-99.84514637053792,155736.32009781455
Equities,GPN,Global Payments,,112.43,9463.310879532442,5945.499781873852,1063960.0421858325
Equities,AES,AES Corporation,,23.48,4837.989101519485,-174.67655998949226,113595.98410367752
Equities,BLK,BlackRock,,666.3,7706.345632913162,-791.913800451602,5134738.09521004
Equities,ALL,Allstate,,114.81,8811.293649971383,-9200.017011417674,1011624.6239532145
Equities,TRV,Travelers Companies (The),,180.11,1125.3835086401768,2419.338433025492,202692.82374118228
Equities,VRTX,Vertex Pharmaceuticals,,340.73,7055.944156390226,-28774.32357710611,2404171.852406842
Equities,MAR,Marriott International,,168.39,33.55237877127723,-20.130110967012243,5649.885061295373
Equities,SNA,Snap-on,,256.22,9221.402045849221,-6572.4628025890415,2362707.6321874876
Equities,CSGP,CoStar Group,,76.95,5376.163202050304,-7861.755736487322,413695.7583977709
Equities,AON,Aon,,324.55,4424.728177310648,4503.138270010973,1436045.5299461707
Equities,ABBV,AbbVie,,149.46,553.5517256777559,352.02141600945447,82733.84091979741
Equities,WHR,Whirlpool Corporation,,135.95,6861.902417803807,-3249.383347028949,932875.6337004275
Equities,DVA,DaVita Inc.,,90.36,784.2490102756756,-690.3642156165404,70864.74056851004
Equities,BMY,Bristol Myers Squibb,,66.18,4046.016725906796,1483.2718193624828,267765.3869205118
Equities,VTRS,Viatris,,9.11,4316.795216216186,77.55713305169525,39326.004419729456
Equities,WM,Waste Management,,165.33,7173.038535933023,2274.877935681622,1185918.4611458068
Equities,ENPH,Enphase,,164.2,5487.209202603141,-23661.479746401026,900999.7510674357
Equities,PHM,PulteGroup,,67.0,3229.202558675396,-1310.5369601472219,216356.57143125153
Equities,MSCI,MSCI,,479.84,4619.217456453451,72036.34909329355,2216485.3043046235
Equities,GNRC,Generac,,102.22,5828.814276699723,2458.8388232354714,595821.3953642457
Equities,TFX,Teleflex,,271.74,9889.619585403512,-34788.268599211086,2687405.2261375505
Equities,NVDA,Nvidia,,277.46,1278.1231772032243,-13.452542606612736,354628.0567468066
Equities,SO,Southern Company,,72.11,3517.2179418843507,1403.9470656500662,253626.58578928054
Equities,TDG,TransDigm Group,,765.0,7629.487123832941,10223.15083041841,5836557.6497321995
Equities,MCHP,Microchip Technology,,72.26,1664.8113808767478,-338.09582961622493,120299.2703821538
Equities,BALL,Ball Corporation,,52.98,8516.170269690443,-3672.3387894665216,451186.7008881997
Equities,NI,NiSource,,28.21,7022.075866637972,-620.9138190402282,198092.7601978572
Equities,AVB,AvalonBay Communities,,178.78,2354.415435695312,-584.3398833654741,420922.3915936079
Equities,MPC,Marathon Petroleum,,120.56,3880.094355366725,575.8267405760514,467784.17548301234
Equities,FIS,FIS,,58.17,9263.68146546999,-4118.343886853621,538868.3508463893
Equities,TEL,TE Connectivity,,121.22,1685.8293333298811,-51.10353728213493,204356.2317862482
Equities,CAT,Caterpillar Inc.,,217.72,9607.037212919488,-6481.435027864001,2091644.1419968307
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,US912828WU04,124.44,12702.925359588768,419.5496419950036,1580752.0317472261
Government Bond,ES0000012411,BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,ES0000012411,153.78,15512.577838909781,197.26432890223543,2385524.2200675462
Government Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,IT0005024234,120.69,21953.477301395345,-665.4894274681992,2649565.1755054044
Government Bond,GB00B3Y1JG82,UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,GB00B3Y1JG82,165.53,6184.480740039025,-448.792237039317,1023717.0968986597
Government Bond,GB00BGDYHF49,UNITED KINGDOM I/L GILT 0.125% 08/10/2041 REGS,GB00BGDYHF49,187.46,4232.314087838119,139.65602957733066,793389.5989061338
Government Bond,FR0013327491,FRANCE (GOVT OF) 0.1% 07/25/2036 0.0% 144A,FR0013327491,132.46,4379.413665052437,-88.63253195405818,580097.1340728458
Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,ES00000127G9,109.4,21643.642740101943,-42.68542104349848,2367814.515767153
Government Bond,CA135087B949,CANADIAN GOVERNMENT RRB 1.3% 12/01/2047,CA135087B949,158.67,2902.8616425226614,-3.8028108988270235,460597.05681907065
Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.45,1804.2659800989736,-27.537960365465466,228149.4331835152
Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,DE0001030559,136.07,6799.119784657169,28.499304486583917,925156.2290983009
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.57,4863.975806861536,6.202152156050715,591313.5388401569
Government Bond,IT0004545890,BUONI POLIENNALI DEL TES 2.6% 09/15/2041 144A,IT0004545890,185.13,6647.391398733242,1.5653197956201124,1230631.569647485
Government Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A ,AT0000A1K9C8,105.47,16070.31339375818,-223.99386189216384,1694935.9536396754
Government Bond,US912810PV44,TSY INFL IX N/B 1.75% 01/15/2028,US912810PV44,158.72,5230.9537294150405,476.5544405404077,830256.9759327553
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,GB00BN65R313,146.73,9998.041205288808,269.1977990814472,1467012.5860520266
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,CA135087K940,97.78,44188.15278158554,1297.758855964083,4320717.578983434
Government Bond,US912828Z377,TSY INFL IX N/B 0.125% 01/15/2030 ,US912828Z377,119.55,16224.577085722049,203.3259020972855,1939648.1905980709
