FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,HSIC,Henry Schein,,80.81,8635.315447488876,735.1527370868096,697819.8413115761
Equities,JNPR,Juniper Networks,,29.93,9070.243728861935,1173.9265387782282,271472.3948048377
Equities,CRL,Charles River Laboratories,,190.12,9082.321368052813,-3012.304814113029,1726730.9384942008
Equities,ACN,Accenture,,279.28,3846.8263692897467,-232.9061936856893,1074341.6684152402
Equities,LEN,Lennar,,112.47,3565.169159833378,-4255.901006328604,400974.57540646003
Equities,CTSH,Cognizant,,59.18,776.6738281556356,-166.9013124490724,45963.55715025052
Equities,COF,Capital One,,96.12,8741.908526284404,1859.6682379360388,840272.2475464569
Equities,PG,Procter & Gamble,,155.4,7723.415373308356,-4983.850306225708,1200218.7490121184
Equities,APTV,Aptiv,,102.86,5677.290042721616,2812.2911128819014,583966.0537943455
Equities,ROL,"Rollins, Inc.",,41.98,7235.468754709239,-2396.398190402465,303744.97832269385
Equities,SWKS,Skyworks Solutions,,105.24,847.1006246292353,-600.2170207549945,89148.86973598073
Equities,PNW,Pinnacle West,,77.65,7483.05202871592,-63.905870839296206,581058.9900297913
Equities,RSG,Republic Services,,144.15,6320.959910463489,7227.889827881811,911166.3710933119
Equities,ADP,ADP,,218.73,3532.4779058358877,-369.66271824307455,772658.8923434836
Equities,SPGI,S&P Global,,360.82,1244.0401495734945,-931.0423826514976,448874.5667691083
Equities,CTAS,Cintas,,453.41,6314.029844389826,4837.91377635449,2862844.2717447914
Equities,WHR,Whirlpool Corporation,,135.95,2401.9675646566557,-4254.169322750839,326547.4904150723
Equities,LYB,LyondellBasell,,92.08,8213.34772237858,-220.88586081040643,756285.0582766195
Equities,WST,West Pharmaceutical Services,,361.06,6923.315922766218,-22472.611028044506,2499732.447073971
Equities,TROW,T. Rowe Price,,111.1,8931.988910692358,-199.6053937323241,992343.967977921
Equities,KMB,Kimberly-Clark,,143.62,1046.1201279197085,1735.48045436725,150243.77277182855
Equities,ARE,Alexandria Real Estate Equities,,122.81,2213.7229814057146,110.66449261380741,271867.31934643583
Equities,APD,Air Products and Chemicals,,292.61,5957.084796920688,7803.5749145003865,1743102.5824269627
Equities,ALK,Alaska Air Group,,43.46,6858.166638148716,-167.39607918558931,298055.92209394317
