FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,FANG,Diamondback Energy,,126.43,96337.94513363746,-154916.2891317688,12180006.403245784
Equities,AOS,A. O. Smith,,63.41,356481.9969884989,56950.436965700195,22604523.429040715
Equities,ADM,ADM,,70.28,33257.18180116652,12318.072676839995,2337314.736985983
Equities,TMO,Thermo Fisher Scientific,,508.12,243139.48625454397,-993176.6512212763,123544035.75565888
Equities,CHRW,C.H. Robinson,,93.93,263553.13072262035,225432.9804196369,24755545.568775732
Equities,CHD,Church & Dwight,,92.19,89899.92952826053,68748.97602492679,8287874.503210338
Equities,JBHT,J.B. Hunt,,166.63,55638.21580645468,-70909.20283463852,9270995.899829544
Equities,SO,Southern Company,,69.03,50031.149585647014,25855.535490677954,3453650.2558972132
Equities,FAST,Fastenal,,53.53,311321.3051998911,-785.2767632128804,16665029.46735017
Equities,STT,State Street Corporation,,67.43,33765.12513044602,-19863.857721612007,2276782.387545975
Equities,FCX,Freeport-McMoRan,,34.21,295340.35714352474,81707.94514052765,10103593.617879981
Equities,STZ,Constellation Brands,,242.17,239504.76216940238,-427784.48445844813,58000868.25456417
Equities,NSC,Norfolk Southern Railway,,206.96,337234.0250834539,-50245.850768396835,69793953.83127162
Equities,ALL,Allstate,,107.56,41631.42181201818,-15019.358788178743,4477875.7301006755
Equities,SJM,J.M. Smucker Company (The),,145.51,162654.44638796576,91755.22122728538,23667848.493912894
Equities,EVRG,Evergy,,57.23,41914.686284589035,-20962.839318627994,2398777.4960670304
Equities,MSFT,Microsoft,,327.7,177852.88388854792,-403777.18623387365,58282390.05027715
Equities,AXP,American Express,,158.02,144143.80767719477,58997.09223719803,22777604.48915032
Equities,SYK,Stryker Corporation,,274.89,292833.7383502123,989042.3851049701,80497066.33508985
Equities,VICI,Vici Properties,,30.55,196008.14346144962,-155960.32104495759,5988048.782747286
Equities,ARE,Alexandria Real Estate Equities,,112.21,322311.0003749663,-437663.05813053343,36166517.352074966
Equities,DD,DuPont,,66.88,123560.44611574436,27820.07426390152,8263722.636220982
Equities,AMT,American Tower,,182.94,279257.21644588123,-679533.3987528761,51087315.17660951
Equities,HON,Honeywell,,190.56,159301.7788245525,180462.63148503975,30356546.972806722
Equities,RCL,Royal Caribbean Group,,80.97,128449.6271508426,10136.640290087715,10400566.310403725
Equities,APH,Amphenol,,75.26,295706.728634061,-436.6017525205177,22254888.396999434
Equities,PHM,PulteGroup,,65.94,12155.609328275152,204.86846289132598,801540.8791064635
Equities,ETN,Eaton Corporation,,175.2,364633.007683653,99439.18980868779,63883702.946176
Equities,MDLZ,Mondelez International,,73.02,327745.0880351251,5341.558625620937,23931946.328324836
Equities,LEN,Lennar,,106.8,120077.07827117045,16276.841654995602,12824231.959361004
Equities,ATVI,Activision Blizzard,,79.34,283012.8564103591,98363.06264161316,22454240.027597893
Equities,AZO,AutoZone,,2386.84,105437.80121559066,1561273.1420918019,251663161.45342043
Equities,VRSK,Verisk,,218.77,218114.97262548583,-397262.3691139298,47717012.56127754
Equities,CSGP,CoStar Group,,79.4,331478.86408935336,235349.65286130272,26319421.808694657
Equities,JKHY,Jack Henry & Associates,,152.89,81393.17730998446,-46616.876529264984,12444202.878923522
Equities,CI,Cigna,,246.25,52435.33414751385,57581.47652558722,12912201.033825286
Equities,CMA,Comerica,,35.51,84846.82956383236,53043.20521024041,3012910.917811687
Equities,TTWO,Take-Two Interactive,,137.73,339669.9787524791,638435.8428952189,46782746.17357894
Equities,NEM,Newmont,,40.55,82794.15869713873,516.3506671433596,3357303.135168975
Equities,EXC,Exelon,,39.3,24823.389813778635,11004.190585185434,975559.2196815002
Equities,WEC,WEC Energy Group,,86.57,48888.18649845493,-23845.915992011756,4232250.305171243
Equities,LNT,Alliant Energy,,51.03,293899.51337856735,5224.689381608049,14997692.167708293
Equities,BSX,Boston Scientific,,51.48,3709.013061956559,356.0072723073888,190939.99242952364
Equities,HPQ,HP Inc.,,28.81,163624.18932434052,2207.9408679910957,4714012.89443425
Equities,UDR,"UDR, Inc.",,39.29,45252.858437892064,4617.802798817805,1777984.8080247792
Equities,OXY,Occidental Petroleum,,57.49,148280.79772265605,-9749.685317195675,8524663.061075496
Equities,ILMN,Illumina,,196.65,323862.4924370985,-343560.6797006596,63687559.137755424
Equities,MHK,Mohawk Industries,,92.04,1202.0318833912952,-1908.61064921473,110635.01454733482
Equities,TROW,T. Rowe Price,,105.99,3597.398404107744,212.95569378201319,381288.2568513798
Equities,AMD,AMD,,118.21,252609.2168844767,-102909.39098908109,29860935.527913988
Equities,ULTA,Ulta Beauty,,409.83,359352.8129608311,-649290.0059857959,147273563.3357374
Equities,XOM,ExxonMobil,,101.35,364954.8057881002,83242.01855150977,36988169.56662395
Equities,ABC,AmerisourceBergen,,169.71,162649.37299442716,-39961.12778452401,27603225.090884235
Equities,NI,NiSource,,26.65,331664.6469289329,-13454.639664320632,8838862.840656063
Equities,T,AT&T,,15.45,328147.0940755157,-93348.74997873872,5069872.6034667175
Equities,CEG,Constellation Energy,,83.8,142347.8263645366,-29656.739360936364,11928747.849348167
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.71,5579.177190492102,216.18954156906628,679041.6558547937
