FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,ATO,Atmos Energy,,116.85,1170.984712138657,-857.7395080162075,136829.56361340205
Equities,MKTX,MarketAxess,,237.28,9284.956084375663,745.4133124722149,2203134.3797006574
Equities,CHD,Church & Dwight,,98.44,7148.941812694088,631.2518534975736,703741.8320416061
Equities,WYNN,Wynn Resorts,,96.73,1940.6466724254458,4815.049910512096,187718.75262371337
Equities,GOOG,Alphabet Inc. (Class C),,132.91,1782.3256640240938,30.686182183925514,236888.9040054423
Equities,NVR,"NVR, Inc.",,6026.01,1941.188193287515,71134.29432490186,11697619.4646325
Equities,NEM,Newmont,,37.75,5378.293307622979,197.1641357403546,203030.57236276747
Equities,IT,Gartner,,348.01,5294.367419836093,506.36138937019393,1842492.8057771588
Equities,MA,Mastercard,,407.85,1716.6408244273969,-2725.6024946349216,700131.9602427138
Equities,APH,Amphenol,,85.85,755.828563719382,-216.331676896371,64887.88219530894
Equities,MOS,Mosaic Company (The),,38.58,8554.296753936338,-708.309287586652,330024.7687668639
Equities,RTX,RTX Corporation,,83.1,9094.714882613789,6460.65763839226,755770.8067452058
Equities,LMT,Lockheed Martin,,438.83,9696.580860385324,13645.982104544972,4255150.578962891
Equities,COF,Capital One,,97.28,8202.708590834764,26533.540283565933,797959.4917164058
Equities,ODFL,Old Dominion,,372.56,2871.0451523528773,-40061.034013350836,1069636.581960588
Equities,PXD,Pioneer Natural Resources,,225.68,401.86755465855634,-0.4765383586205516,90693.469735343
Equities,FITB,Fifth Third Bank,,23.88,9257.446824582543,-1134.8071802188829,221067.83017103112
Equities,DHI,D.R. Horton,,116.92,3954.845005698377,-3435.9557773300207,462400.47806625423
Equities,ORCL,Oracle Corporation,,115.72,7723.613597355887,-2454.353217949316,893776.5654860232
Equities,NSC,Norfolk Southern Railway,,207.66,927.2149936473878,1433.1490738282557,192545.46558081656
Equities,HUM,Humana,,521.76,1492.2345791858781,6616.651419864662,778588.3140360238
Equities,UDR,"UDR, Inc.",,38.88,3626.0236924160413,-790.6204586211834,140979.8011611357
Equities,QCOM,Qualcomm,,108.52,2676.7179295408446,-4338.069473950953,290477.42971377244
Equities,META,Meta Platforms,,326.12,3263.2244064973215,3964.877910397433,1064202.7434469066
Equities,USB,U.S. Bank,,34.9,7693.928408280633,-3445.0178828109183,268518.1014489941
Equities,MO,Altria,,45.21,195.34134369918067,-3.4322576821336828,8831.382148639957
Equities,ANET,Arista Networks,,185.88,6615.62909411591,22683.440017245273,1229713.1360142655
Equities,DD,DuPont,,74.1,9504.56084464017,-7980.2198217366595,704287.9585878365
