FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,TAP,Molson Coors Beverage Company,,51.83,9489.610468698786,-360.52353482195974,491846.510592658
Equities,VRSN,Verisign,,218.05,9731.953679980852,-9208.841951763778,2122052.499919825
Equities,TDY,Teledyne Technologies,,424.26,1385.444060772042,-809.708638213925,587788.4972231465
Equities,ADI,Analog Devices,,169.86,2966.423855811375,-33.10500275187544,503876.75614812016
Equities,MA,Mastercard,,369.49,465.9094636323041,-1975.6786455981944,172148.88771750004
Equities,WMB,Williams Companies,,31.31,702.2437847970341,-68.11040749866521,21987.252901995136
Equities,VFC,VF Corporation,,30.09,5549.7167972246025,-4002.2466013445437,166990.97842848828
Equities,VZ,Verizon,,40.18,3425.215450153538,1594.0399169742573,137625.15678716914
Equities,NDSN,Nordson Corporation,,241.21,4945.7311997296065,-6735.183612781243,1192959.8226867784
Equities,KR,Kroger,,43.88,3871.7260051102166,-6.449026510102701,169891.33710423633
Equities,O,Realty Income,,66.16,9351.866699513996,-533.6098450035641,618719.500839846
Equities,NTAP,NetApp,,65.28,1816.4486517457606,-1771.8815101044127,118577.76798596325
Equities,NUE,Nucor,,167.91,7496.56757858682,-40866.244499198816,1258748.662120513
Equities,MOS,Mosaic Company (The),,48.8,839.6321541282252,-153.78447831784035,40974.04912145739
Equities,BAC,Bank of America,,34.97,1272.114287085889,-381.4967332194658,44485.836619393536
Equities,DOV,Dover Corporation,,150.76,2402.759688002966,-1906.4279969025895,362240.05056332715
Equities,GD,General Dynamics,,230.3,6533.02921438848,-2690.7322915999166,1504556.628073667
Equities,FOXA,Fox Corporation (Class A),,33.7,1653.6064132702159,-338.64275050204174,55726.53612720628
Equities,ADSK,Autodesk,,215.16,256.12482782719195,327.6944605675585,55107.81795529862
Equities,BXP,Boston Properties,,71.9,3046.3098451259607,-1653.0836793188803,219029.67786455658
Equities,GPN,Global Payments,,112.16,9726.81025432182,-19654.220032676898,1090959.0381247352
Equities,AES,AES Corporation,,27.01,4952.7240209231095,1122.0977053640763,133773.0758051332
Equities,BLK,BlackRock,,748.25,7653.535847259823,-1161.4269771262097,5726758.1977121625
Equities,ALL,Allstate,,126.55,8565.501743813651,-4958.6353406176695,1083964.2456796176
Equities,TRV,Travelers Companies (The),,189.04,1125.959388032583,225.3473650424629,212851.3627136795
