FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,AVGO,Broadcom Inc.,,484.77,141800.5898531364,-347732.504149429,68740671.94310492
Equities,IP,International Paper,,39.47,173767.19681424808,14307.51743708267,6858591.258258372
Equities,MS,Morgan Stanley,,82.25,166390.28751552998,-9845.42889828398,13685601.148152342
Equities,APD,Air Products and Chemicals,,246.35,141800.5898531364,30865.559558157172,34932575.31032015
Equities,PRU,Prudential Financial,,90.87,227864.53167151398,29815.147639566592,20706049.992990475
Equities,SHW,Sherwin-Williams,,229.77,138521.96349815058,27904.457660786808,31828191.55297006
Equities,CHTR,Charter Communications,,412.63,227044.87508276754,167974.6065355913,93685526.80540237
Equities,KEY,KeyCorp,,16.95,158193.72162806545,-15917.544699236694,2681383.5815957095
Equities,KR,Kroger,,46.87,158193.72162806545,-36220.93543242449,7414539.732707428
Equities,TSN,Tyson Foods,,73.56,230323.50143775335,-1605.5971030111127,16942596.765761137
Equities,TRMB,Trimble Inc.,,63.25,168849.25728176936,3781.882329765602,10679715.523071911
Equities,INTC,Intel,,30.88,120489.51854572861,-6553.481752796595,3720716.3326920993
Equities,EMR,Emerson Electric,,79.84,181963.7627017126,-29843.07443021335,14527986.814104736
Equities,OXY,Occidental Petroleum,,70.3,210651.74330783848,41078.069704905174,14808817.554541044
Equities,BBY,Best Buy,,67.45,9016.222476210985,-4147.493140943892,608144.206020431
Equities,PPL,PPL Corporation,,28.13,120489.51854572861,7706.749241283137,3389370.156691346
Equities,PAYX,Paychex,,119.8,67211.84027720916,1124.420671092371,8051978.465209657
Equities,VLO,Valero Energy,,113.5,110653.63948077118,-27642.41826732622,12559188.081067529
Equities,C,Citigroup,,46.72,86883.59840712404,211.5091232237304,4059201.717580835
Equities,FTV,Fortive,,63.13,61474.244155983986,-11767.616768236732,3880869.0335672693
Equities,ILMN,Illumina,,201.64,22950.38448490069,-9821.12916300782,4627715.527535374
Equities,IT,Gartner,,285.32,77867.37593091305,-32629.165670607552,22217119.700608112
Equities,HOLX,Hologic,,67.56,91801.53793960276,15750.997520481795,6202111.903199563
Equities,WST,West Pharmaceutical Services,,295.93,146718.5293856151,-29064.9283025379,43418414.40108508
