FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,POOL,X_Pool Corporation,,353.68,42840.13109840873,16668.64645666568,15151697.566885201
Equities,WHR,X_Whirlpool Corporation,,132.66,110578.24430712177,210151.75387558516,14669309.889782773
Equities,AVGO,X_Broadcom Inc.,,586.92,4135.320697304305,3103.6161743995926,2427102.4236618425
Equities,NVR,"X_NVR, Inc.",,5173.62,46174.10184723351,-282243.6242618939,238887256.79888424
Equities,MA,X_Mastercard,,354.22,143928.63164595782,105841.3513591908,50982399.901631184
Equities,RJF,X_Raymond James,,107.53,52569.010642890185,40893.96049938171,5652745.714429982
Equities,O,X_Realty Income,,62.62,52446.42453179134,4429.955589834651,3284195.1041807733
Equities,J,X_Jacobs Solutions,,118.98,89650.69012851911,-1558.0044642799953,10666639.111491205
Equities,SPG,X_Simon Property Group,,118.32,132357.91641960855,29512.53917552363,15660588.670768082
Equities,VLO,X_Valero Energy,,129.49,73668.26792660102,91539.63065863273,9539304.013815567
Equities,COST,X_Costco,,482.26,83230.86168149006,-294037.2594420402,40138915.354515396
Equities,K,X_Kellogg's,,65.35,140349.6434553786,46832.15090195169,9171849.19980899
Equities,ANET,X_Arista Networks,,138.7,37232.332450447364,18154.19819543483,5164124.510877049
Equities,GRMN,X_Garmin,,96.71,25771.253371440314,4386.978220076603,2492337.9135519927
Equities,MTB,X_M&T Bank,,152.36,125296.41984811131,-8121.670377274086,19090162.528058242
Equities,CMG,X_Chipotle Mexican Grill,,1491.08,86167.82059323334,2115291.4504057197,128483113.93015836
Equities,WRB,X_Berkley,,65.97,23704.521705448005,-13197.803361825283,1563787.296908405
Equities,VTRS,X_Viatris,,11.01,11769.195348149446,207.90109144947013,129578.8407831254
Equities,MCO,X_Moody's Corporation,,288.76,86407.42071947201,-179974.77837238432,24951006.806954738
Equities,KMI,X_Kinder Morgan,,16.52,116635.83492333221,2420.7661333156198,1926823.992933448
Equities,ALLE,X_Allegion,,111.8,98247.81507154251,92585.94645538591,10984105.724998454
Equities,PPL,X_PPL Corporation,,26.59,141694.3759468266,-53213.91883797169,3767653.456426119
Equities,CFG,X_Citizens Financial Group,,40.62,73812.4201128006,-13876.644589427697,2998260.50498196
Equities,ABBV,X_AbbVie,,150.82,54714.26758712007,-77738.26095813359,8252005.8374894485
Equities,MAS,X_Masco,,51.88,114535.72227506677,-5853.9201902113755,5942113.271630464
Equities,FOX,X_Fox Corporation (Class B),,32.25,148287.30052295356,-403.71640995080486,4782265.441865252
Equities,CSX,X_CSX,,30.38,57382.78561668856,1507.355143882161,1743289.0270349984
Equities,MKC,X_McCormick & Company,,73.64,41062.83886139982,-3130.6924332819967,3023867.4537534826
Equities,QRVO,X_Qorvo,,100.89,60168.00810051023,-6149.51988083849,6070350.337260477
Equities,HST,X_Host Hotels & Resorts,,16.52,4019.7512996353553,-996.3320322609978,66406.29146997607
Equities,CDAY,X_Ceridian,,72.93,12690.75810759711,-808.8825967204509,925536.9887870573
Equities,SEE,X_Sealed Air,,48.18,102175.72997481591,-34192.03179605654,4922826.67018663
Equities,MNST,X_Monster Beverage,,50.88,88542.46215444364,-3121.395287987467,4505040.4744180925
