FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,ALL,FIN-Allstate,,121.89,224461.97075522627,-68094.45961961988,27359669.61535453
Equities,ALB,FIN-Albemarle Corporation,,263.06,166344.73311742197,61348.860357261765,43758645.49386902
Equities,AKAM,FIN-Akamai,,80.32,43200.67927502005,15803.369392922757,3469878.5593696097
Equities,MTD,FIN-Mettler Toledo,,1084.12,87243.60389112336,-639852.0208064604,94582535.85044464
Equities,CARR,FIN-Carrier Global,,34.96,9259.255866131827,3295.531270037911,323703.5850799687
Equities,SJM,FIN-J.M. Smucker Company (The),,133.67,93336.58465439113,-8495.058208471954,12476301.270752462
Equities,VZ,FIN-Verizon,,35.53,184596.2135744063,71645.03956941505,6558703.468298657
Equities,VMC,FIN-Vulcan Materials Company,,156.34,209954.61844183545,128760.98826948991,32824305.047196556
Equities,STZ,FIN-Constellation Brands,,226.49,67366.84475186456,45820.81027024359,15257916.667849803
Equities,KEYS,FIN-Keysight,,157.36,244433.9803957042,-70042.06022526124,38464131.15506802
Equities,HRL,FIN-Hormel Foods,,44.3,133823.98536611148,-91981.43804293337,5928402.551718738
Equities,ABC,FIN-AmerisourceBergen,,133.77,17741.993360419936,-22253.238527684844,2373346.451823375
Equities,CRL,FIN-Charles River Laboratories,,196.8,232710.08688503946,215411.6062480441,45797345.09897577
Equities,FTV,FIN-Fortive,,58.11,151467.26457072247,-27571.680150303204,8801762.744204683
Equities,WHR,FIN-Whirlpool Corporation,,128.1,123311.79368610732,-296444.17648196593,15796240.771190347
Equities,COP,FIN-ConocoPhillips,,98.72,56982.89075964899,-20292.6863279157,5625350.975792548
Equities,AON,FIN-Aon,,265.87,164819.48807841926,-193127.4917137297,43820557.29540933
Equities,TMO,FIN-Thermo Fisher Scientific,,506.26,196168.77836668387,-798529.5710133472,99312405.73591737
Equities,CDNS,FIN-Cadence Design Systems,,163.43,187838.93648214496,246094.6378355756,30698517.38927695
Equities,EG,FIN-Everest Re,,258.68,170466.72948316802,126534.85623065122,44096333.58270591
Equities,FMC,FIN-FMC Corporation,,104.12,205222.02925268977,-1121.1849907142098,21367717.68579006
Equities,CSX,FIN-CSX,,26.37,216409.13876990386,-32396.05618607845,5706708.989362365
Equities,MA,FIN-Mastercard,,282.57,51266.293795138066,191109.93765556967,14486316.637692163
Equities,EPAM,FIN-EPAM Systems,,362.19,26059.87738982746,-106070.29841391165,9438626.991821608
Equities,LEN,FIN-Lennar,,73.44,179838.38918753507,-46339.09669882647,13207331.301932575
Equities,ADSK,FIN-Autodesk,,186.8,85647.0240611643,52664.8927781044,15998864.094625492
Equities,HII,FIN-Huntington Ingalls Industries,,216.5,84260.32520575308,6120.3766217139855,18242360.40704554
Equities,XYL,FIN-Xylem Inc.,,86.57,86544.85281161699,-46756.21967299641,7492187.907901682
Equities,MPWR,FIN-Monolithic Power Systems,,361.17,53470.90994153762,-423125.5865357466,19312088.543585144
Equities,JBHT,FIN-J.B. Hunt,,155.03,128092.87403950999,95240.34116568319,19858238.262345232
Equities,MPC,FIN-Marathon Petroleum,,96.98,24535.12715862328,4304.947425858294,2379416.6318432856
Equities,MAR,FIN-Marriott International,,138.68,212378.68184688795,251347.1133318513,29452675.598526422
Equities,LLY,FIN-Eli Lilly and Company,,319.93,166068.54789786966,-394748.28506825055,53130310.52896544
Equities,TXN,FIN-Texas Instruments,,150.25,126176.40096779418,-83436.71762508187,18958004.245411076
Equities,ITW,FIN-Illinois Tool Works,,177.65,168934.14479515358,148095.1576704616,30011150.822859034
Equities,BBY,FIN-Best Buy,,61.18,78915.90617371142,-7942.258935941582,4828075.139707665
Equities,BEN,FIN-Franklin Templeton,,20.8,144263.68770362932,66166.68843650278,3000684.70423549
Equities,IQV,FIN-IQVIA,,181.14,133201.0223477483,-452488.86676300655,24128033.188071128
Equities,UAL,FIN-United Airlines Holdings,,32.53,206919.6323415176,-62285.71294942654,6731095.640069568
Equities,MO,FIN-Altria,,37.94,86063.1574197373,-9322.85928523592,3265236.192504833
