FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,AVGO,Broadcom Inc.,,586.92,140084.80271591345,56563.546289465856,82218572.41002391
Equities,IP,International Paper,,35.39,172012.14812642417,-30026.971609502078,6087509.922194151
Equities,MS,Morgan Stanley,,94.79,168936.0589145176,1705.5004470343151,16013449.024507124
Equities,APD,Air Products and Chemicals,,282.5,143374.57640050622,607020.6740462596,40503317.83314301
Equities,PRU,Prudential Financial,,97.15,223899.68882042964,-113973.28145145744,21751854.76890474
Equities,SHW,Sherwin-Williams,,220.27,136887.4043288724,-269705.0333701695,30152188.551520724
Equities,CHTR,Charter Communications,,367.61,220528.68716789212,-809517.1498638556,81068550.68978882
Equities,KEY,KeyCorp,,17.92,161041.20861737063,5511.469261521839,2885858.458423282
Equities,KR,Kroger,,42.66,153447.90997922348,-385.9926807726177,6546087.839713673
Equities,TSN,Tyson Foods,,58.7,224588.44625195328,-331893.8623367888,13183341.794989659
Equities,TRMB,Trimble Inc.,,52.06,165894.3952793384,-117012.53529626556,8636462.218242358
Equities,INTC,Intel,,24.74,118959.30166019786,-49383.8340711522,2943053.1230732948
Equities,EMR,Emerson Electric,,81.74,183747.00757618938,-69582.03303832127,15019480.399277719
Equities,OXY,Occidental Petroleum,,58.22,211515.41545540062,11735.408619679889,12314427.487813424
Equities,BBY,Best Buy,,81.15,9077.532789049219,-3508.031841044163,736641.7858313442
Equities,PPL,PPL Corporation,,26.59,120369.02902718289,40502.5516591467,3200612.481832793
Equities,PAYX,Paychex,,108.7,68401.48985011577,62743.93319478161,7435241.946707585
Equities,VLO,Valero Energy,,129.49,110808.55457604426,66947.66495865604,14348599.732051972
Equities,C,Citigroup,,49.57,85875.7486656014,-16686.86391007222,4256860.861353861
Equities,FTV,Fortive,,66.59,62832.82495183123,-2180.798811433585,4184037.813542442
Equities,ILMN,Illumina,,199.2,23374.96659787135,-5335.964392739788,4656293.346295972
Equities,IT,Gartner,,327.81,76932.9674197421,2010.9249834159332,25219396.049865656
Equities,HOLX,Hologic,,79.64,91847.43870857255,-8893.732995588789,7314730.018750718
Equities,WST,West Pharmaceutical Services,,316.71,145911.57747399423,810377.7892820351,46211655.70178871
Equities,ALL,Allstate,,127.72,131797.99263802794,-21061.51866239839,16833239.619728927
Equities,AZO,AutoZone,,2486.54,129219.84480378483,308376.45581692754,321310312.8984031
Equities,CHD,Church & Dwight,,83.31,43176.80422842029,-9639.735243270394,3597059.5602696943
Equities,MGM,MGM Resorts,,43.01,209025.5446357655,17654.747196327757,8990188.674784273
Equities,CFG,Citizens Financial Group,,40.62,159945.81955216988,606.4639100135732,6496999.19020914
Equities,RHI,Robert Half,,79.54,122818.65470831054,-21180.549192215567,9768995.795499021
Equities,GOOG,Alphabet Inc. (Class C),,90.3,116426.80869794794,10307.165210355106,10513340.8254247
Equities,EQT,EQT,,32.91,110124.46918707647,14935.192207393899,3624196.280946686
Equities,REGN,Regeneron,,760.42,117923.0918007046,17621.59208731314,89671077.46709178
Equities,ABC,AmerisourceBergen,,154.71,176850.99079808884,18563.64799445716,27360616.786372326
Equities,MA,Mastercard,,354.22,108658.75927508005,-242350.330760996,38489105.71041886
Equities,CDW,CDW,,201.14,56372.04582235507,-3085.5808352041963,11338673.296708498
Equities,WRK,WestRock,,30.84,125509.7512204829,-5976.476837449059,3870720.7276396924
Equities,SEDG,SolarEdge,,317.92,183866.5135068286,3264.4585908491495,58454841.974090956
