FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,TAP,Molson Coors Beverage Company,,51.34,9551.785698642345,2973.8319683153077,490388.677768298
Equities,VRSN,Verisign,,211.33,9594.545566213352,-14768.969990255442,2027615.3145078677
Equities,TDY,Teledyne Technologies,,447.36,1393.9341683858017,4734.105230701529,623590.3895690723
Equities,ADI,Analog Devices,,196.28,2961.632539266555,7414.801918935399,581309.2348072394
Equities,MA,Mastercard,,362.32,469.08831787838625,-856.4247972107933,169960.0793336969
Equities,WMB,Williams Companies,,29.44,741.0481836270559,-27.821885205928037,21816.458525980528
Equities,VFC,VF Corporation,,22.56,5574.693509158105,1900.239103340862,125765.08556660685
Equities,VZ,Verizon,,37.58,3556.5159516221497,-2.660562792916712,133653.8694619604
Equities,NDSN,Nordson Corporation,,220.95,4808.803533912339,-953.0165540881666,1062505.1408179312
Equities,KR,Kroger,,48.82,3835.919469860092,-1778.7762672642407,187269.58851856968
Equities,O,Realty Income,,62.26,9535.08848700195,635.7984914272704,593654.6092007414
Equities,NTAP,NetApp,,62.93,1804.3650567233863,216.4118558529226,113548.6930196027
Equities,NUE,Nucor,,153.98,7536.372362189936,-182.21745382762077,1160450.6163300064
Equities,MOS,Mosaic Company (The),,45.6,808.1233245151436,-509.0773828870747,36850.42359789055
Equities,BAC,Bank of America,,28.37,1260.7349102919425,-68.02616457040392,35767.04940498241
Equities,DOV,Dover Corporation,,151.38,2499.678544375235,-1010.9148100528001,378401.33804752305
Equities,GD,General Dynamics,,225.5,6489.374265704705,281.97128218016184,1463353.896916411
Equities,FOXA,Fox Corporation (Class A),,34.05,1662.6691095369968,-270.2361764587139,56613.88317973474
Equities,ADSK,Autodesk,,208.16,267.12906033122795,-175.76102315387797,55605.58519854841
Equities,BXP,Boston Properties,,53.19,2996.425526786044,-2868.134077411255,159379.87376974968
Equities,GPN,Global Payments,,104.98,9622.92161193174,2295.8445526003134,1010214.3108205942
Equities,AES,AES Corporation,,23.73,4977.730349511079,72.32222483775645,118121.54119389791
Equities,BLK,BlackRock,,664.24,7629.460797917859,-14853.684152395843,5067793.040408959
Equities,ALL,Allstate,,109.9,8436.547539526671,-6014.8048923063725,927176.5745939813
Equities,TRV,Travelers Companies (The),,170.43,1175.369839901034,-488.85825741970274,200318.28181433326
Equities,VRTX,Vertex Pharmaceuticals,,315.07,6831.670395072175,11097.801716788083,2152454.39137539
Equities,MAR,Marriott International,,165.11,32.324932980605745,2.8777515923382357,5337.169684427815
Equities,SNA,Snap-on,,243.85,9115.137489623045,739.4923220457645,2222726.2768445793
Equities,CSGP,CoStar Group,,68.85,5182.045776458024,-1079.6277519329171,356783.85170913493
Equities,AON,Aon,,314.1,4510.912641808466,-7488.2749153362465,1416877.6607920392
Equities,ABBV,AbbVie,,156.19,543.0904651722743,494.17707948795476,84825.29975525753
Equities,WHR,Whirlpool Corporation,,128.58,6773.723765238571,558.7320076179,870965.4017343755
Equities,DVA,DaVita Inc.,,81.11,769.3222164245071,-17.710759371029642,62399.72497419178
Equities,BMY,Bristol Myers Squibb,,68.14,3894.6624586249086,236.7670533938773,265382.29993070127
Equities,VTRS,Viatris,,9.4,4263.3075382495,-840.6480053764268,40075.0908595453
Equities,WM,Waste Management,,162.46,7331.566615074599,-14437.195012850123,1191086.3122850196
Equities,ENPH,Enphase,,210.28,5589.906597335785,21.850509517583987,1175445.5592877688
Equities,PHM,PulteGroup,,58.15,3199.5859042087923,3035.707082826929,186055.92032974126
Equities,MSCI,MSCI,,556.66,4431.671637413374,-2945.9571022052787,2466934.3336825287
Equities,GNRC,Generac,,108.01,5743.880293168274,1651.819541784098,620396.5104651053
Equities,TFX,Teleflex,,252.59,9526.295631364754,30955.931428245854,2406247.0135264234
Equities,NVDA,Nvidia,,277.74,1287.7321362079447,-1141.4390261004007,357654.7235103946
Equities,SO,Southern Company,,68.22,3589.4003102982356,-4972.449700019688,244868.88916854563
Equities,TDG,TransDigm Group,,737.05,7702.6402603654515,-2573.296333309027,5677231.003902355
Equities,MCHP,Microchip Technology,,82.94,1671.1427634538306,435.18843702803366,138604.5808008607
Equities,BALL,Ball Corporation,,54.9,8898.705560259872,891.4716652738379,488538.935258267
Equities,NI,NiSource,,27.47,6854.261320951424,371.8055057301149,188286.5584865356
Equities,AVB,AvalonBay Communities,,166.58,2344.8360933450585,-6.261618902114531,390602.7964294199
Equities,MPC,Marathon Petroleum,,133.24,3871.0119146636325,-2877.4307452482885,515773.62750978244
Equities,FIS,FIS,,53.82,9074.332321246835,1786.2386769679777,488380.5655295047
Equities,TEL,TE Connectivity,,129.92,1687.00412729039,-413.4435602447204,219175.57621756743
Equities,CAT,Caterpillar Inc.,,226.48,9755.015181592182,-7078.920098777513,2209315.838326997
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,US912828WU04,124.14,12982.62512091876,613.9473041681556,1611663.0825108548
Government Bond,ES0000012411,BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,ES0000012411,153.62,15759.158250037537,123.6828495306288,2420921.8903707666
Government Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,IT0005024234,120.55,21002.778119297825,53.9297966526446,2531884.902281353
Government Bond,GB00B3Y1JG82,UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,GB00B3Y1JG82,165.06,5993.505320022282,374.8943583190356,989287.9881228779
Government Bond,GB00BGDYHF49,UNITED KINGDOM I/L GILT 0.125% 08/10/2041 REGS,GB00BGDYHF49,187.23,4353.7541135575275,178.02591004401643,815153.3826813758
Government Bond,FR0013327491,FRANCE (GOVT OF) 0.1% 07/25/2036 0.0% 144A,FR0013327491,132.33,4243.05592358465,-20.194754116125623,561483.5903679568
Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,ES00000127G9,109.24,21590.285963797578,-41.19143130693102,2358522.838685247
Government Bond,CA135087B949,CANADIAN GOVERNMENT RRB 1.3% 12/01/2047,CA135087B949,158.68,2978.9178604988388,0.5474863939914508,472694.6861039558
Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.15,1785.907339855329,54.166814988099304,225292.21092274974
Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,DE0001030559,135.93,6839.833076780864,27.464220788501677,929738.5101268229
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.32,4868.937528586376,-85.78816862249664,590699.5009680991
Government Bond,IT0004545890,BUONI POLIENNALI DEL TES 2.6% 09/15/2041 144A,IT0004545890,185.01,6650.000265059275,-30.067184407508222,1230316.5490386165
Government Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A ,AT0000A1K9C8,105.33,15750.32216248363,30.230327376685622,1658981.4333744007
Government Bond,US912810PV44,TSY INFL IX N/B 1.75% 01/15/2028,US912810PV44,158.37,5503.270552581014,50.27387504602784,871552.9574122552
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,GB00BN65R313,146.55,10297.149870934849,75.54806503430245,1509047.3135855023
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,CA135087K940,97.54,45269.6184948889,382.5349795816098,4415598.587991463
Government Bond,US912828Z377,TSY INFL IX N/B 0.125% 01/15/2030 ,US912828Z377,119.3,16387.237807399877,-222.08167918871447,1954997.4704228053
