FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,ALL,FIN-Allstate,,109.04,224705.08632024273,3107.458949210776,24501842.612359267
Equities,ALB,FIN-Albemarle Corporation,,223.09,157766.74512191472,1289695.621267701,35196183.169247955
Equities,AKAM,FIN-Akamai,,89.87,43616.6476976602,10372.408476916171,3919828.128588722
Equities,MTD,FIN-Mettler Toledo,,1311.64,89484.91828258136,-16699.99823446424,117371998.21616502
Equities,CARR,FIN-Carrier Global,,49.71,8874.625270732602,18674.677196881486,441157.6222081177
Equities,SJM,FIN-J.M. Smucker Company (The),,146.58,93618.62509955952,-1056.2414671555996,13722618.067093436
Equities,VZ,FIN-Verizon,,36.54,183639.0078881287,-26839.686233531498,6710169.348232222
Equities,VMC,FIN-Vulcan Materials Company,,225.01,211465.67899061335,-900218.4618263333,47581892.42967791
Equities,STZ,FIN-Constellation Brands,,245.32,64988.798472076385,-2735.4212122843783,15943052.041169778
Equities,KEYS,FIN-Keysight,,167.45,244384.66455178292,179719.26421003576,40922212.07919604
Equities,HRL,FIN-Hormel Foods,,39.94,138506.51649963806,-37195.1351731527,5531950.268995544
Equities,ABC,FIN-AmerisourceBergen,,191.93,18039.53778327594,-3225.0912565172034,3462328.4867441515
Equities,CRL,FIN-Charles River Laboratories,,210.25,223628.38455061745,224628.73747692682,47017867.85176732
Equities,FTV,FIN-Fortive,,74.77,154854.2239517358,-22843.667933292832,11578450.324871285
Equities,WHR,FIN-Whirlpool Corporation,,146.87,125570.34388254785,-297538.75318331236,18442516.4060298
Equities,COP,FIN-ConocoPhillips,,103.16,59089.947301769535,-51693.8902010439,6095718.963650545
Equities,AON,FIN-Aon,,344.54,169614.1756462818,-99164.23298249043,58438868.07716993
Equities,TMO,FIN-Thermo Fisher Scientific,,521.75,200477.31727247985,180273.27576167605,104599040.28691636
Equities,CDNS,FIN-Cadence Design Systems,,234.52,184653.3638751378,-96824.01475889848,43304906.895997316
Equities,EG,FIN-Everest Re,,341.86,163586.75691632068,-9961.800472093568,55923768.71941339
Equities,FMC,FIN-FMC Corporation,,104.34,201957.0399940168,25356.029789996155,21072197.552975714
Equities,CSX,FIN-CSX,,34.1,222178.59770089225,-165781.59236190218,7576290.181600426
Equities,MA,FIN-Mastercard,,392.73,48846.60119230602,220907.37049206774,19183525.686254345
Equities,EPAM,FIN-EPAM Systems,,224.75,26526.97595165019,-39528.94151235282,5961937.84513338
Equities,LEN,FIN-Lennar,,124.93,178135.75555275538,489584.97852547857,22254499.94120573
Equities,ADSK,FIN-Autodesk,,204.61,83531.96812630068,3547.178146180763,17091475.998322383
Equities,HII,FIN-Huntington Ingalls Industries,,226.32,85799.6722670142,-232451.50032952183,19418181.827470653
Equities,XYL,FIN-Xylem Inc.,,112.62,88130.21699814245,35398.15406138586,9925225.038330803
Equities,MPWR,FIN-Monolithic Power Systems,,540.23,53900.89791846977,111579.1585710027,29118882.082494922
Equities,JBHT,FIN-J.B. Hunt,,180.66,125806.86201025046,-56127.310348396,22728267.690771848
Equities,MPC,FIN-Marathon Petroleum,,116.01,24066.37923747208,3198.606669100416,2791940.6553391363
Equities,MAR,FIN-Marriott International,,183.23,204637.99111447853,132363.7250846497,37495819.111905895
Equities,LLY,FIN-Eli Lilly and Company,,467.98,164508.91371686832,-1140534.4826632505,76986881.44122005
Equities,TXN,FIN-Texas Instruments,,178.76,125537.27422801201,-23742.919256167534,22441043.140999425
Equities,ITW,FIN-Illinois Tool Works,,250.16,162470.635458745,993509.6849757887,40643654.16635965
Equities,BBY,FIN-Best Buy,,81.95,79224.66624000101,42145.7490485314,6492461.398368083
Equities,BEN,FIN-Franklin Templeton,,26.71,142839.38345552896,24920.388633966108,3815239.932097179
Equities,IQV,FIN-IQVIA,,224.77,135350.96223240907,-365828.6000323816,30422835.78097859
Equities,UAL,FIN-United Airlines Holdings,,54.87,212981.19280957803,-178010.65164769045,11686278.049461545
Equities,MO,FIN-Altria,,45.3,85881.31555377347,4262.459929556737,3890423.594585938
Equities,ZTS,FIN-Zoetis,,171.83,200390.72590773518,-78779.24025975408,34433138.43272614
Equities,INVH,FIN-Invitation Homes,,34.14,178748.32760734917,-19928.23564389996,6102467.9045149
Equities,ON,FIN-ON Semiconductor,,94.58,250179.27621253047,116419.91274491114,23661955.944181133
Equities,HD,FIN-Home Depot (The),,310.64,17700.264569409643,131219.6304928639,5498410.185841411
Equities,PRU,FIN-Prudential Financial,,87.03,147017.29310251013,144419.55216017136,12794915.018711457
Equities,APTV,FIN-Aptiv,,102.09,137100.3552041509,-1894.8169837345154,13996575.262791766
Equities,VICI,FIN-Vici Properties,,31.43,176147.61781821752,-11170.253064876935,5536319.628026577
Equities,ESS,FIN-Essex Property Trust,,234.3,151685.14493801334,-520958.3164727526,35539829.45897653
Equities,TAP,FIN-Molson Coors Beverage Company,,65.84,41845.56565074902,9623.022066025833,2755112.0424453155
Equities,CPB,FIN-Campbell Soup Company,,45.35,107546.8873527245,-47966.6679905669,4877251.341446056
Equities,FANG,FIN-Diamondback Energy,,130.62,43895.966699936616,20236.59574055266,5733691.170345721
Equities,K,FIN-Kellogg's,,67.4,170824.06318168103,2226.004213491472,11513541.858445304
Equities,DLTR,FIN-Dollar Tree,,143.5,43472.82356421761,85987.30338422113,6238350.181465227
Equities,CVX,FIN-Chevron Corporation,,155.85,52516.013358319855,30345.325265025203,8184620.681894149
Equities,DFS,FIN-Discover Financial,,115.93,86054.49828326283,72736.74638553086,9976297.985978661
Government Bond,IT0005387052,FIN-BUONI POLIENNALI DEL TES 0.4% 05/15/2030 144A,BK5MSX9,114.25,3179.9336780479093,-48.88242352685043,363307.42271697364
Government Bond,JP1300521G93,FIN-JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,98.05,7605700.726898624,-1336.1566765962589,745738956.27241
Government Bond,SE0008014062,FIN-SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.45,7739.205166086813,-168.98872535050208,947665.6725873302
Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.6,12687.393268214499,-495.23594434073124,1606223.9877559554
Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.46,13431.641109304846,186.79856742668102,1685133.693573386
Government Bond,IT0005024234,FIN-BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,BMNDJV3,120.53,21477.30265269856,-84.43655321069627,2588659.2887297575
Government Bond,FR0000188799,FIN-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,7453317,209.2,3367.899588151365,124.78482338511611,704564.5938412655
Government Bond,NL0011819040,FIN-NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.22,29553.321612348645,-1564.6224112222455,3080047.178438976
Government Bond,FR0013238268,FIN-FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,BDCKIW3,119.77,4867.925748210078,-210.8597745753775,583031.466863121
Government Bond,GB00BBJNQY21,FIN-UNITED KINGDOM GILT 3.5% 07/22/2068 REGS,BBJNQY2,195.81,7908.2689966996995,402.7054289812724,1548518.152243768
Government Bond,GB00B7RN0G65,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,B7RN0G6,224.4,5888.893936626432,27.65279876326101,1321467.7993789713
Government Bond,US912810FH69,FIN-TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.24,5979.9283491661,26.107795287421226,1400738.4165086674
Government Bond,DE0001030559,FIN-DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,BLM7VX5,135.89,7479.959456289192,-396.62080766653605,1016451.6905151381
Government Bond,GB00BYMWG366,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,219.4,4315.088423419337,665.0763052061973,946730.4000982026
Government Bond,GB0008932666,FIN-UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,384.17,1298.5218825149223,-183.7678543474592,498853.1516057577
Government Bond,US912810FS25,FIN-TSY INFL IX N/B 2% 01/15/2026,BZ56W67,161.05,7237.34979560699,-706.7063539108995,1165575.1845825058
Government Bond,SE0007045745,FIN-SWEDEN I/L BOND 0.125 % 06/01/2032 144A ,BX3JD83,138.99,6204.860707109197,-178.99353030414287,862413.5896811074
Government Bond,ES00000128E2,FIN-BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,BYZK819,150.43,2356.3644168984633,134.21991011131513,354467.89923403587
Government Bond,FR0013209871,FIN-FRANCE (GOVT OF) 0.1% 07/25/2047 0.0% 144A,BYX4Z34,151.93,3779.235686663523,-61.191990802862755,574179.2778747891
CASH,USDCURR,FIN-CASH,,,,,124653598.35242175
