FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,HRL,SEC-Hormel Foods,,40.88,14434.886157803086,3092.917095132856,590098.1461309902
Equities,CTSH,SEC-Cognizant,,65.75,46121.38028788818,3128.9681126198043,3032480.753928648
Equities,MRNA,SEC-Moderna,,117.66,36030.63274399496,-15125.958921919917,4239364.248658447
Equities,PANW,SEC-Palo Alto Networks,,249.96,38647.55409984209,-3087.928828618652,9660342.62279653
Equities,LVS,SEC-Las Vegas Sands,,59.6,21954.81783802858,60.704565450763674,1308507.1431465033
Equities,CB,SEC-Chubb Limited,,204.41,28240.902995099375,-7179.281640966139,5772722.981228263
Equities,AAP,SEC-Advance Auto Parts,,74.39,3601.2646206083623,124.8985192563313,267898.0751270561
Equities,ROL,"SEC-Rollins, Inc.",,40.7,5541.382532414979,-2691.947702109792,225534.26906928967
Equities,DD,SEC-DuPont,,77.63,55131.13690330992,-52506.685183590525,4279830.157803949
Equities,DGX,SEC-Quest Diagnostics,,135.21,59430.09932949913,10635.946487792906,8035543.730341578
Equities,TFX,SEC-Teleflex,,250.79,8184.714121428593,14353.257253248783,2052644.4545130767
Equities,MGM,SEC-MGM Resorts,,50.77,76383.07081732653,-39999.40730047676,3877968.505395668
Equities,IPG,SEC-Interpublic Group of Companies (The),,34.23,71581.47458920494,-11951.379946913441,2450233.875188485
Equities,STX,SEC-Seagate Technology,,63.5,35798.1567414909,116.29495862204207,2273182.9530846723
Equities,CPT,SEC-Camden Property Trust,,109.09,68762.05479403932,543.1694628718936,7501252.557481749
Equities,HPE,SEC-Hewlett Packard Enterprise,,17.38,71206.45527375351,3929.285112497423,1237568.192657836
Equities,NTRS,SEC-Northern Trust,,80.12,7245.6969322039395,-451.74988618124866,580525.2382081797
Equities,NTAP,SEC-NetApp,,78.01,5079.877947173198,-817.224345514335,396281.2786589812
Equities,KR,SEC-Kroger,,48.35,55590.393171312775,12069.266714140664,2687795.5098329727
Equities,VTRS,SEC-Viatris,,10.42,47874.04849709545,-930.6459547050738,498847.58533973456
Equities,CFG,SEC-Citizens Financial Group,,31.84,38019.94383698909,28883.23224147656,1210555.0117697327
Equities,ADBE,SEC-Adobe Inc.,,546.17,28387.433323950423,-121428.05273942402,15504364.458542
Equities,CHTR,SEC-Charter Communications,,405.19,29912.691738831996,23888.142834017202,12120323.565657336
Equities,ATO,SEC-Atmos Energy,,120.94,42104.14700051691,23640.642076844844,5092075.538242515
Equities,AMT,SEC-American Tower,,190.31,36120.20570279343,-20914.926148684444,6874036.3472986175
Equities,REG,SEC-Regency Centers,,65.53,4549.694764673285,-3051.775887416941,298141.4979290404
Equities,PHM,SEC-PulteGroup,,84.39,9110.181452093373,543.1035122328826,768808.2127421597
Equities,WMT,SEC-Walmart,,159.29,75162.14462390482,-11115.968213814256,11972578.017141799
Equities,SPG,SEC-Simon Property Group,,124.6,25265.090252794653,45260.60453857776,3148030.2454982135
Equities,RJF,SEC-Raymond James,,110.07,89476.64088795468,-107992.20784561196,9848693.862537172
Equities,RTX,SEC-RTX Corporation,,87.32,45127.02451702297,-34940.91834463662,3940491.780826445
Equities,META,SEC-Meta Platforms,,318.6,85324.98820725932,-94552.08215577589,27184541.24283282
Equities,AJG,SEC-Arthur J. Gallagher & Co.,,214.8,2334.8924413973305,-1950.4241980298127,501534.8964121466
Equities,NEM,SEC-Newmont,,42.92,68120.77476237371,-3962.3983287923197,2923743.6528010797
Equities,LYV,SEC-Live Nation Entertainment,,87.75,86098.31940475736,-16877.416037574327,7555127.527767459
Equities,AOS,SEC-A. O. Smith,,72.32,13490.443029641841,422.79156014390276,975628.8399036978
Equities,ABC,SEC-AmerisourceBergen,,186.41,88538.0733621778,-57694.914035142036,16504382.255443564
Equities,PFE,SEC-Pfizer,,36.06,67759.27532791895,-3664.9099850076236,2443399.4683247576
Equities,TRV,SEC-Travelers Companies (The),,172.61,63882.90660995667,5471.864563387442,11026828.509944621
Equities,LH,SEC-LabCorp,,213.21,79680.0631716014,32300.074893367415,16988586.268817134
Equities,PNW,SEC-Pinnacle West,,82.82,69002.65471616665,-24816.565952412133,5714799.863592922
Equities,KMI,SEC-Kinder Morgan,,17.71,297.0776511689547,23.124692241345606,5261.245202202187
Equities,PRU,SEC-Prudential Financial,,95.19,46013.10132966192,30513.514051222017,4379987.115570518
Equities,LIN,SEC-Linde plc,,390.67,70679.14993731942,72831.40707276526,27612223.50601258
Equities,ALGN,SEC-Align Technology,,377.89,36827.826081788706,-21550.607870425294,13916867.198047133
Equities,WHR,SEC-Whirlpool Corporation,,142.4,2353.3586203196387,-825.4381978271833,335118.26753351657
Government Bond,FR0013410552,SEC-FRANCE (GOVT OF) 0.1% 03/01/2029 0.0% REGS,FR0013410552,120.18,3182.302568421551,-16.44814139335648,382449.122672902
Government Bond,CA135087G997,SEC-CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,CA135087G997,131.83,2790.004270256114,88.59683517053915,367806.26294786355
Government Bond,GB00BNNGP882,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,GB00BNNGP882,213.04,1477.624286984024,87.59730521743285,314793.07809907646
Government Bond,AU000XCLWAF4,SEC-AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,AU000XCLWAF4,155.71,2061.4142133568266,38.697273411566655,320982.8071617915
Government Bond,GB00B128DH60,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,GB00B128DH60,207.51,4769.709239457423,-259.3332609090976,989762.3642798098
Government Bond,FR0000188799,SEC-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.31,3075.2642762654737,-20.626772584709908,643683.5656651263
Government Bond,DE0001030575,SEC-DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,DE0001030575,181.53,3515.319177188289,-73.82136079710384,638135.89023499
