FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,FANG,Diamondback Energy,,132.4,100834.90453016959,-7543.797965636846,13350541.359794455
Equities,AOS,A. O. Smith,,56.23,370242.8521913984,101259.66836443392,20818755.57872233
Equities,ADM,ADM,,91.31,33058.23229740353,-11774.875302221448,3018547.191075916
Equities,TMO,Thermo Fisher Scientific,,549.97,247942.05721423356,-201897.0970908684,136360693.20611203
Equities,CHRW,C.H. Robinson,,90.41,262670.11865673854,-112525.60377793024,23748005.427755732
Equities,CHD,Church & Dwight,,79.89,86654.89038491577,-661.3530862795415,6922859.19285092
Equities,JBHT,J.B. Hunt,,173.22,58085.161828146716,101077.60601344815,10061511.731871573
Equities,SO,Southern Company,,69.29,48060.01540082346,7703.76689571116,3330078.4671230577
Equities,FAST,Fastenal,,46.41,299769.55049779156,-31153.354216291707,13912304.838602506
Equities,STT,State Street Corporation,,76.26,33957.914084912154,-822.2279794862715,2589630.528115401
Equities,FCX,Freeport-McMoRan,,37.6,286737.0896529314,-92499.56053644713,10781314.57095022
Equities,STZ,Constellation Brands,,229.3,241659.26329212036,1255894.2181871068,55412469.0728832
Equities,NSC,Norfolk Southern Railway,,242.03,327801.13695421803,-532461.711505553,79337709.17702939
Equities,ALL,Allstate,,133.58,41276.28426431741,6356.962103843866,5513686.05202752
Equities,SJM,J.M. Smucker Company (The),,155.21,157344.77766458644,-22593.995738825033,24421482.94132046
Equities,EVRG,Evergy,,60.97,42189.495101262255,-3728.944250858034,2572293.5163239595
Equities,MSFT,Microsoft,,238.19,179948.19541998248,249990.19826526922,42861860.667085625
Equities,AXP,American Express,,146.19,138931.25820155404,-171281.29307900454,20310360.636485185
Equities,SYK,Stryker Corporation,,243.22,290563.0323564438,-86866.14890776324,70670740.72973427
Equities,VICI,Vici Properties,,31.61,196228.7152852937,-20725.730647749806,6202789.690168134
Equities,ARE,Alexandria Real Estate Equities,,142.65,325299.2291691914,351606.88858071517,46403935.04098515
Equities,DD,DuPont,,67.62,125451.61395479311,31879.24207633325,8483038.13562311
Equities,AMT,American Tower,,208.59,282212.4681821055,113965.76505066048,58866698.73810539
Equities,HON,Honeywell,,210.9,159823.97597377375,-30679.082516748455,33706876.532868885
Equities,RCL,Royal Caribbean Group,,49.43,130771.79185050236,-132872.17677547585,6464049.671170332
Equities,APH,Amphenol,,75.74,302528.63101719064,84728.02759847057,22913518.513242017
Equities,PHM,PulteGroup,,45.3,11975.624652739725,2011.2381527952166,542495.7967691096
Equities,ETN,Eaton Corporation,,154.77,365634.1573419332,5729.794026407459,56589198.53181101
Equities,MDLZ,Mondelez International,,65.94,323860.31812558195,12780.89300239706,21355349.37720087
Equities,LEN,Lennar,,89.58,118729.6091063398,16085.266691126479,10635798.38374592
Equities,ATVI,Activision Blizzard,,75.73,293175.10525830835,-82728.50052909482,22202150.721211694
Equities,AZO,AutoZone,,2466.18,101187.02220076406,-2189354.490762523,249545410.41108027
Equities,VRSK,Verisk,,175.81,221386.58668736604,-25385.956680155483,38921975.80550583
Equities,CSGP,CoStar Group,,77.28,332092.01993701636,-131923.8870460637,25664071.300732624
Equities,JKHY,Jack Henry & Associates,,174.38,81204.25379821438,-10690.606546467161,14160397.777332624
Equities,CI,Cigna,,328.38,51552.322081631995,10021.148110034479,16928751.525166314
Equities,CMA,Comerica,,64.67,88191.64544676925,26653.46553896723,5703353.711042568
Equities,TTWO,Take-Two Interactive,,104.13,337908.06165357993,-120452.94425532891,35186366.459987275
Equities,NEM,Newmont,,46.29,83295.94147712138,-1133.0578902834025,3855769.1309759486
Equities,EXC,Exelon,,42.12,24683.267516046355,-10035.534804568893,1039659.2277758725
Equities,WEC,WEC Energy Group,,91.39,47868.675987368355,886.1527380724885,4374718.298485594
Equities,LNT,Alliant Energy,,53.85,283536.0199202543,-52802.285454453806,15268414.672705695
Equities,BSX,Boston Scientific,,46.27,3687.2699467912057,70.6651242873977,170609.9804380291
Equities,HPQ,HP Inc.,,26.39,164215.60205683816,42840.45981029648,4333649.738279959
Equities,UDR,"UDR, Inc.",,37.57,45445.04341693693,8143.726751573478,1707370.2811743205
Equities,OXY,Occidental Petroleum,,62.62,151074.06325089847,84041.63369122503,9460257.840771262
Equities,ILMN,Illumina,,202.2,339385.38553398143,812042.5863001781,68623724.95497105
Equities,MHK,Mohawk Industries,,102.22,1184.2750060062565,94.60670998613668,121056.59111395954
Equities,TROW,T. Rowe Price,,106.64,3597.398404107744,671.7897815589157,383626.56581404986
Equities,AMD,AMD,,64.77,252022.99834060192,67193.38900943894,16323529.602520784
Equities,ULTA,Ulta Beauty,,469.07,349123.8852263748,-58188.489943216344,163763540.84313563
Equities,XOM,ExxonMobil,,107.63,362845.24043672386,5288.215516416205,39053033.228204586
Equities,ABC,AmerisourceBergen,,164.3,165274.85415064363,-65252.17576698411,27154658.536950752
Equities,NI,NiSource,,26.69,342454.06385431834,4988.836979606131,9140098.964271758
Equities,T,AT&T,,17.58,345633.39047183003,4491.644412824962,6076235.004494771
Equities,CEG,Constellation Energy,,85.37,138489.51057844458,-277983.1725730131,11822849.518081814
