FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,ALL,FIN-Allstate,,114.81,217986.25615978695,196417.48525982397,25027002.06970514
Equities,ALB,FIN-Albemarle Corporation,,185.13,167173.2887760789,380862.6670005193,30948790.951115485
Equities,AKAM,FIN-Akamai,,81.97,43457.97933026138,11724.949100634956,3562250.5657015257
Equities,MTD,FIN-Mettler Toledo,,1491.5,90420.26995775674,775386.2433538615,134861832.64199418
Equities,CARR,FIN-Carrier Global,,41.47,9037.004696620483,-3184.0881836115095,374764.5847688514
Equities,SJM,FIN-J.M. Smucker Company (The),,152.28,93957.07363376158,3706.0114495126154,14307783.172949214
Equities,VZ,FIN-Verizon,,38.15,175891.05997467402,2419.201918431886,6710243.938033814
Equities,VMC,FIN-Vulcan Materials Company,,174.4,213183.7341351142,-124553.82311142051,37179243.23316392
Equities,STZ,FIN-Constellation Brands,,227.83,65255.99468328854,11414.622142983279,14867273.26869363
Equities,KEYS,FIN-Keysight,,144.64,242584.6362486571,-674764.0344525832,35087441.78700576
Equities,HRL,FIN-Hormel Foods,,40.16,134306.01062985684,16231.85645286609,5393729.38689505
Equities,ABC,FIN-AmerisourceBergen,,165.94,18563.869113796583,2130.4362106015956,3080488.440743405
Equities,CRL,FIN-Charles River Laboratories,,190.12,228795.1675829829,225028.19581269196,43498537.26087671
Equities,FTV,FIN-Fortive,,63.02,148995.69961701005,-161982.0952256516,9389708.989863973
Equities,WHR,FIN-Whirlpool Corporation,,135.95,124914.22874168245,-1859.8340723764752,16982089.397431727
Equities,COP,FIN-ConocoPhillips,,101.31,59280.44830420782,-43780.01673914506,6005702.217699295
Equities,AON,FIN-Aon,,324.55,167511.24250248246,195143.78401200427,54365773.754180685
Equities,TMO,FIN-Thermo Fisher Scientific,,554.53,194786.03797366095,-255881.1196578492,108014701.6375342
Equities,CDNS,FIN-Cadence Design Systems,,209.45,185770.1450764449,11072.610992631453,38909556.88626138
Equities,EG,FIN-Everest Re,,376.23,167801.36480836035,-599722.0445080263,63131907.48184942
Equities,FMC,FIN-FMC Corporation,,122.89,207768.31018398193,17150.434143670805,25532647.638509538
Equities,CSX,FIN-CSX,,30.53,217976.68987568186,-17983.294630175194,6654828.341904568
Equities,MA,FIN-Mastercard,,379.48,50466.43698879651,-98409.5521281544,19151003.5085085
Equities,EPAM,FIN-EPAM Systems,,282.44,26775.03959465209,874.0284953429075,7562342.183113537
Equities,LEN,FIN-Lennar,,112.47,188150.17058742727,-292554.5665988055,21161249.685967945
