FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,HRL,SEC-Hormel Foods,,40.16,14904.934348552753,737.6084343279495,598582.1634378785
Equities,CTSH,SEC-Cognizant,,59.18,45703.193281449545,-6915.419129806931,2704714.9783961843
Equities,MRNA,SEC-Moderna,,132.89,36699.73195429678,40563.420163031165,4877027.379406499
Equities,PANW,SEC-Palo Alto Networks,,182.46,39253.820337706966,112719.47470581457,7162252.058818013
Equities,LVS,SEC-Las Vegas Sands,,63.63,22955.319009346826,-30481.56096662276,1460646.9485647385
Equities,CB,SEC-Chubb Limited,,200.64,27823.85513606179,-2585.4149369390984,5582578.294499437
Equities,AAP,SEC-Advance Auto Parts,,125.09,3567.809660093271,1488.7997025353038,446297.3103810673
Equities,ROL,"SEC-Rollins, Inc.",,41.98,5657.575567322231,4701.4891536197165,237505.02231618724
Equities,DD,SEC-DuPont,,69.03,54061.05780783796,-16347.940325565889,3731834.8204750544
Equities,DGX,SEC-Quest Diagnostics,,138.1,57941.2936314512,6497.241116637232,8001692.65050341
Equities,TFX,SEC-Teleflex,,271.74,8192.268467351356,4902.56066093059,2226167.0333180577
Equities,MGM,SEC-MGM Resorts,,44.92,76506.81819815654,-3113.020049005063,3436686.273461192
Equities,IPG,SEC-Interpublic Group of Companies (The),,35.44,69397.60911113648,1796.4054738949926,2459451.2668986768
Equities,STX,SEC-Seagate Technology,,58.11,35798.1567414909,43310.59702867663,2080230.8882480361
Equities,CPT,SEC-Camden Property Trust,,109.03,69234.98083085481,27812.223841545157,7548689.9599880995
Equities,HPE,SEC-Hewlett Packard Enterprise,,14.22,71730.94271924817,2505.8844618077824,1020014.005467709
Equities,NTRS,SEC-Northern Trust,,77.39,7185.981626338292,-2840.434066958681,556123.1180623204
Equities,NTAP,SEC-NetApp,,62.48,5211.869157879242,162.823134442399,325637.584984295
Equities,KR,SEC-Kroger,,48.09,56416.27503707511,-5155.781137158993,2713058.666532942
Equities,VTRS,SEC-Viatris,,9.11,47416.47097263098,912.2951894010375,431964.0505606682
Equities,CFG,SEC-Citizens Financial Group,,30.09,38670.756733747716,3257.961567007285,1163603.0701184687
Equities,ADBE,SEC-Adobe Inc.,,377.56,26796.10435980786,-52125.53845422438,10117137.162089055
Equities,CHTR,SEC-Charter Communications,,368.7,28902.08812872021,32906.01737354992,10656199.893059142
Equities,ATO,SEC-Atmos Energy,,112.69,43568.491007005425,-3836.4535925807286,4909733.251579441
Equities,AMT,SEC-American Tower,,202.73,37733.47824318783,-9305.125545489153,7649708.0442414675
Equities,REG,SEC-Regency Centers,,60.77,4513.272025402823,37.771729613811765,274271.54098372953
Equities,PHM,SEC-PulteGroup,,67.0,8912.32953506864,2148.941616957229,597126.0788495989
Equities,WMT,SEC-Walmart,,149.87,75325.70220864528,-25239.90909971886,11289062.990009667
Equities,SPG,SEC-Simon Property Group,,111.46,26030.77717168037,-2605.9135946454026,2901390.423555494
Equities,RJF,SEC-Raymond James,,90.16,86318.74442686082,6549.145768415028,7782497.997525771
Equities,RTX,SEC-RTX Corporation,,98.6,47640.793077948576,1712.7081174808322,4697382.197485729
Equities,META,SEC-Meta Platforms,,240.32,83180.54322477989,533428.5534903832,19989948.147779103
Equities,AJG,SEC-Arthur J. Gallagher & Co.,,207.49,2469.9113859851177,-6552.100057266899,512481.91347805207
Equities,NEM,SEC-Newmont,,46.93,66417.08989141164,13629.47896769656,3116954.028603948
Equities,LYV,SEC-Live Nation Entertainment,,67.78,85851.42419436104,-8505.114316756039,5819009.531893792
Equities,AOS,SEC-A. O. Smith,,67.73,13649.024338893485,-48.40177351940948,924448.4184732558
Equities,ABC,SEC-AmerisourceBergen,,165.94,89663.67090466942,-37464.08487162119,14878789.549920842
Equities,PFE,SEC-Pfizer,,38.05,71565.976189038,20245.3622861533,2723085.3939928957
Equities,TRV,SEC-Travelers Companies (The),,180.11,62065.30699888946,163947.4849182627,11178582.44356998
Equities,LH,SEC-LabCorp,,193.36,76970.39123525814,-29935.98430542631,14882994.849249516
Equities,PNW,SEC-Pinnacle West,,77.65,65791.33823747613,1140.8980907417115,5108697.414140021
Equities,KMI,SEC-Kinder Morgan,,16.88,294.3496929190682,-1.6262828028169318,4968.622816473871
Equities,PRU,SEC-Prudential Financial,,84.52,46470.139257989045,8409.497881219431,3927656.170085234
Equities,LIN,SEC-Linde plc,,368.12,73466.19396424464,-55510.179207741225,27044375.322117735
Equities,ALGN,SEC-Align Technology,,325.3,36116.87819327983,-46013.56298413519,11748820.47627393
Equities,WHR,SEC-Whirlpool Corporation,,135.95,2426.5038744924186,-627.4543795244348,329883.20173724426
Government Bond,FR0013410552,SEC-FRANCE (GOVT OF) 0.1% 03/01/2029 0.0% REGS,FR0013410552,120.26,3250.5718811546017,-23.338579004090295,390913.7744276524
Government Bond,CA135087G997,SEC-CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,CA135087G997,131.68,2804.9210111622747,-2.9833481812294096,369351.99874984834
Government Bond,GB00BNNGP882,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,GB00BNNGP882,212.97,1483.7635852984083,60.614340430789554,315997.130761002
Government Bond,AU000XCLWAF4,SEC-AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,AU000XCLWAF4,155.98,2058.4857710445995,137.1138525474771,321082.6105675366
Government Bond,GB00B128DH60,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,GB00B128DH60,207.78,4825.048934574153,-453.78549995716855,1002548.6676258175
Government Bond,FR0000188799,SEC-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.45,3018.5520855669433,49.440224310577676,632235.7343219962
Government Bond,DE0001030575,SEC-DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,DE0001030575,181.41,3472.5786950222996,0.0,629960.5010639954
Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.45,1761.316452887635,42.80427023219029,222718.46546764145
Government Bond,SE0005703550,SEC-SWEDEN I/L BOND 1% 06/01/2025 144A ,SE0005703550,123.44,10586.787296114308,6.882788300133812,1306833.02383235
Government Bond,GB00B0CNHZ09,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,GB00B0CNHZ09,451.39,2989.0120401694876,174.47878776150782,1349210.144812105
