FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,HRL,SEC-Hormel Foods,,39.33,15082.67132067997,8511.103833880386,593201.4630423433
Equities,CTSH,SEC-Cognizant,,60.39,46846.23776571516,14134.720817626023,2829044.2986715385
Equities,MRNA,SEC-Moderna,,153.58,36307.62542782959,-92715.74656771877,5576125.113206069
Equities,PANW,SEC-Palo Alto Networks,,199.74,37949.19678787115,52790.05709287165,7579972.566409384
Equities,LVS,SEC-Las Vegas Sands,,57.25,21999.78418280693,1.5738220672433136,1259487.6444656968
Equities,CB,SEC-Chubb Limited,,193.3,27753.40786257571,-28548.61668568637,5364733.739835885
Equities,AAP,SEC-Advance Auto Parts,,119.68,3622.8484661019697,5249.2991432728295,433582.50442308374
Equities,ROL,"SEC-Rollins, Inc.",,37.29,5858.065509907294,-1315.7152482144788,218447.26286444298
Equities,DD,SEC-DuPont,,71.06,55671.69232267204,689.483953268018,3956030.456449075
Equities,DGX,SEC-Quest Diagnostics,,140.06,57278.30984403923,-3144.8112547633164,8022400.076756135
Equities,TFX,SEC-Teleflex,,252.59,8243.470145272302,28742.39764963066,2082218.1239943309
Equities,MGM,SEC-MGM Resorts,,44.42,75261.61017855452,5452.618967822505,3343120.724131392
Equities,IPG,SEC-Interpublic Group of Companies (The),,36.94,69158.08838128381,6568.503779842067,2554699.784804624
Equities,STX,SEC-Seagate Technology,,65.38,34606.6685151174,8989.3149150855,2262583.9875183757
Equities,CPT,SEC-Camden Property Trust,,103.87,70312.97400300772,71562.05512377262,7303408.609692412
Equities,HPE,SEC-Hewlett Packard Enterprise,,15.82,71417.7071615222,-1491.1469457327255,1129828.127295281
Equities,NTRS,SEC-Northern Trust,,87.26,7243.538547654577,-1044.154498829105,632071.1736683385
Equities,NTAP,SEC-NetApp,,62.93,5139.503320349288,-346.36226392418257,323428.94394958066
Equities,KR,SEC-Kroger,,48.82,57828.81781437896,-41050.31574429188,2823202.885697981
Equities,VTRS,SEC-Viatris,,9.4,46787.30187649233,-5486.878825909148,439800.63763902796
Equities,CFG,SEC-Citizens Financial Group,,29.54,39855.470030841265,18567.26326536994,1177330.5847110508
Equities,ADBE,SEC-Adobe Inc.,,385.37,28130.945293334724,-398919.14353957336,10840822.387692403
Equities,CHTR,SEC-Charter Communications,,357.61,29495.523969541668,6169.382503589441,10547894.326747796
Equities,ATO,SEC-Atmos Energy,,110.94,43130.03916785334,3830.281212320808,4784846.54528165
Equities,AMT,SEC-American Tower,,201.18,36532.81688247956,12968.629582783258,7349672.100417238
Equities,REG,SEC-Regency Centers,,60.53,4544.7484667476665,152.14362755754172,275093.62469223625
Equities,PHM,SEC-PulteGroup,,58.15,8960.893187429256,3153.2649275816766,521075.9388490112
