FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,HSIC,Henry Schein,,73.9,8519.376774781507,-4005.681142039591,629581.9436563534
Equities,JNPR,Juniper Networks,,30.37,9470.781557344442,-881.1832226615259,287627.6358965507
Equities,CRL,Charles River Laboratories,,193.38,9085.13004387017,-45.78141582289996,1756882.4478836132
Equities,ACN,Accenture,,304.81,3771.242004411325,9648.344176730554,1149512.275364616
Equities,LEN,Lennar,,106.8,3553.9744377143847,-317.3703720734641,379564.46994789626
Equities,CTSH,Cognizant,,62.23,789.1479470882289,-190.23031372204656,49108.67674730048
Equities,COF,Capital One,,103.66,8873.566454633858,-4963.503898774406,919833.8986873457
Equities,PG,Procter & Gamble,,141.61,7787.848328980745,4442.652293611192,1102837.2018669634
Equities,APTV,Aptiv,,88.08,5572.206252354631,-7765.692108120218,490799.9267073959
Equities,ROL,"Rollins, Inc.",,39.19,7100.1725416711115,-1887.3821718818726,278255.76190809085
Equities,SWKS,Skyworks Solutions,,103.51,826.3604028462777,-179.40291842258247,85536.56529861821
Equities,PNW,Pinnacle West,,76.48,7534.827618516266,302.88720033202145,576263.616264124
Equities,RSG,Republic Services,,141.17,6413.5262689849205,1379.2387419693384,905397.5033926012
Equities,ADP,ADP,,207.78,3629.8053530204274,5328.677733353547,754200.9562505845
Equities,SPGI,S&P Global,,366.58,1259.7394146403694,-452.13883392599604,461795.2746188666
Equities,CTAS,Cintas,,470.84,6304.484344725864,831.8902957143557,2968403.4088707254
Equities,WHR,Whirlpool Corporation,,127.62,2370.249185319506,-1321.0704993922784,302491.2010304754
Equities,LYB,LyondellBasell,,84.44,8198.594677871763,-563.5663001604037,692289.3345994916
Equities,WST,West Pharmaceutical Services,,334.46,6775.925411724534,-19602.93796854405,2266276.013205387
Equities,TROW,T. Rowe Price,,105.99,9233.056968680054,7692.288881585592,978611.7081103988
Equities,KMB,Kimberly-Clark,,133.11,1046.6532099253748,28.013459397764116,139320.00877316666
Equities,ARE,Alexandria Real Estate Equities,,112.21,2104.7910053103246,-5773.394733055664,236178.59870587153
Equities,APD,Air Products and Chemicals,,267.54,6157.1904547977065,25083.244214884322,1647294.7342765785
Equities,ALK,Alaska Air Group,,44.93,6828.40733518239,218.7308768024943,306800.3415697448
Equities,CARR,Carrier Global,,40.74,4739.12568447442,387.52029908038963,193071.9803854879
Equities,HSY,Hershey's,,258.29,7951.464523569898,-15522.793599719102,2053783.771792869
Equities,ICE,Intercontinental Exchange,,105.54,6895.369098619159,542.8085866241502,727737.254668266
Equities,CLX,Clorox,,157.02,2244.2619168053275,560.6366813630199,352394.0061767725
Equities,AAL,American Airlines Group,,14.78,7596.165366793255,-130.46848912431236,112271.3241212043
Equities,FOX,Fox Corporation (Class B),,29.21,9343.594854317515,-770.3717993198891,272926.40569461463
Equities,TPR,"Tapestry, Inc.",,39.74,5170.6289139610735,780.1521882426131,205480.79304081306
Equities,PKG,Packaging Corporation of America,,122.86,9846.994187555885,9932.705111484409,1209801.705883116
Equities,WM,Waste Management,,161.22,8727.62526029508,-5101.735228018161,1407067.744464773
Equities,LIN,Linde plc,,352.38,7002.115438491316,-19844.030969131567,2467405.43821557
Equities,ETR,Entergy,,98.2,709.5354813044902,464.58096793825155,69676.38426410094
Equities,GPN,Global Payments,,97.45,8686.138153204094,-396.7829321050522,846464.163029739
Equities,JNJ,Johnson & Johnson,,153.94,5448.2446954619845,-1729.2753798212916,838702.7884194179
Equities,EQR,Equity Residential,,60.17,2386.574821743039,572.4001353468155,143600.20702427867
Equities,EIX,Edison International,,66.8,9198.493264137662,2135.4911980166953,614459.3500443958
