FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,FANG,Diamondback Energy,,133.57,101379.69036014595,22873.080701479885,13541285.241404694
Equities,AOS,A. O. Smith,,68.27,364500.1330909758,-130341.66471449813,24884424.08612092
Equities,ADM,ADM,,78.77,32451.599384290166,243.63160542779565,2556212.483500536
Equities,TMO,Thermo Fisher Scientific,,575.99,250380.6683751122,-1499783.189621407,144216761.1773809
Equities,CHRW,C.H. Robinson,,98.73,265474.98051306914,-903.7888203736566,26210344.826055318
Equities,CHD,Church & Dwight,,87.91,89247.39448313141,-75649.9750292245,7845738.449012082
Equities,JBHT,J.B. Hunt,,174.68,58210.06394526325,80642.76804784033,10168133.969958585
Equities,SO,Southern Company,,68.22,48238.30894517936,59180.084710331896,3290817.4362401357
Equities,FAST,Fastenal,,53.27,304105.2484568473,-10331.392164673214,16199686.585296255
Equities,STT,State Street Corporation,,75.04,33183.37600468856,-21762.152470632034,2490080.5353918294
Equities,FCX,Freeport-McMoRan,,40.61,281165.174801641,-277.1522413077113,11418117.748694642
Equities,STZ,Constellation Brands,,224.27,229702.96585286097,99670.53655404873,51515484.15182113
Equities,NSC,Norfolk Southern Railway,,209.36,334917.1753675013,-35616.5997048076,70118259.83494008
Equities,ALL,Allstate,,109.9,41525.726113297715,-174411.85472100394,4563677.299851419
Equities,SJM,J.M. Smucker Company (The),,155.2,158540.64899868087,81251.48467615736,24605508.72459527
Equities,EVRG,Evergy,,59.84,43233.76860462048,-7436.32657917728,2587108.71330049
Equities,MSFT,Microsoft,,287.06,180676.22739276907,-17184.218089377253,51864917.83536829
Equities,AXP,American Express,,163.78,141915.86314325154,106955.34985904706,23242980.065601736
Equities,SYK,Stryker Corporation,,284.76,284071.14214349055,602133.0063167751,80892098.43678036
Equities,VICI,Vici Properties,,32.22,204630.4965753548,7319.976754025862,6593194.599657931
Equities,ARE,Alexandria Real Estate Equities,,124.21,326166.77946428896,-212893.62926771014,40513175.67725933
Equities,DD,DuPont,,71.06,126434.52355535133,12752.941019901027,8984437.243843267
Equities,AMT,American Tower,,201.18,274416.2326493995,441869.23960026,55207057.68440619
