FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,TJX,TJX Companies,,75.98,37468.4207623162,14761.023496753585,2846850.609520785
Equities,SYY,Sysco,,73.6,174928.1628875706,82343.05125738333,12874712.788525194
Equities,PNR,Pentair,,55.52,312047.6915497574,16741.0605771791,17324887.83484253
Equities,AXP,American Express,,172.76,315389.589936274,51486.13322585466,54486705.55739069
Equities,COP,ConocoPhillips,,101.14,270790.0840029692,171207.82053906648,27387709.096060306
Equities,DGX,Quest Diagnostics,,136.97,203364.62828013423,66624.93608155145,27854853.135529984
Equities,WYNN,Wynn Resorts,,107.84,75912.43659639935,-28694.236430394616,8186397.162555706
Equities,STT,State Street Corporation,,87.18,104194.9883633458,-55953.24676310465,9083719.085516486
Equities,META,Meta Platforms,,174.94,297310.48827004596,-224047.87675687787,52011496.81796184
Equities,ANSS,Ansys,,303.61,270183.92382970225,-187559.68218913025,82030541.1139359
Equities,MHK,Mohawk Industries,,102.85,200805.0626198529,380570.7128268393,20652800.690451868
Equities,GOOG,Alphabet Inc. (Class C),,90.3,85955.32704105918,71073.28249474597,7761766.031807643
Equities,TEL,TE Connectivity,,126.13,10838.304246684365,-2060.269436808863,1367035.314634299
Equities,NWL,Newell Brands,,14.57,97783.78433095338,22300.385921932448,1424709.7377019906
Equities,MMC,Marsh McLennan,,160.98,122537.61041119952,111118.21102034178,19726104.523994897
Equities,SO,Southern Company,,61.83,259779.40493499732,77125.34770119496,16062160.607130883
Equities,CRL,Charles River Laboratories,,219.34,268169.8601283425,-429501.80602267163,58820377.12055065
Equities,GWW,W. W. Grainger,,664.83,30385.651177710508,-563935.6210372414,20201292.47247728
Equities,QRVO,Qorvo,,100.89,277167.9523906083,-10778.753704080362,27963474.716688473
Equities,MCO,Moody's Corporation,,288.76,167958.48131301402,-318622.09255187213,48499691.06394593
Equities,EBAY,eBay,,45.38,166378.20296363367,48953.39432019532,7550242.8504896965
Equities,REGN,Regeneron,,760.42,170529.2291832442,80443.07774526694,129673836.45552255
Equities,AVY,Avery Dennison,,181.3,148512.9346895414,-200465.69309715898,26925395.059213858
Equities,BK,BNY Mellon,,49.97,195470.09354876744,184.4431686286086,9767640.574631909
Equities,IFF,International Flavors & Fragrances,,91.33,222363.51946093154,-824314.5401150612,20308460.23236688
Equities,CPRT,Copart,,35.23,122665.04540759813,-19838.84393603313,4321489.549709681
Equities,LEN,Lennar,,96.13,296483.00473382836,-200365.70726140903,28500911.245062917
Equities,TPR,"Tapestry, Inc.",,42.91,231763.01086334366,-78326.38561986094,9944950.796146076
Equities,ACGL,Arch Capital Group,,70.0,188987.26007717414,-190358.00385569656,13229108.20540219
Equities,HAL,Halliburton,,36.04,49874.02777513828,-22680.807869169992,1797459.9610159837
Equities,PTC,PTC,,125.33,25571.393317075046,38807.12117978193,3204862.7244290155
Equities,ROK,Rockwell Automation,,292.49,250550.60047312573,-136152.8318867356,73283545.13238455
Equities,LLY,Eli Lilly and Company,,309.75,57905.913802292336,52319.2606133199,17936356.800260052
Equities,LYV,Live Nation Entertainment,,72.06,25396.697659760375,-24758.17237316958,1830086.0333623327
Equities,AZO,AutoZone,,2486.54,266827.045501556,2270714.566583917,663476121.7214391
Equities,EW,Edwards Lifesciences,,80.44,222924.00136148278,15546.93242032138,17932006.669517674
Equities,CAG,Conagra Brands,,35.71,134611.86533487582,8733.770137285257,4806989.711108415
Equities,CPB,Campbell Soup Company,,51.75,146537.58675281602,15761.430415501383,7583320.114458228
Equities,ENPH,Enphase,,210.53,92586.16655565516,184222.42547466073,19492165.64496208
Equities,DRI,Darden Restaurants,,140.73,171772.88081614434,-190063.91700866842,24173597.51725599
Equities,IEX,IDEX Corporation,,223.62,296133.0859564656,-75197.3975656953,66221280.68158484
Equities,ARE,Alexandria Real Estate Equities,,146.67,196590.84636477652,197004.29275375386,28833979.43632177
Equities,WAT,Waters Corporation,,310.89,135837.47774229242,118874.59271256533,42230513.45530129
Equities,LYB,LyondellBasell,,92.28,55459.54164460681,3114.730736479528,5117806.502964317
Equities,TFC,Truist,,45.31,146483.57456891198,-52012.97355326668,6637170.763717402
Equities,SLB,Schlumberger,,52.92,177364.61874586748,-92677.94507127252,9386135.624031307
Equities,DAL,Delta Air Lines,,38.26,32493.392260528824,1888.9073439695628,1243197.1878878328
Equities,HOLX,Hologic,,79.64,279881.2206914135,-9891.614132709952,22289740.415864173
Equities,SEDG,SolarEdge,,317.92,166911.5732796862,7260.50342726453,53064527.37707784
Equities,EXR,Extra Space Storage,,160.08,180384.3428948001,127293.63638606468,28875925.6105996
Equities,BR,Broadridge Financial Solutions,,139.39,105222.9077382698,53470.047157371344,14667021.109637426
Equities,ODFL,Old Dominion,,338.83,107591.84836668662,32069.734193031563,36455345.98208442
Equities,XYL,Xylem Inc.,,102.31,57687.544230649,-6358.626547123276,5902012.650237699
Equities,PEP,PepsiCo,,171.17,29995.750725153128,4505.122501822042,5134372.651624461
Equities,CSCO,Cisco,,47.7,133493.22236980047,-1479.089898597534,6367626.707039483
Equities,FOXA,Fox Corporation (Class A),,35.02,170766.37642819792,12597.265871644266,5980238.502515492
Equities,BBY,Best Buy,,81.15,130211.56022744252,118279.0872865139,10566668.11245696
Government Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.36,28028.92000503345,12.57403449533583,2925098.0917252908
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.57,7357.44740206852,-28.826647446319512,901802.3280715385
Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,BF0YM66,124.44,3521.145109714106,-1.5890295879720826,438171.2974528234
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,231.93,1806.1174373402177,-15.223592121295454,418892.8172423167
Government Bond,GB00B421JZ66,UNITED KINGDOM I/L GILT 0.5% 03/22/2050 REGS,B421JZ6,311.7,3752.3113537461404,-121.81587143307254,1169595.448962672
Government Bond,AU0000XCLWV6,AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,B3SSHY9,161.06,2383.918726665261,16.559991154730724,383953.95011670695
Government Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,BNNGP88,213.06,1479.8753275403546,-2.417603148932059,315302.23728574795
Government Bond,GB00BYMWG366,UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,219.99,4531.22950129081,-30.497383280152942,996825.1779889653
Government Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.48,7566.856837942717,-46.10468656945828,1774276.5913608081
Government Bond,BE0000331406,BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BDT2DG4,163.72,10995.657792526075,-30.015751258637753,1800209.0937923691
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.69,20836.3641799266,5.086175145628374,2514740.7928753416
Government Bond,FR0014001N38,FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,122.57,2508.9044908508317,79.26930572759503,307516.42344358645
Government Bond,US912810RW09,TSY INFL IX N/B 0.875% 02/15/2047,BF0SHC9,154.81,6647.0631043153935,-59.07853809878575,1029031.8391790661
Government Bond,US91282CDC29,TSY INFL IX N/B 0.125% 10/15/2026 ,BMHXXY0,110.2,12624.36663563761,-10.189905561488722,1391205.2032472647
