FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,FANG,Diamondback Energy,,150.44,97229.41285541696,21519.040284066206,14627192.869968927
Equities,AOS,A. O. Smith,,71.45,364030.6025984884,7855.606316615621,26009986.555661995
Equities,ADM,ADM,,78.12,32921.2506718618,32928.42589986629,2571808.102485844
Equities,TMO,Thermo Fisher Scientific,,519.63,251998.114553246,1235263.5532706643,130945780.26530322
Equities,CHRW,C.H. Robinson,,100.55,263657.0144950771,-18305.61925402315,26510712.80748
Equities,CHD,Church & Dwight,,98.44,89273.8486065826,-27342.98199913974,8788117.65683199
Equities,JBHT,J.B. Hunt,,187.71,57494.715456323116,153488.23756623265,10792333.038306413
Equities,SO,Southern Company,,68.53,48733.568790612415,-10415.066919534376,3339711.469220669
Equities,FAST,Fastenal,,57.29,304378.1245521725,-46425.31968465853,17437822.755593963
Equities,STT,State Street Corporation,,65.62,33707.626670342084,11187.509205046228,2211894.462107848
Equities,FCX,Freeport-McMoRan,,36.37,289219.9118146463,249800.77949365304,10518928.192698684
Equities,STZ,Constellation Brands,,263.83,233585.80304105612,-181510.80062986785,61626942.41632183
Equities,NSC,Norfolk Southern Railway,,207.66,339252.9941216412,1219324.9076527993,70449276.75930001
Equities,ALL,Allstate,,105.21,41187.49987739221,-19896.581109936054,4333336.8621004345
Equities,SJM,J.M. Smucker Company (The),,147.55,155845.95225918808,9836.440346705167,22995070.255843204
Equities,EVRG,Evergy,,56.39,42159.900305620526,12697.224287289953,2377396.7782339416
Equities,MSFT,Microsoft,,345.36,180889.3099213895,-72092.92218325798,62471932.07445108
Equities,AXP,American Express,,154.01,143597.33071603888,222947.18669884998,22115424.903577145
Equities,SYK,Stryker Corporation,,274.78,299180.07048664195,722295.5652293272,82208699.76831947
Equities,VICI,Vici Properties,,30.93,196068.29941340708,-12296.87917930777,6064392.500856681
Equities,ARE,Alexandria Real Estate Equities,,112.91,328865.8248268149,-75909.04424641999,37132240.28119566
Equities,DD,DuPont,,74.1,127641.38724211272,7905.579242970938,9458226.794640552
Equities,AMT,American Tower,,173.49,279735.6857746032,21303.143229980906,48531344.12503591
Equities,HON,Honeywell,,190.48,155947.05774470695,-84633.12494052712,29704795.55921178
Equities,RCL,Royal Caribbean Group,,106.04,129949.902097252,-13216.7699844116,13779887.618392602
Equities,APH,Amphenol,,85.85,300709.45704835607,-107031.10045638258,25815906.887601368
Equities,PHM,PulteGroup,,80.79,11969.584898527128,3391.9259657951607,967022.7639520067
Equities,ETN,Eaton Corporation,,232.37,357767.9814554453,-403438.28354549065,83134545.85080183
Equities,MDLZ,Mondelez International,,77.41,322986.24489593477,89725.23567741475,25002365.21739431
Equities,LEN,Lennar,,115.65,119866.17005406652,197151.14278716606,13862522.566752793
Equities,ATVI,Activision Blizzard,,82.98,284456.35766717006,-72323.74346999908,23604188.559221774
Equities,AZO,AutoZone,,2451.69,100499.09419594912,-87875.6153075959,246392624.2492665
Equities,VRSK,Verisk,,232.1,216434.9545937095,175331.98711627896,50234552.96119997
Equities,CSGP,CoStar Group,,87.2,348613.1636101575,-255263.59222484592,30399067.866805736
Equities,JKHY,Jack Henry & Associates,,164.37,81541.03049310886,-17216.68176826386,13402899.182152305
Equities,CI,Cigna,,282.31,52471.693467873694,-63444.15722418095,14813283.782915423
Equities,CMA,Comerica,,44.63,85670.16885809376,-43209.87533695555,3823459.6361367246
Equities,TTWO,Take-Two Interactive,,140.46,352625.2515385022,66828.47913941991,49529742.83109803
Equities,NEM,Newmont,,37.75,82057.67106845451,-2510.5325540418544,3097677.0828341576
Equities,EXC,Exelon,,40.26,23651.67749653458,-7206.030751050963,952216.5360104821
Equities,WEC,WEC Energy Group,,84.12,47361.3366335101,-54898.949890832606,3984035.63761087
Equities,LNT,Alliant Energy,,51.2,284938.8132336724,18906.21845267912,14588867.237564027
Equities,BSX,Boston Scientific,,52.44,3705.7515946817557,-219.1524816041274,194329.61362511126
Equities,HPQ,HP Inc.,,31.34,166318.40288349634,5262.751912655825,5212418.746368775
Equities,UDR,"UDR, Inc.",,38.88,43406.9887554378,-19978.29898443233,1687663.7228114218
Equities,OXY,Occidental Petroleum,,61.14,149008.82969544263,18331.54791885892,9110399.847579362
Equities,ILMN,Illumina,,140.47,325715.9722098606,-581568.996127822,45753322.61631912
Equities,MHK,Mohawk Industries,,102.39,1180.5303583944453,-741.9536062466304,120874.50339600726
Equities,TROW,T. Rowe Price,,109.06,3572.3938216675874,-3267.6278240998886,389605.2701910671
Equities,AMD,AMD,,103.71,258751.76771377336,313333.81170107424,26835145.82959543
Equities,ULTA,Ulta Beauty,,400.76,361433.8706723239,2656290.280681129,144848238.01064053
Equities,XOM,ExxonMobil,,107.0,361021.71784485626,-10361.898963200907,38629323.80939962
Equities,ABC,AmerisourceBergen,,179.54,160366.34590206508,-15684.396124527131,28792173.743256763
Equities,NI,NiSource,,26.7,344720.1796348852,67283.34510868142,9204028.796251435
Equities,T,AT&T,,13.55,342995.22583176714,71029.2006713344,4647585.310020445
Equities,CEG,Constellation Energy,,106.56,139973.47818847996,153794.16319661037,14915573.835764425
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.48,5548.864900272104,65.48598547527527,674076.1080850553
Government Bond,IT0004735152,BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,IT0004735152,140.55,5244.136504728582,41.372480121673256,737063.3857396023
Government Bond,FR0000188799,FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.31,3407.459515743722,0.0,713215.3512403185
Government Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,DK0009923807,104.61,93119.90965732698,-123.80433887784736,9741273.749252975
Government Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,US912810FS25,161.6,6009.0849913687125,107.11150881498938,971068.134605184
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,US912810FQ68,231.8,1486.7116546113498,-2.507999417346393,344619.7615389109
Government Bond,GB00B3MYD345,UNITED KINGDOM I/L GILT 0.625% 11/22/2042 REGS,GB00B3MYD345,272.85,4165.349712790946,-164.88730823147506,1136515.6691350096
Government Bond,MX0MG00000H9,MEX BONOS DESARR FIX RT 8.5 % 05/31/2029 ,MX0MG00000H9,105.84,3473412.323293256,-41786.21357500258,367625960.2973582
