FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,HSIC,Henry Schein,,74.81,8237.569636011047,-4412.270450815127,616252.5844699864
Equities,JNPR,Juniper Networks,,26.8,9014.86983552334,-1767.3500957234955,241598.5115920255
Equities,CRL,Charles River Laboratories,,189.62,9457.7477023059,34222.029628977245,1793378.1193112447
Equities,ACN,Accenture,,322.32,3892.78470170326,-4217.607560215891,1254722.3650529948
Equities,LEN,Lennar,,115.65,3541.3803753305165,3128.9248322588287,409560.64040697424
Equities,CTSH,Cognizant,,70.47,798.9033477919237,-475.5517956148671,56298.71891889686
Equities,COF,Capital One,,97.28,8770.375105386987,-37079.14261007198,853182.0902520461
Equities,PG,Procter & Gamble,,154.03,7912.056436301012,0.0,1218694.0528834448
Equities,APTV,Aptiv,,94.74,5412.368276480637,-18314.30717507778,512767.7705137755
Equities,ROL,"Rollins, Inc.",,41.0,7046.917649305039,412.365585483227,288923.6236215066
Equities,SWKS,Skyworks Solutions,,104.25,849.7660346575673,42.14679607299126,88588.10911305138
Equities,PNW,Pinnacle West,,78.37,7551.099946739232,5430.889544414982,591779.7028259536
Equities,RSG,Republic Services,,152.76,6257.359895424955,1506.5647126702163,955874.297625116
Equities,ADP,ADP,,260.0,3676.6532660308962,1457.4058891651962,955929.849168033
Equities,SPGI,S&P Global,,400.34,1289.1122331525871,397.3876470052744,516083.1914203067
Equities,CTAS,Cintas,,498.65,6279.029678955293,-703.5033252341253,3131038.1494110567
Equities,WHR,Whirlpool Corporation,,132.87,2363.718930750093,3211.6841477572557,314067.3343287649
Equities,LYB,LyondellBasell,,96.19,8258.426469482743,-1204.8319680567251,794378.0420995451
Equities,WST,West Pharmaceutical Services,,394.2,6759.100010920689,-13644.727035886212,2664437.2243049354
Equities,TROW,T. Rowe Price,,109.06,9190.307123588145,13820.024389924567,1002294.8948985231
Equities,KMB,Kimberly-Clark,,133.12,1037.910665032446,-70.7186588717013,138166.66772911922
Equities,ARE,Alexandria Real Estate Equities,,112.91,2148.970176529926,-3208.014211324516,242640.22263199394
Equities,APD,Air Products and Chemicals,,293.87,5895.84033799469,-2293.2108392706605,1732610.6001264998
Equities,ALK,Alaska Air Group,,40.95,6836.52350871866,2233.570957181686,279955.63768202916
Equities,CARR,Carrier Global,,50.09,4556.851619686943,-6377.290352826003,228252.697630119
Equities,HSY,Hershey's,,230.22,8079.097682776573,177.5889403101942,1859969.8685288224
Equities,ICE,Intercontinental Exchange,,116.09,6725.709086790761,1503.5601292158285,780787.5678855395
Equities,CLX,Clorox,,157.39,2183.1307378055353,2222.8879937881234,343602.9468232132
