FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,HRL,SEC-Hormel Foods,,44.69,14625.843235295139,-48.91438984988922,653628.9341853397
Equities,CTSH,SEC-Cognizant,,65.88,47092.50344728458,-21712.26937429428,3102454.127107108
Equities,MRNA,SEC-Moderna,,176.06,35005.40008304861,-30095.07523325306,6163050.7386215385
Equities,PANW,SEC-Palo Alto Networks,,158.64,39027.42978052957,-25284.755534243955,6191311.46038321
Equities,LVS,SEC-Las Vegas Sands,,58.8,22995.788719647342,-32103.72185450182,1352152.3767152636
Equities,CB,SEC-Chubb Limited,,225.45,28342.34706891933,-5677.627559337129,6389782.146687862
Equities,AAP,SEC-Advance Auto Parts,,149.87,3572.486159950219,3161.67363405523,535408.5007917393
Equities,ROL,"SEC-Rollins, Inc.",,36.04,5570.430791141792,-75.35460057955683,200758.32571275017
Equities,DD,SEC-DuPont,,72.86,54276.176801257585,34683.80078519368,3954562.2417396274
Equities,DGX,SEC-Quest Diagnostics,,146.99,58691.512127733164,71084.65643453084,8627065.367655499
Equities,TFX,SEC-Teleflex,,242.37,8493.60293249266,3812.6783872182223,2058594.542748246
Equities,MGM,SEC-MGM Resorts,,41.41,78765.20789830432,17064.76381645905,3261667.2590687815
Equities,IPG,SEC-Interpublic Group of Companies (The),,35.86,69587.8167495489,-3384.991491006128,2495419.1086388235
Equities,STX,SEC-Seagate Technology,,66.27,35576.98228030779,28851.85172833362,2357686.6157159973
Equities,CPT,SEC-Camden Property Trust,,120.88,71265.78087129774,-93578.15309646583,8614607.591722472
Equities,HPE,SEC-Hewlett Packard Enterprise,,15.88,71840.21093705954,-934.971717072752,1140822.5496805056
Equities,NTRS,SEC-Northern Trust,,95.23,7219.076856095157,-6764.089393089967,687472.6890059419
Equities,NTAP,SEC-NetApp,,65.28,5123.705144550495,-5816.9902528304265,334475.4718362563
Equities,KR,SEC-Kroger,,43.88,57441.50769802145,-252.03636248262796,2520533.3577891816
Equities,VTRS,SEC-Viatris,,11.74,47359.27378207292,7337.6845837169685,555997.8742015362
Equities,CFG,SEC-Citizens Financial Group,,42.13,38982.5233908776,7300.9905474999,1642333.7104576733
Equities,ADBE,SEC-Adobe Inc.,,370.34,28232.98891841839,-62008.46354357742,10455805.116047066
Equities,CHTR,SEC-Charter Communications,,384.31,29754.050474453983,112231.20315440434,11434779.13783741
Equities,ATO,SEC-Atmos Energy,,115.32,43730.24993795474,-58747.86395100958,5042972.42284494
Equities,AMT,SEC-American Tower,,219.94,37919.33913493833,-97881.78003148691,8339979.4493383365
Equities,REG,SEC-Regency Centers,,65.19,4595.5604363472,-1916.5555471427613,299584.584845474
Equities,PHM,SEC-PulteGroup,,56.6,8820.59819172081,-762.1795439930254,499245.8576513979
Equities,WMT,SEC-Walmart,,142.23,76098.88351832738,-9830.182564684386,10823544.202811701
Equities,SPG,SEC-Simon Property Group,,124.49,26043.66752385016,9052.120907715549,3242176.1700441064
Equities,RJF,SEC-Raymond James,,111.8,88996.8499891697,-30468.030593479143,9949847.828789173
Equities,RTX,SEC-RTX Corporation,,98.01,45745.011982093405,-805.0099873943724,4483468.624364975
Equities,META,SEC-Meta Platforms,,148.97,86717.59590504476,-387696.42971988744,12918320.261974517
Equities,AJG,SEC-Arthur J. Gallagher & Co.,,194.61,2467.273360424788,-4092.4409978912063,480156.068672268
Equities,NEM,SEC-Newmont,,51.91,67402.03270743658,28424.917268957943,3498839.5178430327
Equities,LYV,SEC-Live Nation Entertainment,,80.49,86762.382384444,-129045.31557179928,6983504.158123897
Equities,AOS,SEC-A. O. Smith,,66.84,14029.619481097427,-27944.92252274314,937739.766116552
Equities,ABC,SEC-AmerisourceBergen,,167.52,90932.20146842982,13663.503501911882,15232962.389991364
Equities,PFE,SEC-Pfizer,,43.21,70755.74261125852,47677.007473154576,3057355.6382324807
Equities,TRV,SEC-Travelers Companies (The),,189.04,63921.03807032871,14715.883844079086,12083633.03681494
Equities,LH,SEC-LabCorp,,214.3,80481.18357017246,-1665.8591817346166,17247117.63908796
Equities,PNW,SEC-Pinnacle West,,72.98,69612.39835136107,859.3997791601395,5080312.831682331
Equities,KMI,SEC-Kinder Morgan,,17.72,291.2919814741405,36.54864503584193,5161.69391172177
Equities,PRU,SEC-Prudential Financial,,100.71,47250.335317456585,-54151.14638072337,4758581.269821052
Equities,LIN,SEC-Linde plc,,328.52,72133.5713703935,3219.4299061666343,23697320.866601672
Equities,ALGN,SEC-Align Technology,,269.73,36631.95268393422,-299817.42507537105,9880736.597437577
Equities,WHR,SEC-Whirlpool Corporation,,149.6,2456.7212581834688,-2167.3418452405385,367525.50022424693
Government Bond,FR0013410552,SEC-FRANCE (GOVT OF) 0.1% 03/01/2029 0.0% REGS,FR0013410552,120.06,3160.075350322418,73.0322880400035,379398.64655970957
Government Bond,CA135087G997,SEC-CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,CA135087G997,131.57,2950.0723745952987,366.0338730050153,388141.0223255034
Government Bond,GB00BNNGP882,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,GB00BNNGP882,212.9,1538.5680531780347,72.77314587294241,327561.1385216036
Government Bond,AU000XCLWAF4,SEC-AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,AU000XCLWAF4,155.41,2039.6600704659986,-180.64305577420828,316983.57155112084
Government Bond,GB00B128DH60,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,GB00B128DH60,207.77,4806.443347422839,-30.627658849087833,998634.7342940433
Government Bond,FR0000188799,SEC-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.05,3001.7823517582383,-86.34888390228153,627522.6006350598
Government Bond,DE0001030575,SEC-DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,DE0001030575,181.02,3460.2694361584945,-178.46715733229667,626377.9733334107
Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.27,1763.0779454897827,-11.564198933102794,222623.85217699484
Government Bond,SE0005703550,SEC-SWEDEN I/L BOND 1% 06/01/2025 144A ,SE0005703550,123.12,10430.071500972786,-3.176671523140419,1284150.4031997696
Government Bond,GB00B0CNHZ09,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,GB00B0CNHZ09,451.26,3008.4717539726744,-1.2573968918993519,1357602.963697709
Government Bond,GB00B3Y1JG82,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,GB00B3Y1JG82,165.52,5398.8062096776,24.96934301681312,893610.4038258365
Government Bond,IT0004735152,SEC-BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,IT0004735152,140.38,4071.832186902814,31.424582566245522,571603.802397417
Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.8,5014.485562412156,-579.9675585662243,781256.8506238139
Government Bond,GB00BN65R313,SEC-UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,GB00BN65R313,146.67,7345.68250093995,178.6572074061164,1077391.2524128624
Government Bond,CA135087VS05,SEC-CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,CA135087VS05,206.42,1795.6113550041066,112.83376418076841,370650.0958999477
Government Bond,GB00BD9MZZ71,SEC-UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,GB00BD9MZZ71,325.88,3108.956864707069,-34.95621684353392,1013146.8630707397
Government Bond,FR0013519253,SEC-FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,FR0013519253,113.77,1810.3437158140375,-44.72807584039491,205962.80454816305
Government Bond,NL0009446418,SEC-NETHERLANDS GOVERNMENT 3.75 % 01/15/2042 144A ,NL0009446418,170.55,9389.457097024298,158.06211527987978,1601371.9078974943
Government Bond,CA135087K940,SEC-CANADIAN GOVERNMENT 0.5% 09/01/2025,CA135087K940,97.55,40321.30441987716,-1729.0013589975824,3933343.246159017
