FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,HSIC,Henry Schein,,81.1,8508.375294889569,396.05327610977776,690029.236415544
Equities,JNPR,Juniper Networks,,31.33,9372.03144755728,474.000526978378,293625.74525196955
Equities,CRL,Charles River Laboratories,,210.25,9517.6661197428,-36484.417999856436,2001089.3016759236
Equities,ACN,Accenture,,307.46,3842.648339070337,-946.1339342318997,1181460.6583305658
Equities,LEN,Lennar,,124.93,3588.258274203804,-3107.829777765847,448281.10619628127
Equities,CTSH,Cognizant,,65.01,792.666288325627,-48.90494319983347,51531.23540404901
Equities,COF,Capital One,,108.79,8951.849547165966,-2007.961323448596,973871.7122361856
Equities,PG,Procter & Gamble,,150.79,7535.550610986452,11580.465255938045,1136285.676630647
Equities,APTV,Aptiv,,102.09,5479.8431313478595,6470.036626524339,559437.185279303
Equities,ROL,"Rollins, Inc.",,42.69,7401.7103781763,-5276.912138840797,315979.0160443462
Equities,SWKS,Skyworks Solutions,,110.69,819.6135837120626,242.21080691832287,90723.0275810882
Equities,PNW,Pinnacle West,,80.62,7263.375597705874,5619.0568307751,585573.3406870476
Equities,RSG,Republic Services,,153.17,6264.916332855275,8916.596167778735,959597.2347034424
Equities,ADP,ADP,,219.79,3703.1641005251927,-4405.192787661149,813918.437654432
Equities,SPGI,S&P Global,,399.96,1290.378302916045,-5113.630453210245,516099.7060343013
Equities,CTAS,Cintas,,495.71,6314.029844389826,-1186.9828832137746,3129927.7341624806
Equities,WHR,Whirlpool Corporation,,146.87,2299.116055188398,6846.563775119137,337671.17502552003
Equities,LYB,LyondellBasell,,90.65,8266.622605319862,-2112.267147263506,749369.3391722456
Equities,WST,West Pharmaceutical Services,,382.28,6680.357135158694,22850.374926892164,2553766.9256284656
Equities,TROW,T. Rowe Price,,112.02,8822.840370032167,12368.030449233785,988334.5782510033
Equities,KMB,Kimberly-Clark,,138.06,1059.447178061368,-316.650711365833,146267.2774031525
Equities,ARE,Alexandria Real Estate Equities,,113.49,2138.3585128546297,-214.83204828355247,242682.30762387192
Equities,APD,Air Products and Chemicals,,299.53,5905.54243049782,40251.101486766915,1768887.1242070117
Equities,ALK,Alaska Air Group,,53.18,6718.838992442736,4519.694138010741,357307.85761810467
Equities,CARR,Carrier Global,,49.71,4662.551786122981,3434.3393410620524,231775.44928817337
Equities,HSY,Hershey's,,248.34,8360.37840306644,20343.465504952896,2076216.3726175195
Equities,ICE,Intercontinental Exchange,,113.08,6937.4392641538425,-1586.0452406575791,784485.6319905164
Equities,CLX,Clorox,,157.87,2177.6333296221005,283.1714955287221,343782.973747441
Equities,AAL,American Airlines Group,,17.94,7405.421961640753,3013.7458014095414,132853.2699918351
Equities,FOX,Fox Corporation (Class B),,31.89,9750.003248387422,-5445.872480536759,310927.6035910749
Equities,TPR,"Tapestry, Inc.",,42.8,5211.649574297102,-627.6161031412352,223058.60177991595
Equities,PKG,Packaging Corporation of America,,132.16,9533.63192581251,14571.345171066989,1259964.7953153811
Equities,WM,Waste Management,,173.42,8906.874084700403,-10934.178288724634,1544630.1037687438
Equities,LIN,Linde plc,,381.08,6999.250122710859,411.1728144956391,2667274.236762654
Equities,ETR,Entergy,,97.37,703.9381202449931,-23.229048396912418,68542.45476825499
Equities,GPN,Global Payments,,98.52,8982.798289357435,-1587.1317284203656,884985.2874674945
Equities,JNJ,Johnson & Johnson,,164.33,5404.531970997341,2270.8760359382413,888126.7387939931
Equities,EQR,Equity Residential,,65.97,2294.218364261338,2678.337266969328,151349.58549032046
