FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,HSIC,Henry Schein,,73.41,8462.676839953818,-134.0204467729276,621245.1068210098
Equities,JNPR,Juniper Networks,,27.83,9228.982223099241,707.193028414377,256842.57526885188
Equities,CRL,Charles River Laboratories,,205.25,9362.252724515838,-5840.905055882508,1921602.3717068757
Equities,ACN,Accenture,,283.86,3798.209290372973,4139.018206874771,1078159.6891652723
Equities,LEN,Lennar,,76.3,3498.350662185633,690.4289740144176,266924.1555247638
Equities,CTSH,Cognizant,,62.06,799.6230084995733,123.82391425535538,49624.60390748352
Equities,COF,Capital One,,103.41,8895.805969557752,180.47344424192073,919915.2953119671
Equities,PG,Procter & Gamble,,134.42,7763.006707516691,-178.8618167261349,1043503.3616243935
Equities,APTV,Aptiv,,93.43,5530.725808788716,-4686.960124458539,516735.71231512976
Equities,ROL,"Rollins, Inc.",,33.32,7196.60707649616,-434.0963885944328,239790.94778885203
Equities,SWKS,Skyworks Solutions,,96.76,832.9406338537221,-93.63618345758398,80595.33573168617
Equities,PNW,Pinnacle West,,71.98,7396.512828621053,977.6069631625019,532400.9934041434
Equities,RSG,Republic Services,,140.69,6297.031191934139,-556.3487075993129,885929.318393214
Equities,ADP,ADP,,239.43,3631.6211636022285,3895.017017493205,869519.0552012816
Equities,SPGI,S&P Global,,348.73,1266.0697634576577,-1104.6752637666723,441516.50861058896
Equities,CTAS,Cintas,,402.65,6363.666442642438,3860.9079976316693,2562330.2931299773
Equities,WHR,Whirlpool Corporation,,148.8,2332.233774790422,-338.42176218648353,347036.38568881486
Equities,LYB,LyondellBasell,,78.72,8196.135837120626,-1052.00238174788,645199.8130981356
Equities,WST,West Pharmaceutical Services,,295.93,6730.160321538076,-5502.052131901219,1991656.3439527627
Equities,TROW,T. Rowe Price,,114.95,9095.711721682646,5054.15626401823,1045552.0624074202
Equities,KMB,Kimberly-Clark,,123.01,1066.1640113327644,-26.770376468286372,131148.83503404335
Equities,ARE,Alexandria Real Estate Equities,,147.71,2165.6456480196775,-1722.803979287696,319887.51866898657
Equities,APD,Air Products and Chemicals,,246.35,6063.807814455097,7069.107180198608,1493819.0550910132
Equities,ALK,Alaska Air Group,,43.56,6763.477946892224,-1251.9704669103864,294617.0993666253
Equities,CARR,Carrier Global,,38.47,4697.785174934993,189.7536239089667,180723.79567974916
Equities,HSY,Hershey's,,220.58,8129.500586412329,415.2601783578158,1793205.2393508316
Equities,ICE,Intercontinental Exchange,,99.29,6896.74844830882,1708.7694248182665,684778.1534325827
Equities,CLX,Clorox,,139.88,2198.9632733738267,-126.72219307595087,307590.98267953086
Equities,AAL,American Airlines Group,,12.99,7629.736206100095,683.50086150209,99110.27331724024
Equities,FOX,Fox Corporation (Class B),,31.38,9495.523225932433,-675.5995932141788,297969.51882975973
Equities,TPR,"Tapestry, Inc.",,33.67,5064.279053830631,1366.6130097078756,170514.27574247736
Equities,PKG,Packaging Corporation of America,,131.61,9762.064228765625,788.5921204128866,1284785.273147844
Equities,WM,Waste Management,,166.24,8962.441220266051,2453.8820443498084,1489916.2284570285
Equities,LIN,Linde plc,,278.65,7163.289451142011,1582.4530016430929,1996050.6055607211
Equities,ETR,Entergy,,111.86,699.6701324371267,-128.695426325544,78265.10101441698
Equities,GPN,Global Payments,,123.06,8829.170718849455,5225.889335096588,1086517.748661614
Equities,JNJ,Johnson & Johnson,,156.83,5464.090558080417,364.02431169180926,856933.3222237519
Equities,EQR,Equity Residential,,70.17,2332.233774790422,143.92099787735356,163652.84397704393
Equities,EIX,Edison International,,64.84,9095.711721682646,-2024.249510689406,589765.9480339028
Equities,LLY,Eli Lilly and Company,,298.04,2232.2808987279755,-4383.078615414557,665308.9990568858
Equities,AOS,A. O. Smith,,55.14,6896.74844830882,2087.227970257071,380286.7094397483
Equities,AON,Aon,,277.18,6563.572194767331,3230.535999947671,1819290.9409456088
Equities,ECL,Ecolab,,161.67,633.0348817288289,260.2880305843874,102342.74932909975
Equities,RF,Regions Financial Corporation,,20.83,4831.055676351589,454.0979237774411,100630.88973840358
Equities,FE,FirstEnergy,,37.97,3165.1744086441445,344.5400505657594,120181.67229621817
Equities,FICO,Fair Isaac,,449.4,4397.926546747653,-46.12780679940935,1976428.1901083954
Equities,HCA,HCA Healthcare,,195.99,2532.1395269153154,2179.180267959916,496274.0258801327
Equities,CBOE,Cboe Global Markets,,116.6,7996.230084995733,1123.8315033700906,932360.4279105024
Equities,PH,Parker Hannifin,,260.62,3165.1744086441445,-520.2335136527413,824907.754380837
Equities,CVX,Chevron Corporation,,152.5,8062.865335704031,-863.9691158467947,1229586.9636948647
Equities,TJX,TJX Companies,,61.36,2432.1866508528688,342.18798341105025,149238.97289633204
Equities,A,Agilent Technologies,,127.39,1032.8463859786154,-37.897044373443954,131574.30110981583
Equities,INVH,Invitation Homes,,35.2,599.71725637468,-41.19894850917861,21110.047424388737
Equities,LYV,Live Nation Entertainment,,90.36,1332.7050141659556,394.96404859371836,120423.22508003574
Equities,AAP,Advance Auto Parts,,162.78,1532.610766290849,-480.6891987500937,249478.38053682438
Equities,DHR,Danaher Corporation,,268.79,5597.361059497013,-463.4343201827869,1504514.6791822023
Equities,NTRS,Northern Trust,,91.87,5064.279053830631,333.1289534154736,465255.3166754201
Equities,PCG,PG&E Corporation,,12.33,7663.053831454245,204.10550556729444,94485.45374183083
Equities,COO,CooperCompanies,,287.39,1765.834143769891,922.4672500626684,507483.0745780289
Equities,KIM,Kimco Realty,,20.16,8829.170718849455,84.47058185280623,177996.081692005
Equities,PEG,Public Service Enterprise Group,,62.09,1232.7521381035087,-31.6673948103824,76541.58025484686
Equities,PTC,PTC,,114.89,6763.477946892224,216.3606830319623,777055.9813184476
Equities,WFC,Wells Fargo,,42.49,7663.053831454245,1840.5305792113631,325603.15729849087
Equities,CMCSA,Comcast,,35.08,8429.359214599668,-1449.5535583799492,295701.92124815634
Equities,GRMN,Garmin,,85.84,2498.8219015611667,-98.72492775611146,214498.87203001056
Equities,MKTX,MarketAxess,,246.11,633.0348817288289,-50.605487162263806,155796.21474228209
Equities,DVA,DaVita Inc.,,85.29,233.2233774790422,65.4452477569947,19891.62186518751
Government Bond,GB00B73ZYW09,UNITED KINGDOM I/L GILT 0.25% 03/22/2052 REGS,B73ZYW0,271.52,3404.911954578689,-76.75088978883579,924501.6939072056
Government Bond,ES00000128C6,BONOS Y OBLIG DEL ESTADO 2.9% 10/31/2046 144A,BYZ0LZ4,135.46,12552.930298604864,340.6884948313619,1700419.938249015
Government Bond,US91282CCM10,TSY INFL IX N/B 0.125% 07/15/2031 ,BNW0365,116.22,12812.2973815871,-122.34044096594018,1489045.2016880526
Government Bond,GB00B6460505,UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,152.67,11469.021001622297,111.96341758036695,1750975.436317676
Government Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,235.0,6528.016688175482,22.63691824119602,1534083.9217212384
Government Bond,US912810RL44,TSY INFL IX N/B 0.75% 02/15/2045,BVXLS02,151.35,7577.108018490266,-79.34277219964571,1146795.2985985016
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,146.83,9132.638227862504,18.49159155218026,1340945.2709970516
Government Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,BWH62M0,132.84,3904.6804174928516,37.00110876761891,518697.7466597504
Government Bond,IT0005274805,BUONI POLIENNALI DEL TES 2.1% 08/01/2027 REGS,BD1MF44,108.75,35273.715459037376,-39.96310634396884,3836016.5561703146
Government Bond,SE0000556599,SWEDEN I/L BOND 3.5 % 12/01/2028 144A ,5681217,192.83,9117.448086378668,18.13375783572332,1758117.5144963989
Government Bond,US912810FD55,TSY INFL IX N/B 3.625% 04/15/2028,2235037,227.97,6174.583135887337,41.38030342763993,1407619.7174882363
Government Bond,FR0012558310,FRANCE (GOVT OF) 0.1% 03/01/2025 0.0% REGS,BW4Q278,114.3,4427.707014162488,-39.32728770645715,506086.9117187724
Government Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,BMNDJV3,121.05,20319.425861783682,13.019098536786506,2459666.5005689147
Government Bond,GB00BYVP4K94,UNITED KINGDOM I/L GILT 0.125% 11/22/2056 REGS,BYVP4K9,263.2,2219.867387508334,-14.023160273714442,584269.0963921935
Government Bond,IT0003256820,BUONI POLIENNALI DEL TES 5.8% 02/01/2033 REGS,7335318,147.61,26088.526628527634,-452.03639260367305,3850927.4156369646
Government Bond,US912810RA88,TSY INFL IX N/B 0.625% 02/15/2043,B9JHJX0,149.72,6392.62902999899,-13.204999968026408,957104.4183714488
