FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,FANG,Diamondback Energy,,150.03,101449.02673850657,-911773.3754422494,15220397.48157814
Equities,AOS,A. O. Smith,,53.82,367245.0805855174,-88576.92740774313,19765130.23711255
Equities,ADM,ADM,,94.97,32402.67737516812,1320.0788794762193,3077282.2703197165
Equities,TMO,Thermo Fisher Scientific,,513.03,251251.6009325689,165936.29179348235,128899608.82643582
Equities,CHRW,C.H. Robinson,,95.91,264332.25901604554,-81946.1168081469,25352106.962228928
Equities,CHD,Church & Dwight,,73.21,88471.40686189682,17525.85678640663,6476991.696359465
Equities,JBHT,J.B. Hunt,,169.55,57534.45703904202,-56468.247148383634,9754967.190969575
Equities,SO,Southern Company,,62.87,48911.86233496831,-8629.407546825563,3075088.7849994577
Equities,FAST,Fastenal,,47.4,309320.21383417305,-161974.70225010876,14661778.135739801
Equities,STT,State Street Corporation,,72.16,33453.95699341296,48932.88067962833,2414037.536644679
Equities,FCX,Freeport-McMoRan,,31.35,284773.92794366844,-55242.79309815517,8927662.641034007
Equities,STZ,Constellation Brands,,243.65,241872.34582074085,138134.30055369216,58932197.05922351
Equities,NSC,Norfolk Southern Railway,,222.77,330779.9437318715,437641.3270948782,73687848.06514901
Equities,ALL,Allstate,,123.57,41648.333123813456,-3977.5405342486965,5146484.524109628
Equities,SJM,J.M. Smucker Company (The),,146.56,161251.29068929495,-223000.50564904016,23632989.16342307
Equities,EVRG,Evergy,,58.62,43470.52696975433,-15159.299893284428,2548242.290966999
Equities,MSFT,Microsoft,,229.91,178776.2415125699,19568.078878312317,41102445.68615494
Equities,AXP,American Express,,146.89,143933.62423059638,-295288.8259605847,21142410.0632323
Equities,SYK,Stryker Corporation,,227.34,285206.49514037475,1791608.8627947613,64838844.6052128
Equities,VICI,Vici Properties,,30.87,198935.7331233802,77740.53931384798,6141146.081518747
Equities,ARE,Alexandria Real Estate Equities,,141.09,313346.313992291,15969.351728277934,44210031.44117234
Equities,DD,DuPont,,56.09,125824.87076513168,-90456.29960681681,7057517.0012162365
Equities,AMT,American Tower,,202.49,275879.7858901963,49141.61458521608,55862897.844905846
Equities,HON,Honeywell,,199.81,158289.03283818404,-341683.8804368846,31627731.651397552
Equities,RCL,Royal Caribbean Group,,53.38,132637.35113168968,30292.508048372514,7080181.803409595
Equities,APH,Amphenol,,75.22,311078.74867071316,-607640.489070126,23399343.475011043
Equities,PHM,PulteGroup,,39.65,11982.872357794842,-2386.910864818812,475120.88898656546
Equities,ETN,Eaton Corporation,,147.22,352297.4136798424,503985.8890472775,51865225.24194639
Equities,MDLZ,Mondelez International,,60.47,315022.46658137126,227598.95707536017,19049408.55417552
Equities,LEN,Lennar,,79.88,114652.0502423305,115451.15804269131,9158405.77335736
Equities,ATVI,Activision Blizzard,,72.02,297216.9087773791,18551.87815253529,21405561.77014684
Equities,AZO,AutoZone,,2532.88,99708.49036952002,10818029.807986066,252549641.0871499
