FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,HRL,SEC-Hormel Foods,,37.99,14844.70942411295,-653.4404301718591,563950.511022051
Equities,CTSH,SEC-Cognizant,,62.23,46088.85463183184,-5881.335593330001,2868109.4237388954
Equities,MRNA,SEC-Moderna,,127.71,36055.81389707083,-16677.47768215204,4604687.992794916
Equities,PANW,SEC-Palo Alto Networks,,213.39,38628.368459403326,96726.13297965779,8242907.545552075
Equities,LVS,SEC-Las Vegas Sands,,54.94,21968.307741462082,-42885.6395895921,1206938.8273159268
Equities,CB,SEC-Chubb Limited,,184.95,28965.10096653627,89530.73540072292,5357095.423760883
Equities,AAP,SEC-Advance Auto Parts,,72.63,3537.592276402221,-7926.019742162335,256935.3270350933
Equities,ROL,"SEC-Rollins, Inc.",,39.19,5797.690697651565,1954.6060680941987,227211.49844096482
Equities,DD,SEC-DuPont,,66.88,56294.985816426306,24014.72609232476,3765008.6514025913
Equities,DGX,SEC-Quest Diagnostics,,131.97,59296.339442565135,41532.15411064216,7825337.916235321
Equities,TFX,SEC-Teleflex,,234.4,8204.019672120097,2193.9499303240264,1923022.211144951
Equities,MGM,SEC-MGM Resorts,,39.29,78231.54731847488,48551.12473696139,3073717.4941428783
Equities,IPG,SEC-Interpublic Group of Companies (The),,36.89,72328.21568815738,-21246.89768340153,2668187.8767361254
Equities,STX,SEC-Seagate Technology,,59.43,36597.23866576533,-5273.940700211287,2174973.8939064336
Equities,CPT,SEC-Camden Property Trust,,103.5,69186.29726824144,-1346.1005062596491,7160781.767262989
Equities,HPE,SEC-Hewlett Packard Enterprise,,14.32,74091.1362239741,-1180.096752362983,1060985.0707273092
Equities,NTRS,SEC-Northern Trust,,71.21,7042.089323047578,-4446.272171683072,501467.18069421797
Equities,NTAP,SEC-NetApp,,65.92,5236.330849438665,-420.7410948220656,345178.9295949968
Equities,KR,SEC-Kroger,,45.06,56404.88356306459,-172.58083125933888,2541604.0533516905
Equities,VTRS,SEC-Viatris,,9.05,48059.93936640915,193.04051813344583,434942.45126600284
Equities,CFG,SEC-Citizens Financial Group,,25.44,39699.58670227633,23920.2967682902,1009957.4857059098
Equities,ADBE,SEC-Adobe Inc.,,417.79,28268.842083988322,-296241.1932188998,11810439.534269482
Equities,CHTR,SEC-Charter Communications,,326.15,30065.457400825642,247506.81264043043,9805848.931279283
Equities,ATO,SEC-Atmos Energy,,114.55,41984.9562092911,14726.873618743102,4809376.733774295
Equities,AMT,SEC-American Tower,,182.94,36856.214834125436,-86805.21432672338,6742475.941754907
Equities,REG,SEC-Regency Centers,,55.67,4379.272317963345,-3416.99253970668,243794.08994101943
Equities,PHM,SEC-PulteGroup,,65.94,9085.000299017498,915.1550489289478,599064.9197172138
Equities,WMT,SEC-Walmart,,146.35,76113.75238966742,13869.683185989934,11139247.662227828
Equities,SPG,SEC-Simon Property Group,,103.42,25442.977112737797,-23629.562369491367,2631312.692999343
Equities,RJF,SEC-Raymond James,,89.98,84957.88296848889,-1224.7753125345916,7644510.309504631
Equities,RTX,SEC-RTX Corporation,,91.5,45745.011982093405,-67300.22890285851,4185668.596361547
Equities,META,SEC-Meta Platforms,,264.72,87708.65414395956,-552429.5321399207,23218234.924988978
Equities,AJG,SEC-Arthur J. Gallagher & Co.,,199.78,2353.5984408251234,-4483.86403591777,470201.89650804317
Equities,NEM,SEC-Newmont,,40.55,67095.90183218558,21654.100910688772,2720738.819295125
Equities,LYV,SEC-Live Nation Entertainment,,79.94,86719.8142447205,-52798.11506185535,6932381.950722957
Equities,AOS,SEC-A. O. Smith,,63.41,14184.063886629458,11556.854231096988,899411.4910511739
Equities,ABC,SEC-AmerisourceBergen,,169.71,89824.4705535968,-3031.0733822811285,15244110.897650912
Equities,PFE,SEC-Pfizer,,37.6,68101.52916680856,-7795.005800016306,2560617.4966720017
Equities,TRV,SEC-Travelers Companies (The),,168.28,61817.4525064712,-14660.59322653988,10402640.907788973
Equities,LH,SEC-LabCorp,,181.97,78517.65318151792,88116.56783949479,14287857.349440815
Equities,PNW,SEC-Pinnacle West,,76.48,68216.76291969387,14188.734390973612,5217218.028098187
Equities,KMI,SEC-Kinder Morgan,,15.85,292.19130836970754,-11.115680429207455,4631.232237659864
Equities,PRU,SEC-Prudential Financial,,77.63,45131.34128612169,-46121.5901308302,3503546.0240416266
Equities,LIN,SEC-Linde plc,,352.38,71209.33311981933,-177614.94845627152,25092744.804761935
Equities,ALGN,SEC-Align Technology,,282.66,37147.027174588606,219627.76281503087,10499978.701169217
Equities,WHR,SEC-Whirlpool Corporation,,127.62,2350.24095374834,-3176.35064899087,299937.75051736314
Government Bond,FR0013410552,SEC-FRANCE (GOVT OF) 0.1% 03/01/2029 0.0% REGS,FR0013410552,120.47,3179.7623149245073,74.35004454159181,383065.9660789554
Government Bond,CA135087G997,SEC-CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,CA135087G997,131.81,2833.320190964388,-18.45946687137306,373459.934371016
Government Bond,GB00BNNGP882,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,GB00BNNGP882,213.0,1531.8297989305395,-7.209932044813118,326279.7471722049
Government Bond,AU000XCLWAF4,SEC-AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,AU000XCLWAF4,156.04,2071.245412547874,-3.827892450982481,323197.1341739702
Government Bond,GB00B128DH60,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,GB00B128DH60,207.72,4684.791431433476,-42.07725094220464,973124.8761373616
Government Bond,FR0000188799,SEC-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.64,2992.33031997515,24.910677312203457,627312.1282795904
Government Bond,DE0001030575,SEC-DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,DE0001030575,181.73,3466.4240655903973,9.847407091043506,629953.2454397428
Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.52,1756.7365721220506,1.6029582679544008,222262.31110488184
Government Bond,SE0005703550,SEC-SWEDEN I/L BOND 1% 06/01/2025 144A ,SE0005703550,123.44,10290.297953954674,0.0,1270234.3794361649
Government Bond,GB00B0CNHZ09,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,GB00B0CNHZ09,451.47,3080.3230049382873,-36.52438590753859,1390673.4270394887
Government Bond,GB00B3Y1JG82,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,GB00B3Y1JG82,165.48,5478.599544970442,-25.376451870348177,906598.6527017087
Government Bond,IT0004735152,SEC-BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,IT0004735152,140.82,4026.882075242325,-16.522203204936602,567065.5338356241
Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.13,5263.146266227244,-65.82802034607747,821735.0265460596
Government Bond,GB00BN65R313,SEC-UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,GB00BN65R313,146.75,7361.634037315498,-20.95451823876942,1080319.7949760493
Government Bond,CA135087VS05,SEC-CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,CA135087VS05,207.1,1801.075033057221,-67.1327409816489,373002.63934615045
Government Bond,GB00BD9MZZ71,SEC-UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,GB00BD9MZZ71,326.05,3082.586385333876,10.210894920095335,1005077.2909381103
Government Bond,FR0013519253,SEC-FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,FR0013519253,114.19,1860.102556830753,-64.15597626676616,212405.1109645037
Government Bond,NL0009446418,SEC-NETHERLANDS GOVERNMENT 3.75 % 01/15/2042 144A ,NL0009446418,171.13,9015.123540860644,523.4720719995214,1542758.091547482
Government Bond,CA135087K940,SEC-CANADIAN GOVERNMENT 0.5% 09/01/2025,CA135087K940,97.73,40176.53157881277,-117.88645629525108,3926452.4311973723
Government Bond,AU0000XCLWV6,SEC-AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,AU0000XCLWV6,161.67,2522.8621390854487,4.201852278837828,407871.12202594447
Government Bond,DK0009923807,SEC-KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,DK0009923807,104.83,97922.96056176524,607.696940731384,10265263.95568985
Government Bond,US912810QF84,SEC-TSY INFL IX N/B 2.125% 02/15/2040,US912810QF84,196.23,4730.301847507254,291.5949488662034,928227.1315363484
Government Bond,BE0000331406,SEC-BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BE0000331406,164.2,13770.514058661693,363.38665801551224,2261118.40843225
