FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,POOL,X_Pool Corporation,,335.07,43338.52412585608,4076.4587093159744,14521439.278850596
Equities,WHR,X_Whirlpool Corporation,,148.8,108346.31031464018,-73065.09920986457,16121930.97481846
Equities,AVGO,X_Broadcom Inc.,,484.77,4127.478488176769,-9717.659576463106,2000877.7467134523
Equities,NVR,"X_NVR, Inc.",,4140.06,45402.26336994446,-482535.77251425775,187968094.48737228
Equities,MA,X_Mastercard,,322.35,142913.94265312064,-112893.327190151,46068309.41423344
Equities,RJF,X_Raymond James,,102.71,51077.546291187515,35987.34530616989,5246174.779567869
Equities,O,X_Realty Income,,65.29,51077.546291187515,5871.317814319571,3334852.9973516334
Equities,J,X_Jacobs Solutions,,123.52,91836.39636193312,-14520.026635229337,11343631.678625979
Equities,SPG,X_Simon Property Group,,95.69,131047.44199961242,-60767.45266668519,12539929.724942911
Equities,VLO,X_Valero Energy,,113.5,72230.87354309346,3490.2033847715893,8198204.147141108
Equities,COST,X_Costco,,518.19,85129.24381864586,-44885.24192715052,44113122.8543841
Equities,K,X_Kellogg's,,70.88,139818.33378698805,5132.060281869586,9910323.498821713
Equities,ANET,X_Arista Networks,,119.88,38179.176015635116,-33866.1259156074,4576919.620754338
Equities,GRMN,X_Garmin,,85.84,25280.80574008271,731.9710489183577,2170104.3647287
Equities,MTB,X_M&T Bank,,177.1,125888.09388939146,-100110.00354977007,22294781.427811228
Equities,CMG,X_Chipotle Mexican Grill,,1596.8,85129.24381864586,521495.934023749,135934376.5296137
Equities,WRB,X_Berkley,,63.95,23733.001307016424,-4473.56399910625,1517725.4335837003
Equities,VTRS,X_Viatris,,9.12,11866.500653508212,685.4875201625854,108222.48595999488
Equities,MCO,X_Moody's Corporation,,281.74,85645.17862966796,2750.747553978333,24129672.62712265
Equities,KMI,X_Kinder Morgan,,17.2,118665.00653508211,-5042.759564612257,2041038.1124034121
Equities,ALLE,X_Allegion,,93.58,95963.87485010989,-78347.8729880983,8980299.408473283
Equities,PPL,X_PPL Corporation,,28.13,143429.87746414272,-6480.807821157944,4034682.4530663346
Equities,CFG,X_Citizens Financial Group,,34.97,75326.48240922604,17835.20972282571,2634167.0898506343
Equities,ABBV,X_AbbVie,,129.22,53141.2855352759,18322.890069118846,6866916.916868351
Equities,MAS,X_Masco,,49.76,115053.46285792744,-27695.366924829326,5725060.311810469
Equities,FOX,X_Fox Corporation (Class B),,31.38,146009.5515192532,-8044.916295930708,4581779.726674166
Equities,CSX,X_CSX,,31.33,56752.82921243057,-7875.793522240632,1778066.1392254499
Equities,MKC,X_McCormick & Company,,82.49,42306.654503811886,-6611.30817899983,3489875.9300194425
Equities,QRVO,X_Qorvo,,89.78,60880.30770060734,3439.1173732517123,5465834.025360527
Equities,HST,X_Host Hotels & Resorts,,17.22,4127.478488176769,382.308746792522,71075.17956640395
Equities,CDAY,X_Ceridian,,59.64,12382.435464530306,-513.3408056875427,738488.4511045875
Equities,SEE,X_Sealed Air,,52.92,103186.96220441922,7966.53789502157,5460654.039857865
Equities,MNST,X_Monster Beverage,,44.42,88224.85268477844,11261.035414635433,3918947.9562578583
Equities,LNC,X_Lincoln Financial,,43.25,153232.63887356257,-46248.511878320336,6627311.631281581
Equities,LOW,X_Lowe's,,190.25,112989.72361383906,-37206.204161737965,21496294.91753288
Equities,WAB,X_Wabtec,,87.08,8254.956976353538,-2320.528184086688,718841.6535008661
Equities,EXPE,X_Expedia Group,,102.65,69135.26467696088,3910.139569130051,7096734.919090035
Equities,SHW,X_Sherwin-Williams,,229.77,94932.0052280657,-947.9776525258145,21812526.841252655
Equities,GPC,X_Genuine Parts Company,,152.52,151168.89962947418,171639.87916248725,23056280.571487404
Equities,HWM,X_Howmet Aerospace,,35.29,78422.09127535862,-902.186860511256,2767515.6011074055
Equities,VRSN,X_Verisign,,182.22,70683.06911002717,11584.969705183637,12879868.85322915
Equities,TGT,X_Target Corporation,,155.95,99575.41852726456,55707.35528953335,15528786.519326907
Equities,HON,X_Honeywell,,185.44,52109.41591323171,-13325.883162224445,9663170.086949687
Equities,DHI,X_D.R. Horton,,70.46,147557.35595231949,-46405.83502892428,10396891.30040043
Equities,LHX,X_L3Harris,,223.23,126919.96351143565,73100.84651764018,28332343.45465778
Equities,SJM,X_J.M. Smucker Company (The),,136.18,37663.24120461302,6228.8800173805885,5128980.187244201
Equities,CMS,X_CMS Energy,,65.39,94416.0704170436,-6527.760292809877,6173866.84457048
Equities,ADI,X_Analog Devices,,149.44,150137.03000742997,15848.469731593925,22436477.764310334
Equities,CAH,X_Cardinal Health,,68.93,36631.37158256883,1090.1155082146884,2525000.4431864694
Equities,KO,X_Coca-Cola Company (The),,59.91,15478.044330662884,2387.3464452939947,927289.6358500134
Equities,OMC,X_Omnicom Group,,64.62,69651.19948798297,16908.98910306856,4500860.51091346
Government Bond,ES0000012B39,X_BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.62,25101.83876737722,332.24559142541125,2726561.726912514
Government Bond,DK0009923807,X_KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,BJK1TG4,104.92,89707.89593570503,467.55804529118524,9412152.441574173
Government Bond,SG7U32949426,X_SINGAPORE GOVERNMENT 2.875% 09/01/2030 ,B61HV19,109.37,16891.80683689399,113.67811011331113,1847456.9137510958
Government Bond,GB00B0CNHZ09,X_UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,B0CNHZ0,451.65,3968.1591959075304,-360.4665595855891,1792219.100831636
Government Bond,IT0004513641,X_BUONI POLIENNALI DEL TES 5% 03/01/2025 144A,B66W7L1,115.81,35850.11800623902,181.56134549017762,4151802.166302541
Government Bond,GB0008932666,X_UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,385.85,1465.192937370755,-47.136514838146134,565344.6948845059
Government Bond,GB00BNNGP551,X_UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,BNNGP55,143.27,2507.5203543818657,11.85642786685524,359252.4411722899
