FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,POOL,X_Pool Corporation,,326.47,42272.39643236002,287122.70626407105,13800669.263272578
Equities,WHR,X_Whirlpool Corporation,,140.89,109386.43489366074,-166755.2644737115,15411454.81216786
Equities,AVGO,X_Broadcom Inc.,,539.69,4135.320697304305,-25183.727446040903,2231791.2271281607
Equities,NVR,"X_NVR, Inc.",,4639.01,45611.113781446205,1712502.5467834577,211590412.94326678
Equities,MA,X_Mastercard,,354.75,145157.69155277463,90325.18460533989,51494691.078346804
Equities,RJF,X_Raymond James,,115.45,49775.068860762236,-6013.359524861499,5746531.699975001
Equities,O,X_Realty Income,,61.05,49877.22395334461,335.32409140160695,3045004.5223516882
Equities,J,X_Jacobs Solutions,,125.72,93250.67686590689,-188551.60128059416,11723475.095581815
Equities,SPG,X_Simon Property Group,,114.0,128714.7975320193,122938.22628867597,14673486.9186502
Equities,VLO,X_Valero Energy,,130.39,70547.89418953938,25823.981909126902,9198739.923374038
Equities,COST,X_Costco,,536.18,83281.93922778124,166179.0942735033,44654110.17515174
Equities,K,X_Kellogg's,,71.67,136938.0761109761,2007.0921815124238,9814351.914873658
Equities,ANET,X_Arista Networks,,139.3,39129.83749842443,-177062.03744067013,5450786.363530523
Equities,GRMN,X_Garmin,,90.96,24792.88618929911,3793.1320932420003,2255160.927778647
Equities,MTB,X_M&T Bank,,166.81,126819.66578417296,7699.315822275056,21154788.44945789
Equities,CMG,X_Chipotle Mexican Grill,,1626.96,87512.86264556795,-109501.74632392976,142379927.00983322
Equities,WRB,X_Berkley,,75.4,24205.288033026052,1271.6142100299444,1825078.7176901645
Equities,VTRS,X_Viatris,,10.65,11593.571138477522,2532.311239458657,123471.53262478561
Equities,MCO,X_Moody's Corporation,,296.06,84403.32353953779,163459.8185772259,24988447.96711556
Equities,KMI,X_Kinder Morgan,,18.23,118688.73953638913,-4847.465516958095,2163695.721748374
Equities,ALLE,X_Allegion,,112.31,96654.81474903069,87526.73097328762,10855302.244463637
Equities,PPL,X_PPL Corporation,,28.77,144319.1427044204,-63890.83891640239,4152061.735606175
Equities,CFG,X_Citizens Financial Group,,40.82,75544.9292082128,-4480.042541288729,3083744.010279246
Equities,ABBV,X_AbbVie,,156.47,51632.07302607407,58337.17472848722,8078870.46638981
Equities,MAS,X_Masco,,49.98,118205.92774023466,-83630.06108217034,5907932.268456928
Equities,FOX,X_Fox Corporation (Class B),,30.29,148608.5215362959,-75888.464402132,4501352.117334403
Equities,CSX,X_CSX,,32.46,57768.70485533308,-37902.376989521785,1875172.159604112
Equities,MKC,X_McCormick & Company,,84.01,41185.528159460875,50618.85444744831,3459996.2206763085
Equities,QRVO,X_Qorvo,,99.25,59693.1417004455,-21648.428615258992,5924544.313769216
Equities,HST,X_Host Hotels & Resorts,,18.48,4027.5935087628914,13.104744199962377,74429.92804193824
Equities,CDAY,X_Ceridian,,68.44,12076.58930855641,5488.514519653025,826521.7722776006
Equities,SEE,X_Sealed Air,,52.55,100772.38728883582,61167.1674555355,5295588.952028322
Equities,MNST,X_Monster Beverage,,51.43,89045.34381474688,8063.751535388883,4579602.032392432
Equities,LNC,X_Lincoln Financial,,36.91,152527.76873474417,-157197.53340441684,5629799.943999407
Equities,LOW,X_Lowe's,,209.42,113193.10511634397,-41144.07795674356,23704900.07346475
Equities,WAB,X_Wabtec,,100.59,8429.962064252235,-7509.121613540046,847969.8840431323
Equities,EXPE,X_Expedia Group,,106.84,68305.64150083736,189027.22094548214,7297774.737949464
Equities,SHW,X_Sherwin-Williams,,247.29,93232.72233448332,26768.926834211106,23055519.90609438
Equities,GPC,X_Genuine Parts Company,,180.26,147525.72914840386,813.2886800062283,26592987.936291277
Equities,HWM,X_Howmet Aerospace,,37.57,78453.46011186876,5759.318383262487,2947496.496402909
Equities,VRSN,X_Verisign,,199.81,69325.95418311465,-895.9079009695721,13852018.905328138
Equities,TGT,X_Target Corporation,,163.51,100521.38500327358,2620.8250156371732,16436251.661885262
Equities,HON,X_Honeywell,,216.07,51327.77467453323,72020.42373367766,11090392.273926396
Equities,DHI,X_D.R. Horton,,85.16,149298.53275255687,30646.18725773657,12714263.049207743
Equities,LHX,X_L3Harris,,224.37,125333.4639675427,20481.074511839688,28121069.310397558
Equities,SJM,X_J.M. Smucker Company (The),,150.85,38043.63994077961,11148.696028977522,5738883.085066604
Equities,CMS,X_CMS Energy,,59.61,92829.88043403726,7014.169871282137,5533589.172672961
Equities,ADI,X_Analog Devices,,169.54,153905.46946061644,-858519.5704696828,26093133.29235291
Equities,CAH,X_Cardinal Health,,78.71,36254.06845526837,18341.510908250108,2853557.728114173
Equities,KO,X_Coca-Cola Company (The),,62.65,15193.248314978688,6153.760864984872,951857.0069334147
Equities,OMC,X_Omnicom Group,,77.84,69713.88556752216,36207.479541833134,5426528.852575925
Government Bond,ES0000012B39,X_BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.52,24373.88544312328,85.34625180908455,2645054.048287738
Government Bond,DK0009923807,X_KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,BJK1TG4,105.06,89205.53171846508,5427.327704110176,9371933.162341941
Government Bond,SG7U32949426,X_SINGAPORE GOVERNMENT 2.875% 09/01/2030 ,B61HV19,109.47,17004.98194270118,449.32206186138393,1861535.373267498
Government Bond,GB00B0CNHZ09,X_UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,B0CNHZ0,453.56,4072.1249668403075,-26.189850692989573,1846952.9999600898
Government Bond,IT0004513641,X_BUONI POLIENNALI DEL TES 5% 03/01/2025 144A,B66W7L1,115.76,36861.09133401496,-1455.514791053422,4267039.932825572
Government Bond,GB0008932666,X_UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,387.65,1443.801120485142,89.08373059214263,559689.5043560653
Government Bond,GB00BNNGP551,X_UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,BNNGP55,143.93,2564.4410664263337,93.50543401490269,369100.0026907422
Government Bond,DE0001030567,X_DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,BWBXZW8,121.62,7050.625985837087,-8.404441425458234,857497.1323975065
Government Bond,NL0010721999,X_NETHERLANDS GOVERNMENT 2.75 % 01/15/2047 144A ,BJZ2W85,162.88,1172.484740833036,82.40122644934823,190974.31458688492
Government Bond,SE0000556599,X_SWEDEN I/L BOND 3.5 % 12/01/2028 144A ,5681217,192.87,8115.397759081744,30.842952869719383,1565216.765794096
Government Bond,GB00B6460505,X_UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,153.26,13113.075058598146,-41.65755888780828,2009709.8834807517
Government Bond,FR0014001N38,X_FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,123.12,2475.703795566738,168.6849794428629,304808.65131017676
Government Bond,IT0005246134,X_BUONI POLIENNALI DEL TES 1.3% 05/15/2028 144A,BYXYY37,124.78,5819.9285687089305,11.687077653186616,726210.6868035004
Government Bond,CA135087XQ21,X_CANADIAN GOVERNMENT RRB 3.0% 12/01/2036,2740081,210.75,2034.409573109471,362.06901822366547,428751.81753282103
Government Bond,FR0013415627,X_FRANCE (GOVT OF) 0% 03/25/2025REGS ,BGRX2V8,101.77,43001.8331917166,-167.3182135249424,4376296.563920998
Government Bond,JP1300671L78,X_JAPAN (30 YEAR ISSUE) 0.6 % 06/20/2050 ,BMVQTR0,97.74,4970816.675683331,-44162.84901912887,485847621.8812887
Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,126.15,6098.0494069950855,-76.98077083671036,769268.9326924301
Government Bond,IT0004243512,X_BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,135.08,7179.078749556309,-27.104043542174484,969749.9574900663
Government Bond,NL0012818504,X_NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,BFM0LR6,107.32,3898.6577101336543,-183.14624591790647,418403.9454515437
