FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,POOL,X_Pool Corporation,,383.64,42731.78478809409,62407.90812647349,16393621.916104415
Equities,WHR,X_Whirlpool Corporation,,142.4,108768.86092486729,4843.08007106448,15488685.795701101
Equities,AVGO,X_Broadcom Inc.,,898.65,4016.449316844814,33503.5683842285,3609382.178582592
Equities,NVR,"X_NVR, Inc.",,6306.44,46128.69958386358,306898.4153396768,290907876.2036606
Equities,MA,X_Mastercard,,394.28,145600.7247749993,5205.640361139827,57407453.76428673
Equities,RJF,X_Raymond James,,110.07,50061.103119992884,11584.38749884116,5510225.620417616
Equities,O,X_Realty Income,,60.97,51251.209948577554,-11248.29724424536,3124786.2705647736
Equities,J,X_Jacobs Solutions,,125.41,90872.11420013283,124473.21490103687,11396271.841838658
Equities,SPG,X_Simon Property Group,,124.6,133406.29595560546,-178077.7479844339,16622424.476068439
Equities,VLO,X_Valero Energy,,127.89,73668.26792660102,-134384.09560945473,9421434.785133004
Equities,COST,X_Costco,,559.61,84609.95543135212,-104176.91212306825,47348577.15893896
Equities,K,X_Kellogg's,,66.89,141216.51712485793,8129.03792637581,9445972.830481747
Equities,ANET,X_Arista Networks,,155.09,38572.421528596155,-24082.851543022465,5982196.854869978
Equities,GRMN,X_Garmin,,105.89,25647.37742331391,-5359.530816897527,2715800.79535471
Equities,MTB,X_M&T Bank,,139.86,128091.13553245581,-414480.2547261274,17914826.215569273
Equities,CMG,X_Chipotle Mexican Grill,,1962.28,87402.1946286037,2181385.7953065005,171507578.47581646
Equities,WRB,X_Berkley,,61.69,23882.519215250628,-3563.8661412681267,1473312.6103888112
Equities,VTRS,X_Viatris,,10.42,12207.069222263897,-1709.9627441705352,127197.6612959898
Equities,MCO,X_Moody's Corporation,,351.93,87375.21123798726,-94801.50467696556,30749958.090984855
Equities,KMI,X_Kinder Morgan,,17.71,119234.5985664505,7801.037529616398,2111644.7406118386
Equities,ALLE,X_Allegion,,116.86,93660.74185370725,-80966.64048853482,10945194.293024229
Equities,PPL,X_PPL Corporation,,27.53,147503.28598412438,-43738.94113269035,4060765.4631429445
Equities,CFG,X_Citizens Financial Group,,31.84,74648.544067543,50314.32392524257,2376809.643110569
Equities,ABBV,X_AbbVie,,149.58,54432.618773783106,18223.74104861202,8142031.116182477
Equities,MAS,X_Masco,,60.39,112499.27598248146,30660.597317008847,6793831.276582055
Equities,FOX,X_Fox Corporation (Class B),,31.41,142271.70700036033,-8725.530798790454,4468754.316881318
Equities,CSX,X_CSX,,33.32,55288.60621874986,-10513.461611602797,1842216.3592087454
Equities,MKC,X_McCormick & Company,,89.48,42382.80648191875,-11771.82661568568,3792413.5240020896
Equities,QRVO,X_Qorvo,,110.02,62079.64976230931,-107258.62170539114,6830003.06684927
Equities,HST,X_Host Hotels & Resorts,,18.4,4177.833725732526,-272.1659315103721,76872.14055347847
Equities,CDAY,X_Ceridian,,70.81,12679.613915679034,-4374.46680090926,897843.4613692324
Equities,SEE,X_Sealed Air,,45.62,103228.23698930099,-6089.062639682888,4709272.17145191
Equities,MNST,X_Monster Beverage,,57.49,88295.43256692625,-198.50591854073681,5076104.41827259
Equities,LNC,X_Lincoln Financial,,28.04,153968.15554015565,-65886.20389965983,4317267.081345964
Equities,LOW,X_Lowe's,,234.27,113712.85784496763,100648.42105211786,26639511.20734057
Equities,WAB,X_Wabtec,,118.26,8272.29238600388,5489.546389275097,978281.297568819
Equities,EXPE,X_Expedia Group,,122.53,69356.49752392716,-34520.620358500375,8498251.641606795
Equities,SHW,X_Sherwin-Williams,,275.89,95074.4032359078,-134218.666271649,26230077.1087546
Equities,GPC,X_Genuine Parts Company,,155.72,154766.71944065567,384972.0107079059,24100273.5512989
Equities,HWM,X_Howmet Aerospace,,51.1,77810.39896341081,21188.08062077634,3976111.387030293
Equities,VRSN,X_Verisign,,210.95,69071.49513431854,7431.617886227341,14570631.898584494
Equities,TGT,X_Target Corporation,,135.31,99894.0598665518,52775.967573634975,13516665.240543125
Equities,HON,X_Honeywell,,193.07,51020.32912064516,-87671.48680321666,9850494.94332296
Equities,DHI,X_D.R. Horton,,126.76,144798.0333960111,184083.70384475737,18354598.713278368
Equities,LHX,X_L3Harris,,189.49,129839.12267219866,163795.28971004713,24603215.355154924
Equities,SJM,X_J.M. Smucker Company (The),,149.54,37629.34428752887,16610.99590088235,5627092.144757067
Equities,CMS,X_CMS Energy,,60.58,92310.59204674352,-4798.224698594045,5592175.666191722
Equities,ADI,X_Analog Devices,,199.53,148425.46786534527,-34369.368909300356,29615333.603172343
Equities,CAH,X_Cardinal Health,,91.47,37407.95666011929,21121.64885450931,3421705.7957011117
Equities,KO,X_Coca-Cola Company (The),,61.93,15476.496526229817,-2408.5384782944307,958459.4298694126
Equities,OMC,X_Omnicom Group,,84.62,69407.42028977504,12101.54765503998,5873255.904920764
Government Bond,ES0000012B39,X_BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.11,25355.36733892773,137.05603966988448,2741168.7630114765
Government Bond,DK0009923807,X_KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,BJK1TG4,104.62,89627.1588293629,-196.46029209920104,9376793.356727947
Government Bond,SG7U32949426,X_SINGAPORE GOVERNMENT 2.875% 09/01/2030 ,B61HV19,109.16,16589.443494513587,225.7589983751166,1810903.651861103
Government Bond,GB00B0CNHZ09,X_UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,B0CNHZ0,451.56,3989.984071485022,-731.1730134379338,1801717.2073197765
Government Bond,IT0004513641,X_BUONI POLIENNALI DEL TES 5% 03/01/2025 144A,B66W7L1,115.37,35294.44117714232,559.2618408972158,4071919.6786069092
Government Bond,GB0008932666,X_UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,385.3,1505.7787817359251,-262.4233810477891,580176.564602852
Government Bond,GB00BNNGP551,X_UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,BNNGP55,143.07,2566.1963306744015,-49.63636541499036,367145.7090295866
Government Bond,DE0001030567,X_DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,BWBXZW8,121.38,6992.495265977696,-19.610363326057268,848749.0753843727
Government Bond,NL0010721999,X_NETHERLANDS GOVERNMENT 2.75 % 01/15/2047 144A ,BJZ2W85,162.42,1203.1686087427677,-18.867570542143806,195418.6454320003
Government Bond,SE0000556599,X_SWEDEN I/L BOND 3.5 % 12/01/2028 144A ,5681217,192.67,7983.801160170922,361.47940763310885,1538238.9695301314
Government Bond,GB00B6460505,X_UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,152.54,13114.416686903713,643.3107725186387,2000473.1214202922
Government Bond,FR0014001N38,X_FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,122.6,2517.2224272055855,-30.952512808603284,308611.4695754048
Government Bond,IT0005246134,X_BUONI POLIENNALI DEL TES 1.3% 05/15/2028 144A,BYXYY37,124.29,5985.200373905533,13.575898284009913,743900.5544727187
Government Bond,CA135087XQ21,X_CANADIAN GOVERNMENT RRB 3.0% 12/01/2036,2740081,210.21,2110.939740527591,-92.83714042111414,443740.6428563049
Government Bond,FR0013415627,X_FRANCE (GOVT OF) 0% 03/25/2025REGS ,BGRX2V8,101.53,42517.76791988345,-375.0453540898689,4316828.976905767
Government Bond,JP1300671L78,X_JAPAN (30 YEAR ISSUE) 0.6 % 06/20/2050 ,BMVQTR0,97.82,5143883.840535099,-3635.4345279480326,503174717.2811433
Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,125.9,5980.813734236768,-7.6861142599132695,752984.4491404091
Government Bond,IT0004243512,X_BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,134.86,6820.718586228258,0.0,919842.1085387429
Government Bond,NL0012818504,X_NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,BFM0LR6,106.9,3969.6476179678543,-44.83167005615889,424355.33036076365
Government Bond,GB00BD9MZZ71,X_UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,BD9MZZ7,326.02,3572.312921919639,-0.0,1164645.4588042407
Government Bond,CA135087VS05,X_CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,2210799,206.81,1554.876367861198,10.139489247244073,321563.9816373744
