FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,ALL,FIN-Allstate,,123.57,223467.4070801588,8354.334870566821,27613867.49289522
Equities,ALB,FIN-Albemarle Corporation,,278.41,164980.05320904581,104739.18296787028,45932096.61393045
Equities,AKAM,FIN-Akamai,,88.33,43307.887631370606,-4293.694671839877,3825385.7144789654
Equities,MTD,FIN-Mettler Toledo,,1264.93,86246.48370909676,901446.5005611471,109095764.63814777
Equities,CARR,FIN-Carrier Global,,39.25,9231.134289581412,603.207817006397,362322.0208660704
Equities,SJM,FIN-J.M. Smucker Company (The),,146.56,94154.50194537945,-52714.76940419717,13799283.805114813
Equities,VZ,FIN-Verizon,,35.56,177444.2616542943,1072.7927880168427,6309917.944426706
Equities,VMC,FIN-Vulcan Materials Company,,162.28,205856.12544652013,121725.24196086492,33406332.03746129
Equities,STZ,FIN-Constellation Brands,,243.65,68669.42628152382,-111761.4952447649,16731305.713493278
Equities,KEYS,FIN-Keysight,,174.15,250746.40841762492,-529928.3324402458,43667487.025929384
Equities,HRL,FIN-Hormel Foods,,45.54,137170.6179115437,-20749.121781679685,6246749.9396917
Equities,ABC,FIN-AmerisourceBergen,,155.4,18128.43825108048,-41794.01492493772,2817159.3042179067
Equities,CRL,FIN-Charles River Laboratories,,212.25,230251.88174188766,189896.3473084768,48870961.899715655
Equities,FTV,FIN-Fortive,,63.69,150429.8175531148,28944.771791254447,9580875.07995788
Equities,WHR,FIN-Whirlpool Corporation,,131.36,124699.7295610149,-22623.35476099343,16380556.475134918
Equities,COP,FIN-ConocoPhillips,,121.63,58708.94529689293,-197719.54724129383,7140769.016461087
Equities,AON,FIN-Aon,,279.94,169765.5868326354,-347958.0473591061,47524178.37792795
Equities,TMO,FIN-Thermo Fisher Scientific,,513.03,198974.33858441148,-94968.21337007954,102079804.92396061
Equities,CDNS,FIN-Cadence Design Systems,,151.39,184873.05853769003,-178545.85225618703,27987932.33202089
Equities,EG,FIN-Everest Re,,318.04,170566.68065847328,-29665.50883060259,54247027.116620846
Equities,FMC,FIN-FMC Corporation,,117.12,201628.48761578556,233580.20639877344,23614728.469560806
Equities,CSX,FIN-CSX,,28.76,219043.4954893363,-31480.56279721752,6299690.930273312
Equities,MA,FIN-Mastercard,,326.66,48801.326278739514,543402.0889900612,15941441.242213052
Equities,EPAM,FIN-EPAM Systems,,350.0,26495.308252543564,26539.511082546687,9273357.888390247
Equities,LEN,FIN-Lennar,,79.88,182547.95669234573,-87248.07365490335,14581930.780584576
Equities,ADSK,FIN-Autodesk,,214.3,84933.51121566813,98108.01625572293,18201251.45351768
Equities,HII,FIN-Huntington Ingalls Industries,,251.27,83629.44526261326,109678.47811485817,21013570.711136833
Equities,XYL,FIN-Xylem Inc.,,101.5,90205.44090522351,-273262.901187727,9155852.251880186
Equities,MPWR,FIN-Monolithic Power Systems,,337.37,55169.09030613043,202083.4633865438,18612395.996579222
Equities,JBHT,FIN-J.B. Hunt,,169.55,123381.1492458695,342071.22001829906,20919273.854637176
Equities,MPC,FIN-Marathon Petroleum,,110.93,23846.35470305417,48041.87877594533,2645276.1272097994
Equities,MAR,FIN-Marriott International,,158.44,211877.93635476442,49473.65462180504,33569940.23604888
Equities,LLY,FIN-Eli Lilly and Company,,358.26,162851.80239955444,616489.2747521122,58343286.727664374
Equities,TXN,FIN-Texas Instruments,,157.17,125166.58071893836,34939.780610411326,19672431.49159554
Equities,ITW,FIN-Illinois Tool Works,,209.98,163786.65926693127,832091.0356371367,34391922.712870225
Equities,BBY,FIN-Best Buy,,66.08,77910.45672707605,24633.511442566814,5148322.980525185
Equities,BEN,FIN-Franklin Templeton,,22.66,141062.52865096816,29770.779189748726,3196476.8992309384
Equities,IQV,FIN-IQVIA,,209.67,133432.34499356625,-32998.175425929396,27976759.774801034
Equities,UAL,FIN-United Airlines Holdings,,43.08,214040.9061781201,-375647.194880781,9220882.238153413
Equities,MO,FIN-Altria,,43.48,86305.6132410224,-6716.0262495971965,3752568.0637196535
Equities,ZTS,FIN-Zoetis,,149.77,195181.88421249378,50487.84567288061,29232390.798505194
Equities,INVH,FIN-Invitation Homes,,30.75,170199.03846415732,-66747.39486887107,5233620.432772838
Equities,ON,FIN-ON Semiconductor,,61.43,252275.19957918383,34175.87983742985,15497265.510149263
Equities,HD,FIN-Home Depot (The),,290.14,17894.394162370572,-18481.681538458884,5191879.522270198
Equities,PRU,FIN-Prudential Financial,,99.82,144864.87917885667,292570.9447369352,14460412.239633473
Equities,APTV,FIN-Aptiv,,91.07,133529.82212987883,145230.08032136603,12160560.901368063
Equities,VICI,FIN-Vici Properties,,30.87,169869.49647032897,49115.149878167635,5243871.356039056
Equities,ESS,FIN-Essex Property Trust,,215.29,151341.8307937923,563512.8509840469,32582382.75159554
Equities,TAP,FIN-Molson Coors Beverage Company,,49.37,42141.46071427655,20549.483328561833,2080523.9154638334
Equities,CPB,FIN-Campbell Soup Company,,51.79,105397.02993603016,132998.39030744883,5458512.1803870015
Equities,FANG,FIN-Diamondback Energy,,150.03,44595.295055207935,-180514.1317044092,6690632.117132846
Equities,K,FIN-Kellogg's,,74.86,174098.8661283584,89627.90948956207,13033041.11836891
Equities,DLTR,FIN-Dollar Tree,,158.5,43392.664700853966,29427.20939483141,6877737.355085353
Equities,CVX,FIN-Chevron Corporation,,174.54,54520.80962207525,-67391.17280195847,9516062.111437013
Equities,DFS,FIN-Discover Financial,,101.79,88877.3767739394,-205585.21817681965,9046828.181819292
Government Bond,IT0005387052,FIN-BUONI POLIENNALI DEL TES 0.4% 05/15/2030 144A,BK5MSX9,114.33,3218.5759100849473,-21.63964994074076,367979.783800012
Government Bond,JP1300521G93,FIN-JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,98.11,7230092.238921784,275582.3145482365,709344349.5606163
Government Bond,SE0008014062,FIN-SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.73,7966.667363123925,-156.83126309507546,977749.0854761993
Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.78,12980.646325121605,-25.385121445924284,1645686.341098917
Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.63,14081.315538663797,-97.86322006728759,1769035.6711223328
Government Bond,IT0005024234,FIN-BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,BMNDJV3,120.61,20845.86408086204,-147.6853005225564,2514219.666792771
Government Bond,FR0000188799,FIN-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,7453317,209.19,3320.3495737966664,15.589611849148334,694583.9273425246
Government Bond,NL0011819040,FIN-NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.59,30073.87651664942,-1038.152110281698,3145426.744876363
Government Bond,FR0013238268,FIN-FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,BDCKIW3,119.98,4751.103254054303,-33.88817805675877,570037.3684214352
Government Bond,GB00BBJNQY21,FIN-UNITED KINGDOM GILT 3.5% 07/22/2068 REGS,BBJNQY2,196.47,7748.3159057492,-116.4364412066167,1522311.6260025455
Government Bond,GB00B7RN0G65,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,B7RN0G6,224.96,5675.160846185383,-0.0,1276684.1839578638
Government Bond,US912810FH69,FIN-TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.45,5839.621150002416,-0.05920134985807708,1369099.1786180662
Government Bond,DE0001030559,FIN-DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,BLM7VX5,136.08,7663.675095020745,-57.61990487490185,1042872.9069304231
Government Bond,GB00BYMWG366,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,219.95,4210.355309331081,21.5565144458753,926067.6502873712
Government Bond,GB0008932666,FIN-UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,384.45,1361.3622124965957,55.59363660932838,523375.7025943162
Government Bond,US912810FS25,FIN-TSY INFL IX N/B 2% 01/15/2026,BZ56W67,161.49,7439.633685615316,32.95388462680791,1201426.4438900175
Government Bond,SE0007045745,FIN-SWEDEN I/L BOND 0.125 % 06/01/2032 144A ,BX3JD83,138.96,6023.570000037365,222.298416668048,837035.2872051924
Government Bond,ES00000128E2,FIN-BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,BYZK819,150.26,2299.7188092410033,-11.781822084494884,345555.7482765531
Government Bond,FR0013209871,FIN-FRANCE (GOVT OF) 0.1% 07/25/2047 0.0% 144A,BYX4Z34,151.71,3864.4155490170674,-14.514954123022676,586270.4829413793
CASH,USDCURR,FIN-CASH,,,,,162377764.20295912
