FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,ATO,Atmos Energy,,110.94,1191.5428132295788,-54.58530289658577,132189.75969968946
Equities,MKTX,MarketAxess,,389.31,9815.006550002952,-132136.4238331097,3821080.1999816494
Equities,CHD,Church & Dwight,,87.91,7151.856179515407,2312.550072716136,628719.6767411995
Equities,WYNN,Wynn Resorts,,111.36,1893.629533819356,-475.72968746696563,210874.58488612348
Equities,GOOG,Alphabet Inc. (Class C),,104.0,1804.167005460889,3684.688452473554,187633.36856793246
Equities,NVR,"NVR, Inc.",,5572.19,1981.2705829144995,-97243.01411773005,11040016.129410345
Equities,NEM,Newmont,,48.53,5553.175008569797,-7044.954053842601,269495.5831658922
Equities,IT,Gartner,,325.77,5305.775459330354,751.0638365220932,1728462.4713860494
Equities,MA,Mastercard,,362.32,1695.216289957164,555.8662419972088,614210.7661772796
Equities,APH,Amphenol,,81.51,758.621498589812,129.5317902069791,61835.23835005557
Equities,MOS,Mosaic Company (The),,45.6,8629.676457936386,5361.489751175754,393513.24648189923
Equities,RTX,RTX Corporation,,96.66,9059.900014099661,28.56604596031041,875729.9353628732
Equities,LMT,Lockheed Martin,,469.56,9274.450579651519,-2903.339487399893,4354911.014181167
Equities,COF,Capital One,,94.99,8358.981665794106,2494.508959038455,794019.6684337822
Equities,ODFL,Old Dominion,,340.41,2977.6755330112505,-364.02016931684693,1013630.5281923598
Equities,PXD,Pioneer Natural Resources,,200.93,385.24778710995673,369.0376062497571,77407.83786400361
Equities,FITB,Fifth Third Bank,,26.31,8808.161734074429,-11581.31960623285,231742.7352234982
Equities,DHI,D.R. Horton,,97.27,4054.553765156119,-2807.427281476969,394386.44473673566
Equities,ORCL,Oracle Corporation,,92.2,8036.038315323687,1365.3355649519463,740922.732672844
Equities,NSC,Norfolk Southern Railway,,209.36,923.1716378772704,1774.1601858130114,193275.21410598536
Equities,HUM,Humana,,484.49,1481.4533911137714,274.6618427000175,717749.3534607111
Equities,UDR,"UDR, Inc.",,40.24,3622.4135533355798,-331.6815280174461,145765.92138622372
Equities,QCOM,Qualcomm,,126.7,2651.4633657007034,881.2912348909965,335940.40843427915
Equities,META,Meta Platforms,,211.94,3311.7643674064425,-9289.544242952546,701895.3400281214
Equities,USB,U.S. Bank,,35.51,7663.209406650521,-20372.014831047076,272120.56603015994
Equities,MO,Altria,,43.7,201.76082737316585,25.578491773997104,8816.948156207349
