FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,TJX,TJX Companies,,77.73,37183.59088625966,2492.261415494704,2890280.5195889636
Equities,SYY,Sysco,,76.23,169772.531145854,67796.55740357371,12941760.049248451
Equities,PNR,Pentair,,54.86,309492.76756153035,-8431.24916114917,16978773.228425555
Equities,AXP,American Express,,163.78,311915.9313589446,-155967.27012208774,51085591.23796795
Equities,COP,ConocoPhillips,,97.69,271087.1510144415,5124.405947897217,26482503.78260079
Equities,DGX,Quest Diagnostics,,140.06,200745.24834588103,40469.419984212356,28116379.4833241
Equities,WYNN,Wynn Resorts,,111.36,72862.64707166074,53676.29563539959,8113984.37790014
Equities,STT,State Street Corporation,,75.04,106979.99159589852,169049.6962159508,8027778.569356225
Equities,META,Meta Platforms,,211.94,289308.0346634177,1480453.9172262228,61315944.86656475
Equities,ANSS,Ansys,,332.8,279111.125100594,-1302925.02548665,92888182.43347768
Equities,MHK,Mohawk Industries,,100.22,200666.23442841205,-1825.590717447089,20110770.014415454
Equities,GOOG,Alphabet Inc. (Class C),,104.0,84832.88634430309,76887.18772779235,8822620.179807521
Equities,TEL,TE Connectivity,,129.92,10587.231985567869,4757.8193481576345,1375493.1795649773
Equities,NWL,Newell Brands,,12.34,93703.86008781032,-45491.15531104514,1156305.6334835794
Equities,MMC,Marsh McLennan,,165.36,126339.139823634,-83253.49413231503,20891440.161236122
Equities,SO,Southern Company,,68.22,250703.14269563596,289986.5785475947,17102968.394696284
Equities,CRL,Charles River Laboratories,,201.82,270646.61413947406,216963.651375122,54621899.66562865
Equities,GWW,W. W. Grainger,,685.1,29118.47470689902,128428.33531674436,19949067.02169652
Equities,QRVO,Qorvo,,101.57,276696.2952143681,1603.634399216801,28104042.704923365
Equities,MCO,Moody's Corporation,,304.55,174982.386056568,-554537.2795035897,53290885.67352779
Equities,EBAY,eBay,,44.12,170511.82291304073,26041.80568126459,7522981.626923356
Equities,REGN,Regeneron,,821.67,178710.17617886784,-2505415.0174097405,146840790.46089032
Equities,AVY,Avery Dennison,,178.06,153576.0494678129,82022.45940799851,27345751.368238766
