FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,ATO,Atmos Energy,,99.3,1212.2190643267704,1726.4078916123574,120373.3530876483
Equities,MKTX,MarketAxess,,220.27,9467.369848222172,-10735.097754661181,2085377.556467898
Equities,CHD,Church & Dwight,,70.56,7262.602118725507,-1411.7192882466188,512449.2054972718
Equities,WYNN,Wynn Resorts,,62.72,1859.7467375769106,531.940865727605,116643.31538082383
Equities,GOOG,Alphabet Inc. (Class C),,96.15,1783.2281987942092,-1419.6871933916827,171457.39131406322
Equities,NVR,"NVR, Inc.",,3987.08,1983.4005649719718,35991.02327362453,7907976.724588449
Equities,NEM,Newmont,,40.74,5522.121248588586,-437.149772086373,224971.219667499
Equities,IT,Gartner,,276.69,5164.730607401321,-895.012553049677,1429029.3117618717
Equities,MA,Mastercard,,282.57,1708.4392448255107,6891.38562944345,482753.67741034454
Equities,APH,Amphenol,,66.43,734.5418709231304,-640.6350972593852,48795.61648542356
Equities,MOS,Mosaic Company (The),,47.47,8686.861060970903,612.7416858486363,412365.29456428875
Equities,RTX,RTX Corporation,,79.89,9048.295057928286,4674.119270255804,722868.2921778908
Equities,LMT,Lockheed Martin,,378.94,9736.692787513875,30896.21187076689,3689622.364900508
Equities,COF,Capital One,,90.07,7965.043289334093,-11617.763632055681,717411.4490703217
Equities,ODFL,Old Dominion,,247.91,3030.8430358326004,8580.437442823533,751376.29701326
Equities,PXD,Pioneer Natural Resources,,202.53,400.60728792501334,885.014436963566,81134.99402345295
Equities,FITB,Fifth Third Bank,,30.86,9229.366506425786,1523.6742958542322,284818.25038829976
Equities,DHI,D.R. Horton,,66.7,3974.221606726602,-1176.3211540885009,265080.5811686644
Equities,ORCL,Oracle Corporation,,60.07,7956.1525013623,3000.6219052011575,477926.08075683337
Equities,NSC,Norfolk Southern Railway,,204.78,905.4360091583461,-2208.637142202006,185415.18595544613
Equities,HUM,Humana,,482.6,1512.6154552673956,-741.6128206039253,729988.2187120452
Equities,UDR,"UDR, Inc.",,40.08,3654.5437911516915,674.951602483177,146474.1151493598
Equities,QCOM,Qualcomm,,110.81,2693.9973679577834,3369.8626638227865,298521.848343402
Equities,META,Meta Platforms,,135.68,3253.8511726665947,-12771.031094365271,441482.5271074036
Equities,USB,U.S. Bank,,38.76,7837.283749221161,-901.878381191783,303773.11811981216
Equities,MO,Altria,,37.94,196.95606045153278,0.6951158702199083,7472.512933531153
Equities,ANET,Arista Networks,,112.89,6714.530495197477,-470.2862541225389,758003.3476028432
Equities,DD,DuPont,,49.42,9842.453452848318,4130.42247890431,486414.0496397639
Equities,KMB,Kimberly-Clark,,109.56,8190.83779714928,-16392.851436211033,897388.1890556752
Equities,ACN,Accenture,,253.2,2924.2126551742267,5534.3432103482055,740410.6442901142
Equities,IDXX,Idexx Laboratories,,325.8,2247.0490220181123,-5489.062220445411,732088.571373501
Equities,BR,Broadridge Financial Solutions,,142.18,4607.436719495021,10080.132210322015,655085.3527778022
Equities,TJX,TJX Companies,,61.14,1707.6351683939533,1.1263633931040826,104404.8141956063
Equities,FE,FirstEnergy,,35.52,674.6660733013588,-178.14313341155298,23964.138923664264
Equities,BA,Boeing,,121.08,5854.250762046473,21709.51802875841,708832.6822685869
Equities,SPGI,S&P Global,,302.36,8434.072558667718,-22949.31281225656,2550126.1788387713
Equities,EA,Electronic Arts,,115.17,704.4825401613564,-974.6400779695681,81135.25415038342
Equities,TEL,TE Connectivity,,108.38,8875.444880700383,13880.004283421553,961920.7161703075
Equities,SBAC,SBA Communications,,280.83,2729.6753879066036,-12013.500842361173,766574.7391858115
Equities,DFS,Discover Financial,,88.6,9380.729792235703,-262.44267059325773,831132.6595920832
Equities,ALGN,Align Technology,,207.11,3039.1135362714767,15617.230284982994,629430.8044971856
Equities,PSA,Public Storage,,284.85,1786.0605170000626,-9093.3049592056,508759.33826746786
Equities,REGN,Regeneron,,688.87,3157.8247550709234,49215.48996976002,2175330.739025707
Equities,ETSY,Etsy,,100.13,224.24542995520696,-150.44499770563218,22453.69490141487
Equities,WMT,Walmart,,127.74,5034.1748504733405,1563.1738121169653,643065.4953994645
Equities,DAL,Delta Air Lines,,28.0,5459.235907751557,1644.9926914587013,152858.60541704358
Equities,MNST,Monster Beverage,,43.48,6523.455679502477,-498.5405153440993,283639.8529447677
Equities,PWR,Quanta Services,,127.2,616.6478563337157,-477.93794390359085,78437.60732564864
Equities,ETR,Entergy,,97.62,9140.872151729805,8225.340880924574,892331.9394518636
Equities,KR,Kroger,,42.78,3736.9271649678344,-91.8143698721558,159865.74411732395
Equities,IEX,IDEX Corporation,,197.54,5599.78518604318,-304.8270161757275,1106181.5656509697
Equities,ZTS,Zoetis,,146.99,2467.3397087079043,-1100.4255283944076,362674.26378297486
Equities,BG,Bunge Limited,,80.49,8732.762338406668,-10394.689864097363,702900.0406183527
Equities,SRE,Sempra Energy,,71.49,5181.796719418052,-2110.631712001297,370446.6474711965
Equities,ACGL,Arch Capital Group,,45.54,7972.32920638739,204.24591583836317,363059.87205888174
Equities,TGT,Target Corporation,,144.32,2574.5870949545742,-1055.3732900314922,371564.4095438441
Equities,ADSK,Autodesk,,186.8,6894.682999201768,14903.843500876996,1287926.7842508904
Equities,EPAM,EPAM Systems,,362.19,2182.5424005394934,15845.469021052884,790495.0320513991
Government Bond,NL0012818504,NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,BFM0LR6,106.74,3802.24682989533,173.4982326857853,405851.8266230275
Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,BF0YM66,124.38,3196.682783376426,206.69748995249435,397603.4045963598
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,BZ56VY8,124.2,11474.736215317704,-447.8795332113315,1425162.2379424588
Government Bond,CA135087G997,CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,BG7PCR0,131.65,2282.52058287298,16.20085587212127,300493.8347352278
Government Bond,GB00B6460505,UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,152.28,11616.472359932977,-49.9445444218384,1768956.4109705938
Government Bond,GB00BYY5F144,UNITED KINGDOM I/L GILT 0.125% 03/22/2026 REGS,BYY5F14,139.47,4804.560646203914,-28.59055323427564,670092.0733260598
Government Bond,ES00000128C6,BONOS Y OBLIG DEL ESTADO 2.9% 10/31/2046 144A,BYZ0LZ4,134.84,16886.848448049146,-194.41147415349658,2277022.644734947
Government Bond,ES00000121S7,BONOS Y OBLIG DEL ESTADO 4.7% 07/30/2041 144A,B4KCFS6,163.94,2612.646160964732,127.1413943828097,428317.2116285582
Government Bond,GB00BD9MZZ71,UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,BD9MZZ7,325.45,3594.936316224868,279.9580851254944,1169972.0241153832
Government Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A ,BYN4DC9,105.23,17545.96445303268,588.554030332325,1846361.839392629
Government Bond,DE0001030575,DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,BZ0D4B2,181.3,4390.337475223316,-307.6834869931073,795968.1842579872
Government Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,BJK1TG4,104.48,82293.80034781003,1061.9082697232025,8598056.260339193
Government Bond,GB00BNNGP551,UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,BNNGP55,142.89,2327.07678211322,-103.16103786445359,332516.00139615795
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,217.25,3362.708678707604,-159.91076763588745,730548.460449227
Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.21,11719.6087176047,-26.293993917702863,1420533.7726608657
Government Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,BZ56W67,161.35,6306.631011206589,-2.1446834805064343,1017574.9136581832
Government Bond,GB00B128DH60,UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,B128DH6,207.09,5129.7113351810885,-97.38979832739317,1062311.9204026517
Government Bond,US912810SB52,TSY INFL IX N/B 1% 02/15/2048,BFZBGW6,157.27,6557.427657265541,-3.5673444228617686,1031286.6476581517
Government Bond,ES0000012932,BONOS Y OBLIG DEL ESTADO 4.2% 01/31/2037 144A,B05L4R2,147.04,10102.859218186932,-328.3327279224988,1485524.4194422064
