FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,HSIC,Henry Schein,,80.92,8472.832052161762,2319.7889753681725,685621.5696609298
Equities,JNPR,Juniper Networks,,32.77,8996.41187107714,2480.7504215690824,294812.4170151979
Equities,CRL,Charles River Laboratories,,228.57,9295.780730171775,3743.403129370468,2124736.6014953624
Equities,ACN,Accenture,,297.45,3824.7967554055836,3068.3453931349204,1137685.7948953907
Equities,LEN,Lennar,,86.94,3515.4925804303425,-3865.2926631422706,305636.924942614
Equities,CTSH,Cognizant,,61.4,777.2335642615852,35.69517109942027,47722.140845661335
Equities,COF,Capital One,,101.48,8940.28499940554,424.32994474788495,907260.1217396742
Equities,PG,Procter & Gamble,,146.39,7536.326911657204,7230.542077448094,1103242.8965974979
Equities,APTV,Aptiv,,106.67,5662.357083037888,-20491.339121562203,604003.6300476515
Equities,ROL,"Rollins, Inc.",,40.04,7126.799987854147,316.3268640473864,285357.07151368004
Equities,SWKS,Skyworks Solutions,,94.5,815.1989983526379,2029.9804422807586,77036.30534432428
Equities,PNW,Pinnacle West,,75.77,7332.902818294911,10813.701755443977,555614.0465422054
Equities,RSG,Republic Services,,137.8,6349.296550827193,-6400.302503481871,874933.0647039872
Equities,ADP,ADP,,259.88,3548.8202010720975,16237.70454669834,922267.3938546167
Equities,SPGI,S&P Global,,350.18,1277.211177376085,1218.0857194226032,447253.81009355746
Equities,CTAS,Cintas,,458.21,6195.029281912413,33354.96674911719,2838624.3672650866
Equities,WHR,Whirlpool Corporation,,140.89,2356.9554528032004,-4145.184038454848,332071.45374544285
Equities,LYB,LyondellBasell,,81.73,8226.461539717973,-6914.506076270096,672348.7016411499
Equities,WST,West Pharmaceutical Services,,234.25,6755.061914727767,-5183.905987664719,1582373.2535249793
Equities,TROW,T. Rowe Price,,120.9,8846.489220508542,11308.470990774924,1069540.5467594827
Equities,KMB,Kimberly-Clark,,132.03,1040.2562258573782,1523.980168619105,137345.02949994965
Equities,ARE,Alexandria Real Estate Equities,,151.1,2180.588602991013,1549.985074972434,329486.9379119421
Equities,APD,Air Products and Chemicals,,304.8,6129.296938851212,10327.695555345585,1868209.7069618495
Equities,ALK,Alaska Air Group,,47.44,6751.980034382507,957.3703033826018,320313.9328311061
Equities,CARR,Carrier Global,,43.75,4643.290866905747,-1204.9818973708261,203143.97542712642
