FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,TAP,Molson Coors Beverage Company,,49.37,9323.500526013759,-2306.608232055319,460301.22096929926
Equities,VRSN,Verisign,,200.46,9477.316266355761,-17356.662650226583,1899822.818753676
Equities,TDY,Teledyne Technologies,,397.98,1444.8748140683606,-11559.069263443616,575031.2785029262
Equities,ADI,Analog Devices,,140.66,3068.2393323887886,-2139.3827287187205,431578.544493807
Equities,MA,Mastercard,,326.66,458.5842777608973,-2071.866628753009,149801.14017337473
Equities,WMB,Williams Companies,,31.39,704.7052578571476,186.83304488924793,22120.69804413586
Equities,VFC,VF Corporation,,26.98,5397.684637629369,-47.48290127357712,145629.53152324038
Equities,VZ,Verizon,,35.56,3491.211228523287,-12.490824021290695,124147.4712862881
Equities,NDSN,Nordson Corporation,,222.46,4816.490701116116,-2177.5822896497484,1071476.5213702912
Equities,KR,Kroger,,46.24,3804.348116198692,-672.7393445434659,175913.05689302753
Equities,O,Realty Income,,60.04,9226.255886442357,1430.5938278215517,553944.4034219991
Equities,NTAP,NetApp,,67.72,1784.6403648486278,-1176.7289152671096,120855.84550754906
Equities,NUE,Nucor,,130.02,7271.007138169164,-3558.8425043673824,945376.3481047548
Equities,MOS,Mosaic Company (The),,52.79,819.1473014554908,542.7087394035917,43242.78604383536
Equities,BAC,Bank of America,,35.32,1281.6179424302836,-1132.1104380913582,45266.745726637615
Equities,DOV,Dover Corporation,,129.29,2405.9253792915074,-1324.8418042546225,311062.092288599
Equities,GD,General Dynamics,,245.53,6579.329917537938,42392.923803643454,1615422.87465309
Equities,FOXA,Fox Corporation (Class A),,28.67,1704.7938644066635,10.514405946554206,48876.440092539044
Equities,ADSK,Autodesk,,214.3,260.3369742402201,445.2370388146171,55790.21357967918
Equities,BXP,Boston Properties,,69.09,3057.939318113181,380.10014342439695,211273.02748843966
Equities,GPN,Global Payments,,113.4,9705.088083640258,-1018.1086954227458,1100556.9886848053
Equities,AES,AES Corporation,,25.62,4978.220669679471,-168.62110590986518,127542.01355718805
Equities,BLK,BlackRock,,632.22,7545.586432468436,206079.31590923108,4770470.654335195
Equities,ALL,Allstate,,123.57,8881.396271093836,-799.6891594709315,1097474.1372190653
Equities,TRV,Travelers Companies (The),,181.55,1158.323809885811,-5475.420951440588,210293.687684769
Equities,VRTX,Vertex Pharmaceuticals,,312.0,6752.514949901098,25419.868566878195,2106784.6643691426
Equities,MAR,Marriott International,,158.44,33.76627683131381,-57.22200902098683,5349.92890115336
Equities,SNA,Snap-on,,216.37,9057.009869123256,-11174.76256786319,1959665.225382199
Equities,CSGP,CoStar Group,,82.72,5182.045776458024,3214.1345921046322,428658.82662860776
Equities,AON,Aon,,279.94,4381.19169524474,10844.782195181753,1226470.8031668125
Equities,ABBV,AbbVie,,142.12,560.8242597189998,308.7358528216658,79704.34379126425
Equities,WHR,Whirlpool Corporation,,131.36,6877.266879993204,-2134.1906001167813,903397.7773559074
Equities,DVA,DaVita Inc.,,73.01,807.8633561037145,146.4563307809903,58982.1036291322
Equities,BMY,Bristol Myers Squibb,,75.56,3964.919744498464,2651.7909980114796,299589.3358943039
Equities,VTRS,Viatris,,9.68,4233.167656220652,366.0934403053202,40977.06291221591
Equities,WM,Waste Management,,156.34,7196.603520670285,2228.8905109216166,1125116.9944215924
