FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,ATO,Atmos Energy,,115.6,1216.3543145462088,-80.01709174613285,140610.55876154173
Equities,MKTX,MarketAxess,,260.72,9649.783612068679,9368.23608546162,2515891.583338546
Equities,CHD,Church & Dwight,,99.95,7255.316201672211,3053.090682013187,725168.8543571375
Equities,WYNN,Wynn Resorts,,105.33,1950.7353701830275,-229.5178739849759,205470.95654137828
Equities,GOOG,Alphabet Inc. (Class C),,120.97,1803.8059915528427,-357.4037689657406,218206.41079814738
Equities,NVR,"NVR, Inc.",,6350.62,1904.0103246479937,262929.24513853155,12091646.047916042
Equities,NEM,Newmont,,42.66,5384.286138496546,-241.40212364341278,229693.64666826263
Equities,IT,Gartner,,350.31,5338.962483313656,-6567.400917945506,1870291.9475296068
Equities,MA,Mastercard,,392.73,1666.0923134116915,-2623.3672942097874,654324.4342461736
Equities,APH,Amphenol,,84.95,762.5467043536598,-965.5100362350779,64778.3425348434
Equities,MOS,Mosaic Company (The),,35.0,8832.421868695134,-2107.165978484074,309134.7654043297
Equities,RTX,RTX Corporation,,97.28,9168.808064323344,-309.584523094855,891941.648497375
Equities,LMT,Lockheed Martin,,460.38,9692.76067684927,6566.322470944038,4462353.160407866
Equities,COF,Capital One,,108.79,8123.758131089677,918.5926687454055,883783.647081246
Equities,ODFL,Old Dominion,,369.75,3030.8430358326004,-20458.736935649125,1120654.212499104
Equities,PXD,Pioneer Natural Resources,,207.18,397.0627877369233,-582.2196008956611,82263.46836333578
Equities,FITB,Fifth Third Bank,,26.21,9089.870732356734,-2607.3028316906384,238245.51189507
Equities,DHI,D.R. Horton,,121.44,4088.462816955513,-6311.564473675061,496502.9244910775
Equities,ORCL,Oracle Corporation,,118.67,8076.376696630921,-23934.89719094584,958423.6225891914
Equities,NSC,Norfolk Southern Railway,,225.43,925.8365769075751,1578.4801454291935,208711.33953227467
Equities,HUM,Humana,,447.13,1479.5334535118893,-2777.854334907638,661543.793068771
Equities,UDR,"UDR, Inc.",,42.54,3689.562140232173,-2434.5875423865714,156953.97344547664
Equities,QCOM,Qualcomm,,119.04,2715.53020660043,-1309.5820538683788,323256.7157937152
Equities,META,Meta Platforms,,286.98,3429.93406534382,-4731.842768596663,984322.4780723695
Equities,USB,U.S. Bank,,33.04,8049.95376050656,-5174.418907915442,265970.47224713676
Equities,MO,Altria,,45.3,195.34134369918067,-8.635780874926951,8848.962869572884
Equities,ANET,Arista Networks,,162.06,6697.037730380329,-1396.5954310552024,1085321.934585436
Equities,DD,DuPont,,71.11,9699.163750800164,-3173.915309049796,689707.5343193996
Equities,KMB,Kimberly-Clark,,138.06,8561.960094620774,2338.070474070412,1182064.210663344
Equities,ACN,Accenture,,307.46,2891.5769978868507,895.4588975177849,889044.263770291
Equities,IDXX,Idexx Laboratories,,502.23,2255.089786333687,11661.01506740634,1132573.7433903676
Equities,BR,Broadridge Financial Solutions,,165.63,4595.661102203477,-17292.493992631342,761179.3483579619
Equities,TJX,TJX Companies,,84.46,1711.901696398136,-876.2083231629402,144587.21727778655
Equities,FE,FirstEnergy,,38.47,676.1823317151528,200.60098814495163,26012.734301081928
Equities,BA,Boeing,,211.16,5795.093710296173,-5879.808905763786,1223691.98786614
Equities,SPGI,S&P Global,,399.96,8555.241953986497,142.41670477959394,3421754.571916439
Equities,EA,Electronic Arts,,129.7,707.370651425726,18.411709310355768,91745.97348991665
Equities,TEL,TE Connectivity,,139.52,8894.578617826832,-29848.62991725986,1240971.6087591997
Equities,SBAC,SBA Communications,,230.86,2845.167019035202,-5642.882041802379,656835.2580144667
Equities,DFS,Discover Financial,,115.93,9292.497993109211,-3022.4084381627836,1077279.2923411508
Equities,ALGN,Align Technology,,353.64,2902.059528998665,20022.26127498733,1026284.3318350879
Equities,PSA,Public Storage,,291.88,1803.704251269666,1313.8333208300648,526465.1968605901
