FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,TAP,Molson Coors Beverage Company,,46.98,9130.478916636745,-2412.9093154886828,428949.8995035942
Equities,VRSN,Verisign,,173.7,9347.595319792035,-11134.092977949636,1623677.3070478765
Equities,TDY,Teledyne Technologies,,337.47,1406.6693298064415,-1289.4421689294627,474708.69872977986
Equities,ADI,Analog Devices,,137.42,2936.1786701222013,-3509.4896404382735,403489.67284819286
Equities,MA,Mastercard,,282.57,449.1859260768283,-2290.848222991831,126926.46713152937
Equities,WMB,Williams Companies,,27.45,714.1891687652312,-233.09787897940564,19604.492682605596
Equities,VFC,VF Corporation,,28.57,5403.657329613467,-1376.108233136313,154382.48990705673
Equities,VZ,Verizon,,35.53,3407.939068381352,-849.7042847014098,121084.07509958945
Equities,NDSN,Nordson Corporation,,209.87,4781.898448699122,-1663.0946021395303,1003577.0274284848
Equities,KR,Kroger,,42.78,3765.4614488840407,-1732.1892697882772,161086.44078325926
Equities,O,Realty Income,,55.89,9295.200167301227,-7013.427803533715,519508.7373504656
Equities,NTAP,NetApp,,60.02,1754.0759774390924,-1142.7260342740071,105279.64016589434
Equities,NUE,Nucor,,105.88,7241.522113277968,-16262.170628490685,766732.3613538712
Equities,MOS,Mosaic Company (The),,47.47,839.5498856435958,458.7290702938442,39853.43307150149
Equities,BAC,Bank of America,,29.59,1242.1027438930635,-131.1191817284877,36753.82019179575
Equities,DOV,Dover Corporation,,115.34,2386.9312315602583,-1998.5496133991307,275308.6482481602
Equities,GD,General Dynamics,,207.38,6801.573292655335,15330.625819816956,1410510.2694308632
Equities,FOXA,Fox Corporation (Class A),,30.46,1703.6190704461546,440.95052169148056,51892.23688578987
Equities,ADSK,Autodesk,,186.8,263.5750617952355,23.59855027899316,49235.82154334999
Equities,BXP,Boston Properties,,71.25,3022.7448603886996,-615.4592539723267,215370.57130269485
Equities,GPN,Global Payments,,107.24,9672.032606516143,18003.996170420745,1037228.776722791
Equities,AES,AES Corporation,,22.0,4968.904586480031,909.9852005178914,109315.90090256068
Equities,BLK,BlackRock,,538.62,7985.926851077905,119605.3110995735,4301379.920527581
Equities,ALL,Allstate,,121.89,8786.19518068063,-2598.1243038222606,1070949.330573162
Equities,TRV,Travelers Companies (The),,150.78,1122.7344634351084,-1075.3511070279283,169285.90239674566
Equities,VRTX,Vertex Pharmaceuticals,,289.54,6978.871749249968,-1377.51304977988,2020662.526277836
Equities,MAR,Marriott International,,138.68,33.187106699522445,18.82467465291207,4602.3879570897725
Equities,SNA,Snap-on,,196.2,8946.204092545535,-10953.423487928889,1755245.242957434
Equities,CSGP,CoStar Group,,69.65,5231.2291673088985,0.05232275622429158,364355.1115030648
Equities,AON,Aon,,265.87,4535.346381743414,5250.566374621028,1205812.5425141214
Equities,ABBV,AbbVie,,128.98,565.5234355610343,7.3172880968825265,72941.2127186622
Equities,WHR,Whirlpool Corporation,,128.1,6746.334941335733,6844.8679053764645,864205.5059851073
Equities,DVA,DaVita Inc.,,82.77,804.8622017844319,190.06784170487774,66618.44444169743
Equities,BMY,Bristol Myers Squibb,,68.82,4043.607904676846,-515.969507455394,278281.0959998605
Equities,VTRS,Viatris,,8.14,4280.712258857707,174.72641469117394,34844.99778710173
Equities,WM,Waste Management,,158.16,6951.670497492085,-7645.052321124794,1099476.2058833481
Equities,ENPH,Enphase,,277.47,5554.399519369711,4115.980477827196,1541179.2346395138
Equities,PHM,PulteGroup,,37.18,3253.5540301257156,-554.061790282457,120967.1388400741
Equities,MSCI,MSCI,,417.37,4597.57755425652,12122.132213166451,1918890.9438200437
Equities,GNRC,Generac,,178.14,5870.988392660168,2847.367866521048,1045857.8722684822
Equities,TFX,Teleflex,,200.28,9526.295631364754,-26411.6059350159,1907926.489049733
Equities,NVDA,Nvidia,,121.33,1326.6944905284552,1533.293690608727,160967.84253581747
Equities,SO,Southern Company,,65.29,3514.753178084852,-276.01833463240985,229478.23499716
Equities,TDG,TransDigm Group,,524.82,7661.05847749434,-14838.805732413613,4020676.71015858
Equities,MCHP,Microchip Technology,,59.9,1705.7086899557428,-113.34885997458758,102171.95052834899
Equities,BALL,Ball Corporation,,47.79,8869.279768677608,7941.501869377975,423862.8801451029
Equities,NI,NiSource,,24.29,6907.906954408599,630.9551812001639,167793.05992258486
Equities,AVB,AvalonBay Communities,,178.92,2375.443260366601,2844.433843285231,425014.3081447922
Equities,MPC,Marathon Petroleum,,96.98,3746.5067900254144,-263.01234536037316,363336.2284966647
Equities,FIS,FIS,,73.73,8841.703372629816,-13066.713944062441,651898.7896639963
Equities,TEL,TE Connectivity,,108.38,1677.773603314965,-39.19616135382444,181837.10312727588
Equities,CAT,Caterpillar Inc.,,160.54,9754.054285691709,14647.368614050518,1565915.8750249469
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,US912828WU04,124.2,12953.516095983965,401.51470263322847,1608826.6991212084
Government Bond,ES0000012411,BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,ES0000012411,153.41,15399.496376481766,-1240.3622910072922,2362436.7391160675
Government Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,IT0005024234,120.45,21158.38583295953,-473.21797853283266,2548527.5735799754
Government Bond,GB00B3Y1JG82,UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,GB00B3Y1JG82,164.97,6109.411785629928,353.24447186745226,1007869.6622753693
Government Bond,GB00BGDYHF49,UNITED KINGDOM I/L GILT 0.125% 08/10/2041 REGS,GB00BGDYHF49,187.11,4243.080047565017,-148.76403150628565,793922.7076998904
Government Bond,FR0013327491,FRANCE (GOVT OF) 0.1% 07/25/2036 0.0% 144A,FR0013327491,132.21,4234.85719862298,-232.75748654342405,559890.4702299442
Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,ES00000127G9,109.12,21285.085203336617,-169.99468930570063,2322628.497388092
Government Bond,CA135087B949,CANADIAN GOVERNMENT RRB 1.3% 12/01/2047,CA135087B949,158.64,2940.44584362373,-16.099059369277697,466472.3286324685
Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.21,1794.3805584293186,39.321029944923296,226468.77027936428
Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,DE0001030559,135.85,6837.072853586038,-158.71283370254105,928816.3471596632
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.32,4924.508811904595,-63.261951991721794,597441.4090602654
Government Bond,IT0004545890,BUONI POLIENNALI DEL TES 2.6% 09/15/2041 144A,IT0004545890,184.71,6341.501822005818,-894.286765735153,1171338.8015426947
Government Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A ,AT0000A1K9C8,105.23,16223.073026778695,329.15680925578584,1707153.9746079221
Government Bond,US912810PV44,TSY INFL IX N/B 1.75% 01/15/2028,US912810PV44,158.5,5478.563306297711,214.84561985479974,868352.2840481872
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,GB00BN65R313,146.46,10433.855893377884,287.13404037189736,1528142.534144125
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,CA135087K940,97.56,44313.28104593469,-375.3847930474299,4323203.698841388
Government Bond,US912828Z377,TSY INFL IX N/B 0.125% 01/15/2030 ,US912828Z377,119.41,16875.219972433355,388.06200743138555,2015070.0169082668
Government Bond,CND100047QT4,CHINA GOVERNMENT BOND 3.0% 05/27/2031,CND100047QT4,101.7,19550.68178887962,-15.110057304617756,1988304.3379290577
CASH,USDCURR,CASH,,,,,3557042.6854339493
