FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,TJX,TJX Companies,,78.67,36902.55874188389,-1420.3516486018896,2903124.296224006
Equities,SYY,Sysco,,74.97,174339.9364472405,-13660.69403778428,13070265.03544962
Equities,PNR,Pentair,,44.45,311637.6420207827,21404.58541248001,13852293.187823791
Equities,AXP,American Express,,146.19,318398.0263827111,15104.211849636802,46546607.47688853
Equities,COP,ConocoPhillips,,114.97,262310.1711300329,-62654.133328699885,30157800.374819886
Equities,DGX,Quest Diagnostics,,154.18,207192.95279942735,-126237.99356987092,31945009.46261571
Equities,WYNN,Wynn Resorts,,82.07,72899.56946300139,-12460.568629646452,5982867.665828523
Equities,STT,State Street Corporation,,76.26,103773.01817659539,-16065.98739778818,7913730.366147165
Equities,META,Meta Platforms,,120.34,303557.7568848858,-52976.83785384236,36530140.46352716
Equities,ANSS,Ansys,,241.59,277777.4883253693,844066.8801628144,67108263.40452597
Equities,MHK,Mohawk Industries,,102.22,196957.53845706265,-9619.802036914405,20132999.581080943
Equities,GOOG,Alphabet Inc. (Class C),,88.73,84427.79496502268,-59042.06853011845,7491278.247246463
Equities,TEL,TE Connectivity,,113.25,10675.845724785457,-1648.2155494469985,1209039.5283319529
Equities,NWL,Newell Brands,,12.77,97284.59360002766,306.23431377944564,1242324.2602723532
Equities,MMC,Marsh McLennan,,163.74,123389.25174060854,-102985.65345588373,20203756.080007244
Equities,SO,Southern Company,,69.29,249609.92343431234,198198.10970759933,17295471.594763502
Equities,CRL,Charles River Laboratories,,217.9,279138.3421776394,496594.62264728703,60824244.760507636
Equities,GWW,W. W. Grainger,,551.81,30181.83957751006,-20576.11024632308,16654640.897265825
Equities,QRVO,Qorvo,,90.64,282633.62672703975,458650.53599195374,25617911.926538885
Equities,MCO,Moody's Corporation,,276.56,171530.2479587629,33325.0954986149,47438405.375475466
Equities,EBAY,eBay,,41.0,167161.59061533582,-12087.50478753995,6853625.215228769
Equities,REGN,Regeneron,,721.49,169885.1971857164,-620495.2389587108,122570470.91752252
Equities,AVY,Avery Dennison,,179.37,149338.94133010533,-57898.476577751135,26786925.906380992
Equities,BK,BNY Mellon,,44.36,196779.0450680672,-10236.595858887747,8729118.439219462
Equities,IFF,International Flavors & Fragrances,,102.74,232002.90091451127,1241.7791401964894,23835978.039956886
Equities,CPRT,Copart,,30.44,123656.25337627485,39618.949622070926,3764096.3527738065
Equities,LEN,Lennar,,89.58,300617.46862360893,-64461.68482066664,26929312.839302886
Equities,TPR,"Tapestry, Inc.",,37.55,234467.41779022707,-6470.759849624878,8804251.538023027
Equities,ACGL,Arch Capital Group,,62.78,182248.92365750347,94310.8642014511,11441587.427218068
Equities,HAL,Halliburton,,38.98,48644.406650947574,8757.331897588117,1896158.9712539362
Equities,PTC,PTC,,120.04,24857.419761093344,-11073.4260347417,2983884.668121645
Equities,ROK,Rockwell Automation,,254.42,257821.77974611544,-9186.85535068207,65595017.203006685
Equities,LLY,Eli Lilly and Company,,362.94,57575.51114606676,13747.88362762014,20896456.01535347
Equities,LYV,Live Nation Entertainment,,69.74,25761.27990111273,7302.025293641289,1796591.6603036018
Equities,AZO,AutoZone,,2466.18,265670.31972712645,-91047.76874732817,655190829.1046447
Equities,EW,Edwards Lifesciences,,74.61,224002.55715881684,-79489.56226352043,16712830.789619325
Equities,CAG,Conagra Brands,,37.62,133572.13079472282,16352.1886769521,5024983.560497472
Equities,CPB,Campbell Soup Company,,55.55,151042.11849637667,-109580.48836429414,8390389.682473723
Equities,ENPH,Enphase,,264.96,89805.27753242326,-137852.24824371142,23794806.334990866
Equities,DRI,Darden Restaurants,,135.02,175678.00390942604,95443.48492896208,23720044.087850705
Equities,IEX,IDEX Corporation,,226.37,309575.79019577353,681149.9984231772,70078671.62661725
Equities,ARE,Alexandria Real Estate Equities,,142.65,198434.85608087585,183702.18898067233,28306732.21993694
Equities,WAT,Waters Corporation,,342.58,135247.77440630872,-81041.69520144646,46333182.556113236
Equities,LYB,LyondellBasell,,79.82,55832.56328969418,3143.255921103888,4456555.201783389
Equities,TFC,Truist,,41.09,146037.34109642342,-78397.27133660651,6000674.345652039
Equities,SLB,Schlumberger,,52.92,175678.84784979958,71300.93541049749,9296924.628211394
Equities,DAL,Delta Air Lines,,32.79,32342.9598889523,-13831.111972329687,1060525.6547587458
Equities,HOLX,Hologic,,74.81,293946.752926365,35892.83683126304,21990156.586421367
Equities,SEDG,SolarEdge,,283.27,161777.8839876807,-722386.7553681103,45826821.19719031
Equities,EXR,Extra Space Storage,,143.09,187214.9852928224,-10762.877075800832,26788592.24554996
Equities,BR,Broadridge Financial Solutions,,132.81,102752.06130975275,24034.92602233338,13646501.262548264
Equities,ODFL,Old Dominion,,283.09,108235.352901481,154901.5633169437,30640346.052880254
Equities,XYL,Xylem Inc.,,109.86,58384.63897916068,9044.804361939146,6414136.438250592
Equities,PEP,PepsiCo,,178.2,30276.360899342148,4204.721925874305,5395247.51226277
Equities,CSCO,Cisco,,46.56,136494.2743379694,-7751.154536536643,6355173.413175856
Equities,FOXA,Fox Corporation (Class A),,30.16,168857.6997809791,-61280.55707530052,5092748.22539433
Equities,BBY,Best Buy,,78.32,123666.80263094361,-79087.12929641615,9685583.982055502
Government Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.36,27352.716372173505,-493.7404211832684,2854529.480600027
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.4,7452.7970820832725,110.87172094738662,912222.3628469926
Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,BF0YM66,124.55,3598.4297305837285,82.34062410408504,448184.42294420337
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,232.26,1810.333483322033,12.538154137224078,420468.0548363754
Government Bond,GB00B421JZ66,UNITED KINGDOM I/L GILT 0.5% 03/22/2050 REGS,B421JZ6,311.76,3722.5194286673877,597.677509295949,1160532.6570813449
Government Bond,AU0000XCLWV6,AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,B3SSHY9,161.34,2471.2786800032413,105.26394377483288,398716.10223172297
Government Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,BNNGP88,213.1,1555.123225550881,297.19897710223216,331396.7593648927
Government Bond,GB00BYMWG366,UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,220.2,4370.11124999943,61.415267490873475,962298.4972498744
Government Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.87,7317.622087494159,-229.02652743918097,1718689.899689753
Government Bond,BE0000331406,BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BDT2DG4,163.92,11223.867436926728,-276.9992925138988,1839816.350261029
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.89,20982.591715363433,-319.58133831706994,2536585.5124702854
Government Bond,FR0014001N38,FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,122.73,2543.2235587602386,2.515871519674697,312129.8273666441
Government Bond,US912810RW09,TSY INFL IX N/B 0.875% 02/15/2047,BF0SHC9,155.04,6536.472737430986,2.166536427265722,1013414.7332113
Government Bond,US91282CDC29,TSY INFL IX N/B 0.125% 10/15/2026 ,BMHXXY0,110.37,12465.033566857917,92.63550510447718,1375765.7547741083
Government Bond,JP1300521G93,JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,98.05,6050351.65855886,35732.538658452504,593236980.1216962
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,B03KSM4,179.58,3858.3311425637635,-78.03566997687528,692879.1065816007
Government Bond,AU3TB0000135,AUSTRALIAN GOVERNMENT 4.8% 04/21/2027 REGS,B75M0X2,117.35,33659.17420631183,-3053.77088888547,3949904.093110693
Government Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,BWH62M0,132.45,4827.4639785482395,233.64793358051813,639397.6039587143
Government Bond,AU0000XCLWP8,AUSTRALIAN GOVERNMENT 3% 09/20/2025 REGS,B4RNSX8,149.38,4893.164759791672,-160.73505581636144,730940.9518176799
Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,BYYTKZ5,109.34,28251.989964920645,1209.0504914565124,3089072.5827644235
Government Bond,JP1103451GC0,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2026 ,BYYNK79,100.85,5211972.697088896,0.0,525627446.50141513
CASH,USDCURR,CASH,,,,,204147574.9042276
