FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,FANG,Diamondback Energy,,136.08,99557.13412895233,-28457.135458737157,13547734.812267834
Equities,AOS,A. O. Smith,,64.8,356987.64521117765,16946.43900577517,23132799.40968431
Equities,ADM,ADM,,78.71,33263.70473571612,7001.554872183465,2618186.1997482157
Equities,TMO,Thermo Fisher Scientific,,541.05,241795.7617373251,-287523.4535719088,130823596.88797975
Equities,CHRW,C.H. Robinson,,98.71,256437.0923093372,3973.5542964687234,25312905.381854672
Equities,CHD,Church & Dwight,,83.31,85958.2651340347,7407.595468387979,7161183.068316431
Equities,JBHT,J.B. Hunt,,179.99,55172.67155174761,-97895.44071145696,9930529.152599053
Equities,SO,Southern Company,,61.83,50090.58076709898,-15119.292561380253,3097100.6088297297
Equities,FAST,Fastenal,,50.92,303225.9810385772,27424.04758018152,15440266.954484353
Equities,STT,State Street Corporation,,87.18,33541.89581474839,-571.6023386802614,2924182.4771297653
Equities,FCX,Freeport-McMoRan,,40.67,282089.01560600003,-221037.5734504375,11472560.264696022
Equities,STZ,Constellation Brands,,222.1,238889.19042005434,160895.0659858347,53057289.19229407
Equities,NSC,Norfolk Southern Railway,,222.02,335479.8388699469,1361950.176166857,74483233.8259056
Equities,ALL,Allstate,,127.72,43483.21045360079,-2745.340078565464,5553675.639133893
Equities,SJM,J.M. Smucker Company (The),,145.85,160278.64867089814,-34020.14771231887,23376640.90865049
Equities,EVRG,Evergy,,56.98,42713.74576691578,-2201.8527957449483,2433829.233798861
Equities,MSFT,Microsoft,,248.35,180587.44300584384,-91060.81860595405,44848891.47050132
Equities,AXP,American Express,,172.76,139533.78408180282,912.1961582371771,24105856.537972253
Equities,SYK,Stryker Corporation,,261.52,289253.0096677313,103721.77416919789,75645447.08830509
Equities,VICI,Vici Properties,,32.71,201642.75096146675,-315.8187477767152,6595734.383949578
Equities,ARE,Alexandria Real Estate Equities,,146.67,328062.5375165393,407208.82962337055,48116932.37755081
Equities,DD,DuPont,,72.31,124394.05299216717,-5371.787595456013,8994933.971863609
Equities,AMT,American Tower,,194.95,288601.4409832762,-7033.499132214897,56262850.919689685
Equities,HON,Honeywell,,189.44,155171.6740988936,-310094.9089480071,29395721.941294402
Equities,RCL,Royal Caribbean Group,,70.64,129480.25080968036,41642.41416468506,9146484.917195821
Equities,APH,Amphenol,,77.11,311139.3878030077,164016.72503012483,23991958.19348992
Equities,PHM,PulteGroup,,54.4,11991.32801369248,-4331.711721275453,652328.2439448709
Equities,ETN,Eaton Corporation,,172.5,348793.3898758614,980474.1300695487,60166859.75358609
Equities,MDLZ,Mondelez International,,64.48,333216.13899106515,4418.925772105294,21485776.642143883
Equities,LEN,Lennar,,96.13,118050.01596233825,120835.17614042752,11348148.034459576
Equities,ATVI,Activision Blizzard,,75.44,295773.40752056806,17228.187500039072,22313145.863351654
Equities,AZO,AutoZone,,2486.54,103271.3413795317,487212.6883115908,256788321.19386077
Equities,VRSK,Verisk,,170.52,222138.17370158172,183457.96906997214,37879001.379593715
Equities,CSGP,CoStar Group,,70.66,343741.9810426128,-144275.57095509497,24288808.38047102
Equities,JKHY,Jack Henry & Associates,,163.14,82255.65421154349,-114421.11420025669,13419187.428071203
Equities,CI,Cigna,,289.49,53417.03579722956,220704.9702257021,15463697.692939986
Equities,CMA,Comerica,,67.81,84709.60634812214,2259.894833727925,5744158.406466162
Equities,TTWO,Take-Two Interactive,,109.55,349412.3438875685,-53396.45231487258,38278122.27288313
Equities,NEM,Newmont,,42.77,83109.7962522891,8506.836774834295,3554605.9857104053
Equities,EXC,Exelon,,39.69,24601.12685875502,289.5458169519734,976418.7250239867
Equities,WEC,WEC Energy Group,,87.15,48525.80124569903,21980.83989116123,4229023.578562671
Equities,LNT,Alliant Energy,,50.42,290779.0139670864,6229.547448974845,14661077.884220496
Equities,BSX,Boston Scientific,,46.72,3713.3616849896293,-57.057558046414165,173488.25792271548
Equities,HPQ,HP Inc.,,29.0,161587.10102351542,-3651.9736231727525,4686025.929681947
Equities,UDR,"UDR, Inc.",,41.99,43853.930567170064,1687.2053392893213,1841426.544515471
Equities,OXY,Occidental Petroleum,,58.22,147433.90338696554,-113122.79655520906,8583601.855189133
Equities,ILMN,Illumina,,199.2,334089.7290403753,317739.38961636886,66550674.02484276
Equities,MHK,Mohawk Industries,,102.85,1231.2642937802705,4012.2449619542713,126635.5326153008
Equities,TROW,T. Rowe Price,,109.78,3554.9993295353042,-2503.5385186640788,390267.82639638573
Equities,AMD,AMD,,78.58,253679.7029211176,-43711.513162836774,19934151.055541422
Equities,ULTA,Ulta Beauty,,518.8,362456.7634457696,-326069.9984427814,188042568.87566525
Equities,XOM,ExxonMobil,,108.08,347899.50625239685,-265966.13332563866,37600978.63575905
Equities,ABC,AmerisourceBergen,,154.71,164769.32672304913,405260.13916519907,25491462.53732293
Equities,NI,NiSource,,26.94,340289.4159445232,2095.3115314346037,9167396.865545455
Equities,T,AT&T,,18.32,337515.96081009804,-17406.813230876738,6183292.402040997
Equities,CEG,Constellation Energy,,74.43,138037.25378300523,-222679.93965445118,10274112.79906908
