FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,POOL,X_Pool Corporation,,314.35,42905.138884597516,-44898.71099438708,13487230.408373231
Equities,WHR,X_Whirlpool Corporation,,128.1,105572.6447705854,-287074.38380967075,13523855.795111988
Equities,AVGO,X_Broadcom Inc.,,434.87,4080.0124855627364,-11842.767652201162,1774275.0295966673
Equities,NVR,"X_NVR, Inc.",,3987.08,44226.3447486629,-899460.1534182696,176333974.62049887
Equities,MA,X_Mastercard,,282.57,140498.6970222829,-480392.35597362835,39700716.817586474
Equities,RJF,X_Raymond James,,97.59,52124.63599015686,26805.4962936152,5086843.226279408
Equities,O,X_Realty Income,,55.89,51052.00751804192,-1200.3223378428308,2853296.700183363
Equities,J,X_Jacobs Solutions,,107.79,91588.4380917559,-19501.91794943803,9872317.74191037
Equities,SPG,X_Simon Property Group,,85.66,129959.74823101563,-54547.842495128825,11132352.0334688
Equities,VLO,X_Valero Energy,,103.54,70193.96290917823,-101438.14956897878,7267882.919616314
Equities,COST,X_Costco,,468.73,85622.99343279401,122104.27957883841,40134065.71175354
Equities,K,X_Kellogg's,,67.88,140419.55262227208,9018.282529260468,9531679.231999828
Equities,ANET,X_Arista Networks,,112.89,37316.32663768176,-30156.5857594696,4212640.114127894
Equities,GRMN,X_Garmin,,78.55,24681.650644042747,-21839.20325065658,1938743.6580895577
Equities,MTB,X_M&T Bank,,171.78,123974.5948622727,-50899.074121358855,21296355.905441206
Equities,CMG,X_Chipotle Mexican Grill,,1502.76,82915.88347936107,-1040722.0315317066,124602673.05744465
Equities,WRB,X_Berkley,,63.83,23087.46367146558,-387.32258133052176,1473672.8061496478
Equities,VTRS,X_Viatris,,8.14,12217.749072852055,1721.117254784826,99452.47745301573
Equities,MCO,X_Moody's Corporation,,240.73,84745.90425405646,-184396.21071914007,20400881.53107901
Equities,KMI,X_Kinder Morgan,,15.62,116505.30341614362,-17061.654639614066,1819812.8393601633
Equities,ALLE,X_Allegion,,88.63,94265.31426526293,-42039.37447496209,8354734.803330253
Equities,PPL,X_PPL Corporation,,24.71,144878.51922653057,24771.774136832275,3579948.2100875704
Equities,CFG,X_Citizens Financial Group,,32.75,75921.56162025893,6605.379242465088,2486431.14306348
Equities,ABBV,X_AbbVie,,128.98,53263.51049200703,146.66994807736165,6869927.583259067
Equities,MAS,X_Masco,,45.67,113281.63952991537,-36233.787057846996,5173572.477331235
Equities,FOX,X_Fox Corporation (Class B),,28.28,147119.22411079952,17199.92516896789,4160531.6578534106
Equities,CSX,X_CSX,,26.37,55878.83564255914,-21675.04053281153,1473524.8958942846
Equities,MKC,X_McCormick & Company,,69.93,42167.042543949305,-8767.631079370087,2948741.2850983753
Equities,QRVO,X_Qorvo,,79.41,62146.618100779975,65658.19424895097,4935062.943382937
