FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,HSIC,Henry Schein,,65.77,8316.272530622617,-5592.644616451895,546961.2443390494
Equities,JNPR,Juniper Networks,,25.58,9082.241405751964,-1650.834195156874,232323.73515913522
Equities,CRL,Charles River Laboratories,,196.8,9309.824109258549,-2215.108994620478,1832173.3847020825
Equities,ACN,Accenture,,253.2,3890.5057761290363,14149.05126640448,985076.062515872
Equities,LEN,Lennar,,73.44,3432.9315048027615,-935.4939505750685,252114.4897127148
Equities,CTSH,Cognizant,,56.43,821.8525281358615,625.7609777615128,46377.13816270666
Equities,COF,Capital One,,90.07,8830.86658597998,-4331.456884637385,795396.1533992167
Equities,PG,Procter & Gamble,,123.03,7690.034444466034,-4155.7703807348935,946104.9377026561
Equities,APTV,Aptiv,,78.21,5508.602905553561,-1683.5529361952808,430827.833243344
Equities,ROL,"Rollins, Inc.",,34.23,7015.252578168456,825.1629673910472,240132.09575070624
Equities,SWKS,Skyworks Solutions,,83.72,818.1975846345113,-961.2468090925515,68499.50178560129
Equities,PNW,Pinnacle West,,61.62,7261.156643857288,-7011.450370763014,447432.4723944861
Equities,RSG,Republic Services,,134.59,6324.108426059456,825.8556408221597,851161.7530633422
Equities,ADP,ADP,,222.54,3738.027663695774,8986.028932899955,831860.6762788575
Equities,SPGI,S&P Global,,302.36,1242.9006867863825,-5371.750426235158,375803.4516567306
Equities,CTAS,Cintas,,384.19,6284.756978753671,-7283.343516933105,2414540.783667373
Equities,WHR,Whirlpool Corporation,,128.1,2391.23928929262,6107.070750977481,306317.75295838463
Equities,LYB,LyondellBasell,,71.4,8364.156621781598,6149.560718591566,597200.7827952062
Equities,WST,West Pharmaceutical Services,,245.45,6565.271393660393,-41617.96539632705,1611445.8635739435
Equities,TROW,T. Rowe Price,,101.64,9339.47679582374,16222.565684089834,949264.4215275251
Equities,KMB,Kimberly-Clark,,109.56,1054.6494400103704,-774.3549214309942,115547.39264753618
Equities,ARE,Alexandria Real Estate Equities,,136.12,2118.4345728928483,-2735.8818035997597,288361.3140621745
Equities,APD,Air Products and Chemicals,,228.7,5899.478622683364,-14502.05117385545,1349210.7610076852
Equities,ALK,Alaska Air Group,,39.15,6718.162644648046,-999.2024144841357,263016.067537971
Equities,CARR,Carrier Global,,34.96,4741.474577061888,766.7490073270154,165761.95121408362
Equities,HSY,Hershey's,,216.46,8353.061852538669,4605.362082202617,1808103.7686005204
Equities,ICE,Intercontinental Exchange,,89.29,7009.855122861085,5655.333727613242,625909.9639202664
Equities,CLX,Clorox,,124.42,2208.6387117766717,747.911388539917,274798.82851925347
Equities,AAL,American Airlines Group,,12.04,7654.151361959616,115.97199033272648,92155.98239799378
Equities,FOX,Fox Corporation (Class B),,28.28,9407.214859931262,-1368.7796730181437,266036.0362388561
Equities,TPR,"Tapestry, Inc.",,27.81,4981.224877347809,-2433.487370946693,138527.86383904255
Equities,PKG,Packaging Corporation of America,,109.13,9650.776696557698,-12508.718620171021,1053189.2608953414
Equities,WM,Waste Management,,158.16,8933.7614083612,-1158.6644009559698,1412963.7043464074
Equities,LIN,Linde plc,,266.68,7288.6470165369965,7502.650288889835,1943736.3863700863
Equities,ETR,Entergy,,97.62,680.6391048348368,-1355.0091652830415,66443.98941397677
Equities,GPN,Global Payments,,107.24,9025.178308807912,15504.200365713985,967860.1218365604
Equities,JNJ,Johnson & Johnson,,158.79,5459.172876578145,48.19327872226499,866862.0610718436
Equities,EQR,Equity Residential,,65.04,2269.963133003518,-1597.2419618340857,147638.40217054883
Equities,EIX,Edison International,,54.76,8988.382323366792,-5409.401675119072,492203.8160275655
Equities,LLY,Eli Lilly and Company,,319.93,2222.2356346836996,1099.4541496459947,710959.8466043561
Equities,AOS,A. O. Smith,,47.45,6991.2339020506515,3632.9656963734164,331734.04865230346
Equities,AON,Aon,,265.87,6411.953677068205,-8574.02717588552,1704746.1241221237
Equities,ECL,Ecolab,,142.98,638.0991607826595,473.2568775804751,91235.41800870466
Equities,RF,Regions Financial Corporation,,19.47,4869.221016194766,259.5243109336049,94803.73318531208
Equities,FE,FirstEnergy,,35.52,3241.4551118924683,934.4386147919676,115136.48557442048
Equities,FICO,Fair Isaac,,412.01,4521.948075365937,23185.82477518815,1863087.8265315199
Equities,HCA,HCA Healthcare,,182.54,2592.6576616085913,4069.8445581228007,473263.72955003224
Equities,CBOE,Cboe Global Markets,,116.01,7903.473816009782,-273.6309935085557,916881.9973952948
Equities,PH,Parker Hannifin,,238.31,3099.0222635034816,-7379.271790440949,738527.9956155147
Equities,CVX,Chevron Corporation,,138.62,8239.44208655595,12254.426509123134,1142151.4620383857
Equities,TJX,TJX Companies,,61.14,2400.8114430568667,-34.51272857560212,146785.61162849682
Equities,A,Agilent Technologies,,120.73,1020.7620832626656,-402.4072804411311,123236.60631230162
Equities,INVH,Invitation Homes,,32.77,595.5792073056947,-50.27729618817137,19517.13062340762
Equities,LYV,Live Nation Entertainment,,76.04,1337.7692932197863,362.60238025427503,101723.97705643256
Equities,AAP,Advance Auto Parts,,152.25,1502.5715952715484,-1581.562354166168,228766.52538009326
Equities,DHR,Danaher Corporation,,257.46,5434.47785266565,-9227.333666996758,1399160.6679472981
Equities,NTRS,Northern Trust,,83.31,4950.839203024825,-4855.225614488485,412454.4140039982
Equities,PCG,PG&E Corporation,,12.5,7825.510572681075,-138.08823004280745,97818.88215851344
Equities,COO,CooperCompanies,,263.86,1747.9992189178151,-2098.2789088467152,461227.0739036547
Equities,KIM,Kimco Realty,,17.79,8830.936552993224,20.92513460366385,157102.36127774944
Equities,PEG,Public Service Enterprise Group,,54.68,1241.381403070233,319.7142670171376,67878.73511988035
Equities,PTC,PTC,,104.6,6704.6356887542615,-3027.434181198189,701304.8930436957
Equities,WFC,Wells Fargo,,39.1,7807.119243485584,2441.9087339312014,305258.36242028634
Equities,CMCSA,Comcast,,28.43,8226.211657527816,-6754.656272639082,233871.1974235158
Equities,GRMN,Garmin,,78.55,2487.8270851942975,-400.76105657237986,195418.81754201205
Equities,MKTX,MarketAxess,,220.27,623.4127515265507,-1243.1792221343403,137319.12677875333
Equities,DVA,DaVita Inc.,,82.77,229.375191750638,-48.48714017789298,18985.384621200308
Government Bond,GB00B73ZYW09,UNITED KINGDOM I/L GILT 0.25% 03/22/2052 REGS,B73ZYW0,270.98,3425.341426306161,55.15957366417066,928199.0197004435
Government Bond,ES00000128C6,BONOS Y OBLIG DEL ESTADO 2.9% 10/31/2046 144A,BYZ0LZ4,134.84,12908.178226055381,1101.26857509661,1740538.7520013077
Government Bond,US91282CCM10,TSY INFL IX N/B 0.125% 07/15/2031 ,BNW0365,116.01,12777.704178656813,-36.32286307680144,1482341.461765977
Government Bond,GB00B6460505,UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,152.28,11160.504336678658,-601.6074966400763,1699521.600389426
Government Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.46,6449.027686248559,-213.27030520270088,1512039.031317837
Government Bond,US912810RL44,TSY INFL IX N/B 0.75% 02/15/2045,BVXLS02,151.29,7687.733795560223,33.18773312098855,1163077.2459303061
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,146.46,9156.383087254946,43.927989876017996,1341043.8669593595
Government Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,BWH62M0,132.17,3977.6979412999676,244.60870475384456,525732.3369016167
Government Bond,IT0005274805,BUONI POLIENNALI DEL TES 2.1% 08/01/2027 REGS,BD1MF44,108.15,35538.268324980156,793.6585978283325,3843463.719346604
Government Bond,SE0000556599,SWEDEN I/L BOND 3.5 % 12/01/2028 144A ,5681217,192.16,9342.64905411222,754.4232419074165,1795283.4422382042
Government Bond,US912810FD55,TSY INFL IX N/B 3.625% 04/15/2028,2235037,227.39,6339.444505615529,478.0979722117896,1441526.2861319152
Government Bond,FR0012558310,FRANCE (GOVT OF) 0.1% 03/01/2025 0.0% REGS,BW4Q278,113.93,4346.237205101898,-150.71914676209298,495166.8047772593
Government Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,BMNDJV3,120.45,20638.440847813687,957.044958090004,2485900.2001191587
Government Bond,GB00BYVP4K94,UNITED KINGDOM I/L GILT 0.125% 11/22/2056 REGS,BYVP4K9,262.67,2244.9518889871783,66.47392891893378,589681.5126802622
Government Bond,IT0003256820,BUONI POLIENNALI DEL TES 5.8% 02/01/2033 REGS,7335318,146.82,25783.29086697386,-1205.6812581374347,3785502.765089102
Government Bond,US912810RA88,TSY INFL IX N/B 0.625% 02/15/2043,B9JHJX0,149.66,6207.242788129019,-55.615872560993395,928975.9556713889
Government Bond,FR0011461037,FRANCE (GOVT OF) 3.25 % 05/25/2045 REGS ,B9MBCD0,154.07,7119.267703291097,-699.8403502134353,1096865.5750460592
Government Bond,FR0013238268,FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,BDCKIW3,119.71,5094.244576383748,310.62466929168977,609832.0182388984
Government Bond,GB00B85SFQ54,UNITED KINGDOM I/L GILT 0.125% 03/22/2024 REGS,B85SFQ5,140.37,4351.612636980051,284.75745614239065,610835.8658528898
Government Bond,GB00BYY5F144,UNITED KINGDOM I/L GILT 0.125% 03/22/2026 REGS,BYY5F14,139.47,4006.1677378235045,-352.9047144817964,558740.2143942441
CASH,USDCURR,CASH,,,,,4047800.3785822922
