FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,POOL,X_Pool Corporation,,299.63,42090.37463103142,-24427.325738298066,12611538.950695945
Equities,WHR,X_Whirlpool Corporation,,136.01,105117.5902672639,-104159.80888408271,14297043.452250563
Equities,AVGO,X_Broadcom Inc.,,552.19,4088.6801903879077,2915.0316822748437,2257728.314330299
Equities,NVR,"X_NVR, Inc.",,4612.58,46410.19361675723,105598.40023635274,214070730.87278205
Equities,MA,X_Mastercard,,346.12,139412.5510581192,-247902.81234438208,48253472.17223622
Equities,RJF,X_Raymond James,,105.93,51598.537263357626,86797.09596354041,5465833.0523074735
Equities,O,X_Realty Income,,61.64,52344.26943920896,-7277.784183299874,3226500.7682328406
Equities,J,X_Jacobs Solutions,,119.29,94095.57171243666,27163.3693159321,11224660.74957657
Equities,SPG,X_Simon Property Group,,113.85,129933.53874261572,914.0559079473479,14792933.3858468
Equities,VLO,X_Valero Energy,,123.8,70273.41687007563,-9044.02767633066,8699849.008515362
Equities,COST,X_Costco,,453.9,83596.91742991023,129582.03235586506,37944640.82143625
Equities,K,X_Kellogg's,,69.99,141957.554293929,42163.61673680436,9935609.22503209
Equities,ANET,X_Arista Networks,,121.35,37045.25448797076,-187091.32518821702,4495441.632115251
Equities,GRMN,X_Garmin,,90.96,25455.24329968928,-0.0,2315408.9305397365
Equities,MTB,X_M&T Bank,,142.32,122413.58249804426,-539524.8983864601,17421901.061121657
Equities,CMG,X_Chipotle Mexican Grill,,1387.49,85989.04918121418,-1824538.051543977,119308945.84844287
Equities,WRB,X_Berkley,,71.83,23395.99268845679,-14445.921900561414,1680534.1548118512
Equities,VTRS,X_Viatris,,10.75,11834.46110174374,-120.44498163311061,127220.45684374521
Equities,MCO,X_Moody's Corporation,,276.56,86553.01752314244,209595.1634014535,23937102.526200272
Equities,KMI,X_Kinder Morgan,,17.24,116979.96344228394,-8458.441665820668,2016734.569744975
Equities,ALLE,X_Allegion,,104.41,93113.74776706164,-139872.14578777767,9722006.404358905
Equities,PPL,X_PPL Corporation,,28.7,145710.4125158226,486.94443399076897,4181888.8392041083
Equities,CFG,X_Citizens Financial Group,,37.92,76411.18375591889,12560.69094173836,2897512.0880244444
Equities,ABBV,X_AbbVie,,156.89,51871.208810982804,-502.1851483082972,8138073.950355091
Equities,MAS,X_Masco,,45.93,112510.78132876725,-115326.71483221509,5167620.186430279
Equities,FOX,X_Fox Corporation (Class B),,28.23,145367.1094925685,-33386.54405039225,4103713.500975209
Equities,CSX,X_CSX,,30.76,57763.02957241184,-48.23990483055592,1776790.7896473883
Equities,MKC,X_McCormick & Company,,82.14,42657.79973619353,13765.739242450327,3503911.670330936
Equities,QRVO,X_Qorvo,,90.64,60174.0961312803,20705.088247438,5454180.073339246
Equities,HST,X_Host Hotels & Resorts,,15.78,4148.941376315289,1638.1962119573654,65470.294918255255
Equities,CDAY,X_Ceridian,,64.15,12072.874577917048,-79.68097221430902,774474.9041733787
Equities,SEE,X_Sealed Air,,49.42,102444.0160765474,26160.990527686234,5062783.274502973
Equities,MNST,X_Monster Beverage,,50.76,89318.84085806969,916.2150951313854,4533824.361955617
Equities,LNC,X_Lincoln Financial,,29.12,149417.14616561084,-121158.74906774296,4351027.296342588
Equities,LOW,X_Lowe's,,196.31,109656.52676723081,-231822.7107843678,21526672.76967508
Equities,WAB,X_Wabtec,,99.32,8157.548484032566,-1729.826234394911,810207.7154341144
Equities,EXPE,X_Expedia Group,,87.6,68250.33328909578,-5320.649969539622,5978729.19612479
Equities,SHW,X_Sherwin-Williams,,235.53,96830.64533262701,211557.87229084907,22806521.89519364
Equities,GPC,X_Genuine Parts Company,,171.44,154600.43365106324,311994.4685672786,26504698.34513828
Equities,HWM,X_Howmet Aerospace,,39.3,79221.99660636728,-6647.840677412154,3113424.466630234
Equities,VRSN,X_Verisign,,205.44,71425.24133568244,-59094.93334478327,14673601.5800026
Equities,TGT,X_Target Corporation,,145.86,98798.7302627519,-152024.28085103843,14410782.796124993
Equities,HON,X_Honeywell,,210.9,50749.36015789636,-14952.015255063296,10703040.057300342
Equities,DHI,X_D.R. Horton,,88.53,145521.06444017746,63650.341063593136,12882979.83488891
Equities,LHX,X_L3Harris,,205.73,126310.74768658075,91082.84261434671,25985910.121560257
Equities,SJM,X_J.M. Smucker Company (The),,155.21,37459.85970210811,12726.409203038842,5814144.824364199
