FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,TAP,Molson Coors Beverage Company,,53.95,9085.935468318972,5440.2398212106245,490186.2185158086
Equities,VRSN,Verisign,,199.81,9863.596418345522,1255.410493966677,1970845.2003496187
Equities,TDY,Teledyne Technologies,,420.1,1385.1610571849167,6604.341511308899,581906.1601233835
Equities,ADI,Analog Devices,,169.54,2905.0351125808743,23566.689340262827,492519.6529869614
Equities,MA,Mastercard,,354.75,454.34580543278776,595.2934384829828,161179.17447728146
Equities,WMB,Williams Companies,,33.27,736.5596151056728,-299.4309581361391,24505.338394565737
Equities,VFC,VF Corporation,,31.35,5466.099109447224,-1494.8562092201328,171362.20708117046
Equities,VZ,Verizon,,37.09,3431.0894199560807,459.93183553912814,127259.10658617105
Equities,NDSN,Nordson Corporation,,233.82,4817.932044966824,-81.86833072022065,1126528.8707541428
Equities,KR,Kroger,,48.36,3771.2366965050287,350.9810487528313,182377.00664298318
Equities,O,Realty Income,,61.05,9716.42139008281,-2475.3357933842685,593187.5258645556
Equities,NTAP,NetApp,,66.1,1726.1770889315515,-473.55253492831946,114100.30557837554
Equities,NUE,Nucor,,148.4,7462.659799961944,-17612.8796187565,1107458.7143143525
Equities,MOS,Mosaic Company (The),,50.53,808.3701299690321,-121.78203779698362,40846.94266733519
Equities,BAC,Bank of America,,37.09,1270.6137099262476,97.38745766071965,47127.062501164524
Equities,DOV,Dover Corporation,,140.95,2371.8333192610608,1987.567099775034,334309.9063498465
Equities,GD,General Dynamics,,248.07,6464.239598280714,1461.6470545667253,1603583.9171454967
Equities,FOXA,Fox Corporation (Class A),,32.22,1687.6754381249664,303.8520665001235,54376.90261638642
Equities,ADSK,Autodesk,,201.95,256.2827833176805,-250.3462894668201,51756.30809100558
Equities,BXP,Boston Properties,,68.5,3125.2678459339277,198.61915707120417,214080.84744647404
Equities,GPN,Global Payments,,103.0,9536.032929205496,-8790.868030607618,982211.3917081661
Equities,AES,AES Corporation,,28.32,5042.452611738764,-867.1312178004569,142802.2579644418
Equities,BLK,BlackRock,,700.83,7861.668531893575,-108431.96420779376,5509693.157206975
Equities,ALL,Allstate,,131.9,8432.220217235163,18708.182643213764,1112209.846653318
Equities,TRV,Travelers Companies (The),,186.81,1123.540694584477,914.7959324250817,209888.63715532614
Equities,VRTX,Vertex Pharmaceuticals,,316.4,6758.764063993551,-137.4805100339665,2138472.9498475594
Equities,MAR,Marriott International,,164.04,33.052186384730135,19.994532504342793,5421.880654551131
Equities,SNA,Snap-on,,236.07,8948.928824756462,10645.982870129226,2112573.6276602577
Equities,CSGP,CoStar Group,,81.04,5292.446792091369,927.3685313200878,428899.8880310846
Equities,AON,Aon,,306.58,4499.806396383488,-15799.478191681279,1379550.6450032499
Equities,ABBV,AbbVie,,156.47,569.8310134162326,-646.2345777764557,89161.45866923792
Equities,WHR,Whirlpool Corporation,,140.89,6591.354279251379,13623.73542534794,928655.9044037267
Equities,DVA,DaVita Inc.,,73.73,787.0132313592254,75.06044908016067,58026.48554811569
