FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,ATO,Atmos Energy,,111.38,1216.3543145462088,132.67064204020986,135477.54355415673
Equities,MKTX,MarketAxess,,339.72,9282.090946723623,-40526.226033036495,3153311.9364209496
Equities,CHD,Church & Dwight,,83.31,7252.401834850892,2217.250277659068,604197.5968614278
Equities,WYNN,Wynn Resorts,,107.84,1866.5994379405513,502.0745133094026,201294.08338750905
Equities,GOOG,Alphabet Inc. (Class C),,90.3,1857.958077759773,4983.697721753111,167773.6144217075
Equities,NVR,"NVR, Inc.",,5173.62,1932.4746303251275,-27433.897811621202,9997889.396942686
Equities,NEM,Newmont,,42.77,5308.558548366928,746.9246479691362,227047.04911365354
Equities,IT,Gartner,,327.81,5232.141749867403,-3053.258061188748,1715148.3870240333
Equities,MA,Mastercard,,354.22,1708.9413823521568,5098.9806212039375,605341.216456781
Equities,APH,Amphenol,,77.11,764.5093072355837,-61.71631216388288,58951.31268093586
Equities,MOS,Mosaic Company (The),,52.4,8471.985582901805,-280.7244148967227,443932.0445440546
Equities,RTX,RTX Corporation,,96.82,9024.192456649273,318.6899502447138,873722.3136527825
Equities,LMT,Lockheed Martin,,471.08,9656.468933256772,-7841.881753631887,4548969.3850786
Equities,COF,Capital One,,107.76,8319.913397054272,13207.679385313952,896553.8676665684
Equities,ODFL,Old Dominion,,338.83,2931.5970305660812,661.6400351101305,993313.0218667053
Equities,PXD,Pioneer Natural Resources,,191.92,393.43952087798687,1287.197058305496,75508.91284690323
Equities,FITB,Fifth Third Bank,,35.41,9062.696230914711,0.22645417868322834,320910.0735366899
Equities,DHI,D.R. Horton,,92.08,3946.3677427485286,-95.91417508972368,363381.5417522845
Equities,ORCL,Oracle Corporation,,86.72,8085.868080467919,-149.48929543269404,701206.4799381779
Equities,NSC,Norfolk Southern Railway,,222.02,895.1438308344108,-2987.649362707196,198739.8333218559
Equities,HUM,Humana,,493.14,1475.1028282767768,-2477.6204002256604,727432.2087364097
Equities,UDR,"UDR, Inc.",,41.99,3660.3200136804307,-133.12387859203625,153696.8373744413
Equities,QCOM,Qualcomm,,121.93,2688.414780161542,-444.74616110057843,327798.4141450968
