FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,AVGO,Broadcom Inc.,,434.87,143218.59575166774,353792.47168357205,62281470.73452775
Equities,IP,International Paper,,30.06,176252.06772869182,116913.17652457827,5298137.155924476
Equities,MS,Morgan Stanley,,76.25,171298.80099723814,147255.40445124469,13061533.576039407
Equities,APD,Air Products and Chemicals,,228.7,141332.64790662104,-41295.876779979386,32322776.57624423
Equities,PRU,Prudential Financial,,81.4,234267.52501148352,303181.73464755784,19069376.53593476
Equities,SHW,Sherwin-Williams,,202.69,140973.80225206786,331978.9672804007,28573979.978471637
Equities,CHTR,Charter Communications,,303.35,226863.23918270133,-99245.85579617442,68818963.60607246
Equities,KEY,KeyCorp,,15.35,153969.94926059613,-33790.178939754565,2363438.7211501505
Equities,KR,Kroger,,42.78,154539.44665845713,-74729.92312849019,6611197.528048797
Equities,TSN,Tyson Foods,,64.34,228250.58992481357,-95561.22074652399,14685642.955762506
Equities,TRMB,Trimble Inc.,,54.27,171061.18255216055,99315.44464056454,9283490.377105754
Equities,INTC,Intel,,24.93,120477.46959387405,-358.4563176733247,3003503.31697528
Equities,EMR,Emerson Electric,,71.52,180307.89246112702,-68884.20200836062,12895620.468819804
Equities,OXY,Occidental Petroleum,,60.96,213411.28114517118,128870.41700343677,13009551.698609635
Equities,BBY,Best Buy,,61.18,8784.505558572362,-7264.325367970834,537436.0500734571
Equities,PPL,PPL Corporation,,24.71,121079.91718660267,10095.816758946436,2991884.7536809524
Equities,PAYX,Paychex,,108.99,65665.96795083335,-83554.39924061281,7156933.846961327
Equities,VLO,Valero Energy,,103.54,113121.21564119238,122885.29278897596,11712570.66748906
Equities,C,Citigroup,,39.89,84728.88516662735,-73583.45716296171,3379835.2292967653
Equities,FTV,Fortive,,58.11,61013.18732481411,-11572.526462363849,3545476.315444948
Equities,ILMN,Illumina,,190.79,22961.859677143137,622.529179152776,4380893.207802139
Equities,IT,Gartner,,276.69,78817.35791727019,40991.72271131022,21807974.76212949
Equities,HOLX,Hologic,,64.52,92857.25562590819,16046.908831842553,5991150.132983596
Equities,WST,West Pharmaceutical Services,,245.45,147950.96503245426,311066.7572622013,36314564.367215894
Equities,ALL,Allstate,,121.89,127550.2043325083,38621.84961626815,15547094.406089438
Equities,AZO,AutoZone,,2141.93,128230.10947287349,424250.7094187057,274659918.3832319
Equities,CHD,Church & Dwight,,70.56,44606.03942221748,70494.74523958824,3147402.1416316656
Equities,MGM,MGM Resorts,,29.72,204715.95422345438,-50761.56204491305,6084158.159521064
Equities,CFG,Citizens Financial Group,,32.75,163689.02726165717,33703.328127611036,5360815.642819272
Equities,RHI,Robert Half,,74.61,126244.81924927072,3811.140847562693,9419125.964188088
Equities,GOOG,Alphabet Inc. (Class C),,96.15,121177.70221764012,98009.61694276753,11651236.068226099
Equities,EQT,EQT,,40.09,110057.58520943475,-49054.38130187183,4412208.591046239
Equities,REGN,Regeneron,,688.87,123224.63061671665,-1474362.1618661024,84885751.29293759
Equities,ABC,AmerisourceBergen,,133.77,184857.56028828194,206096.7067300261,24728395.839763477
Equities,MA,Mastercard,,282.57,110284.30222188203,89568.51470861764,31163035.278837204
Equities,CDW,CDW,,154.16,56450.07712960372,51509.58064780215,8702343.89029971
Equities,WRK,WestRock,,29.85,124027.15638275832,-26294.25550435018,3702210.618025336
Equities,SEDG,SolarEdge,,231.46,185020.09818983034,-231885.4062470104,42824751.927018136
Equities,BA,Boeing,,121.08,78043.7660288113,-286513.4851386149,9449539.190768471
Equities,ODFL,Old Dominion,,247.91,129510.16716751884,-273190.7049794714,32106865.542499594
Equities,LNC,Lincoln Financial,,41.24,15550.114973403337,-234.77013843169266,641286.7415031537
Equities,PCAR,Paccar,,53.54,119152.08488987102,-16316.690601462567,6379402.625003695
Equities,LMT,Lockheed Martin,,378.94,54577.65361827133,215665.9105238359,20681656.062107738
Equities,XEL,Xcel Energy,,62.54,43791.792566956756,-61500.555132482725,2738738.7071374753
Equities,AAP,Advance Auto Parts,,152.25,15394.38022154151,-9429.349888353841,2343794.388729695
Equities,VRSK,Verisk,,169.66,8012.9628115853275,-14899.38960759744,1359479.2706135667
Equities,WTW,Willis Towers Watson,,198.81,125242.54317255154,-24663.515934776256,24899470.008134972
Equities,CRM,Salesforce,,143.84,42068.05476082296,-34020.99423514605,6051068.996796775
Equities,DOV,Dover Corporation,,115.34,176219.28146514195,-102209.68484169185,20325131.924189474
Equities,FSLR,First Solar,,132.27,163988.69371050288,-98073.55015669118,21690784.517088216
Equities,MTB,M&T Bank,,171.78,3336.6580414690616,1543.642860454419,573171.1183635554
Equities,COST,Costco,,468.73,54382.24748751418,-334943.25533359894,25490590.86482252
Equities,PARA,Paramount Global,,18.53,92282.18456324367,-23115.397749347136,1709988.8799569055
Equities,HCA,HCA Healthcare,,182.54,92057.92652056264,-93001.67911684547,16804253.907063503
Equities,FICO,Fair Isaac,,412.01,205299.3857833241,-387684.04214335885,84585399.93658736
Equities,TPR,"Tapestry, Inc.",,27.81,66806.27419709742,-59914.96224781644,1857882.485421279
Equities,EIX,Edison International,,54.76,42634.35549798789,41926.221384706354,2334657.3070698166
Equities,MSFT,Microsoft,,230.67,117263.35021242258,-108558.59723993475,27049136.993499514
Equities,MSCI,MSCI,,417.37,124264.4469652004,-377839.6386498769,51864252.22986569
Equities,EG,Everest Re,,258.68,52589.16673397243,4275.328766901316,13603765.65074399
Equities,EXR,Extra Space Storage,,166.33,178245.80041515868,-341710.24177149934,29647623.983053345
Equities,TJX,TJX Companies,,61.14,87492.76718388041,-231.53659318908927,5349307.785622449
Equities,J,Jacobs Solutions,,107.79,95573.76149233169,-25644.571102412272,10301895.751258433
Equities,WEC,WEC Energy Group,,86.47,126550.87901950865,238658.38437456972,10942854.508816913
Equities,NI,NiSource,,24.29,79753.15984464202,5138.914850521938,1937204.2526263548
Equities,IR,Ingersoll Rand,,43.2,151754.82732950881,-14411.67754416196,6555808.540634781
Government Bond,AU0000018442,AUSTRALIAN GOVERNMENT 2.8% 05/21/2041 REGS,BF5J6P3,106.96,13460.089979076387,799.1764820326889,1439691.2241620102
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.3,7847.165026401753,322.227139223375,959708.2827289343
Government Bond,AU000XCLWAV1,AUSTRALIAN GOVERNMENT 0.8% 11/21/2027 REGS,BF00GK6,119.06,3141.10836480747,-266.8799947360201,373980.36191397737
Government Bond,US912810PS15,TSY INFL IX N/B 2.375% 01/15/2027,BYQLTT6,165.82,5181.1861177628925,88.49437110482103,859144.2820474429
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,217.25,4815.1024687316785,-369.8521119514867,1046081.0113319572
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.68,14998.652163223338,20.977135892616708,1810037.3430577926
Government Bond,GB00BYZW3J87,UNITED KINGDOM I/L GILT 0.125% 11/22/2036 REGS,BYZW3J8,182.49,5291.214535830699,-361.78128390624175,965593.7406437442
Government Bond,US912810PZ57,TSY INFL IX N/B 2.5% 01/15/2029,BYQLTV8,164.76,4448.295717504929,-114.79181934692222,732901.2024161121
Government Bond,JP1400131L54,JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,BMC2Z46,92.5,1241483.3263888066,2476.7747159875403,114837207.69096461
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,134.92,5249.6898198571635,63.25917310313801,708288.1504951285
