FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,AVGO,Broadcom Inc.,,623.18,140212.42324678125,-149554.24610630632,87377577.91892913
Equities,IP,International Paper,,32.2,171195.4423013972,-46130.846574262556,5512493.24210499
Equities,MS,Morgan Stanley,,89.15,168769.66862700207,-23402.79393905972,15045815.958097236
Equities,APD,Air Products and Chemicals,,292.61,144764.22218106693,-74102.86124840134,42359459.052402
Equities,PRU,Prudential Financial,,84.52,231168.56738075093,-8490.232450081168,19538367.315021068
Equities,SHW,Sherwin-Williams,,236.38,138868.26840689595,225181.3038625946,32825681.286022063
Equities,CHTR,Charter Communications,,368.7,232743.701447345,-584159.2182029512,85812602.72363609
Equities,KEY,KeyCorp,,11.03,159079.60646918262,32464.515552511504,1754648.059355084
Equities,KR,Kroger,,48.09,155172.2215449694,-27831.021446025206,7462232.134097579
Equities,TSN,Tyson Foods,,61.92,224289.02570008422,49540.28192424619,13887976.471349215
Equities,TRMB,Trimble Inc.,,47.1,168815.48743031302,101954.55853187841,7951209.457967743
Equities,INTC,Intel,,30.82,121140.16194587556,7132.979497907225,3733539.7911718846
Equities,EMR,Emerson Electric,,82.29,177814.98891211356,-86766.69078787125,14632395.437577827
Equities,OXY,Occidental Petroleum,,61.35,213642.99806280978,15748.324329693996,13106997.931153381
Equities,BBY,Best Buy,,73.63,8972.042986077551,702.4538931215817,660611.52506489
Equities,PPL,PPL Corporation,,28.46,121465.48364594902,-5487.0926745725,3456907.664563709
Equities,PAYX,Paychex,,108.17,65518.10190222349,-54068.56491100134,7087093.082763515
Equities,VLO,Valero Energy,,112.72,113032.69272960776,14910.577920034193,12741045.124481387
Equities,C,Citigroup,,46.53,86605.57089222124,6055.786808976671,4029757.2136150543
Equities,FTV,Fortive,,63.02,59673.048802213656,-57929.6392379499,3760595.535515505
Equities,ILMN,Illumina,,205.56,22468.426410717773,-3406.8698248613255,4618609.732987146
Equities,IT,Gartner,,302.46,75749.38330559222,-320363.1260656032,22911158.47460942
Equities,HOLX,Hologic,,86.01,89130.11318556032,33147.699319231804,7666081.035090043
Equities,WST,West Pharmaceutical Services,,361.06,143754.81509202567,390171.51956575376,51904113.53712679
Equities,ALL,Allstate,,114.81,127330.044572771,-24481.117754081883,14618762.417399839
Equities,AZO,AutoZone,,2663.31,135738.90151672086,-2612629.426301691,361514773.7984978
Equities,CHD,Church & Dwight,,96.57,43767.61269758874,10345.66448032804,4226638.3582061445
Equities,MGM,MGM Resorts,,44.92,208067.85787747413,7963.373587966198,9346408.175856138
Equities,CFG,Citizens Financial Group,,30.09,160684.8219325837,-13253.847040030269,4835006.291951443
Equities,RHI,Robert Half,,72.03,127665.12018625055,13029.392279767653,9195718.607015628
Equities,GOOG,Alphabet Inc. (Class C),,108.22,117791.04512425754,40148.04198794783,12747346.903347151
Equities,EQT,EQT,,34.55,113089.65886252563,16810.173047283217,3907247.71370026
Equities,REGN,Regeneron,,801.79,119983.46256783656,-116173.58399142144,96201540.45226566
Equities,ABC,AmerisourceBergen,,165.94,176216.98642669345,100884.58701749479,29241446.72764551
Equities,MA,Mastercard,,379.48,106890.43215051845,344909.45979617006,40562781.192478746
Equities,CDW,CDW,,168.52,57001.86994514784,210883.50940487217,9605955.123156315
Equities,WRK,WestRock,,29.4,124911.72977333347,7857.752639940292,3672404.855336004
Equities,SEDG,SolarEdge,,285.63,189839.1051720474,727748.2003739396,54223743.6102919
Equities,BA,Boeing,,206.78,79125.05700068561,-28300.405988137376,16361479.28660177
Equities,ODFL,Old Dominion,,319.98,128256.50241503112,-150978.18631854057,41039515.64276166
Equities,LNC,Lincoln Financial,,21.35,15400.609611615982,116.80106389636876,328803.01520800125
Equities,PCAR,Paccar,,74.2,122176.37180536882,-24073.805805436514,9065486.787958367
Equities,LMT,Lockheed Martin,,461.34,52696.951575392595,-67881.08988192081,24311211.63979162
Equities,XEL,Xcel Energy,,69.33,45577.00461724652,8615.000576019687,3159853.7301137014
Equities,AAP,Advance Auto Parts,,125.09,15872.485909757317,3959.867535590586,1985489.2624515428
Equities,VRSK,Verisk,,193.81,8340.82544708391,-627.0372903910607,1616535.3798993325
Equities,WTW,Willis Towers Watson,,230.76,123790.93135388158,1624.5429657635905,28565995.319221713
Equities,CRM,Salesforce,,198.37,43048.36404096372,10847.548406183416,8539503.974805973
Equities,DOV,Dover Corporation,,145.62,181812.12623279452,163132.3820791075,26475481.82201954
Equities,FSLR,First Solar,,182.58,155341.72652752217,-650229.5555352744,28362292.429395
Equities,MTB,M&T Bank,,124.49,3324.8549865911127,-2716.4075076328545,413911.1972807276
Equities,COST,Costco,,501.23,54488.147118780216,-7232.666132230461,27311093.98034621
Equities,PARA,Paramount Global,,23.26,93515.60379798933,1000.7515154641035,2175172.944341232
Equities,HCA,HCA Healthcare,,286.72,95804.90465035819,-164287.70443407932,27469182.261350702
Equities,FICO,Fair Isaac,,727.95,208575.8810311792,-927169.3533585408,151832812.5966469
Equities,TPR,"Tapestry, Inc.",,40.53,70331.45325397816,4630.928581363218,2850533.800383735
Equities,EIX,Edison International,,72.82,42559.11102314096,-62.285704178833626,3099154.4647051245
Equities,MSFT,Microsoft,,305.94,119352.49092581954,-151532.3397450592,36514701.07384523
Equities,MSCI,MSCI,,479.84,125471.39129212956,53678.53132324591,60206192.39761544
Equities,EG,Everest Re,,376.23,52347.85983424548,57386.45281658769,19694835.305438176
Equities,EXR,Extra Space Storage,,149.35,177014.0204935905,-350821.79030898237,26437043.96071774
Equities,TJX,TJX Companies,,78.19,87124.41351289774,-3772.116997372199,6812257.892573474
Equities,J,Jacobs Solutions,,114.96,96868.4090742567,17509.389296879323,11135992.30717655
Equities,WEC,WEC Energy Group,,94.53,120403.45460391023,38541.89211603621,11381738.563707635
Equities,NI,NiSource,,28.21,81597.71503195704,-4795.048420127962,2301871.541051508
Equities,IR,Ingersoll Rand,,56.98,150596.16077565684,-10699.370888070245,8580969.240996927
Government Bond,AU0000018442,AUSTRALIAN GOVERNMENT 2.8% 05/21/2041 REGS,BF5J6P3,107.28,12949.643159566489,-75.58539442742935,1389237.718158293
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.76,7601.629404181301,733.1540219738866,933176.0256572965
