FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,ALL,FIN-Allstate,,105.21,215687.70899963105,-314510.870966585,22692503.863851182
Equities,ALB,FIN-Albemarle Corporation,,193.58,159797.51879509352,-431401.3129407178,30933603.688354205
Equities,AKAM,FIN-Akamai,,102.31,44088.36446560265,-62462.37582709905,4510680.568475807
Equities,MTD,FIN-Mettler Toledo,,1145.23,86255.30778150407,-1485620.8304955522,98782166.13061191
Equities,CARR,FIN-Carrier Global,,50.09,9126.81231205568,10684.112649607265,457162.028710869
Equities,SJM,FIN-J.M. Smucker Company (The),,147.55,92772.50376405436,8605.99411690473,13688582.930386221
Equities,VZ,FIN-Verizon,,34.59,177624.8665007618,-4881.749000015924,6144044.132261351
Equities,VMC,FIN-Vulcan Materials Company,,222.83,210016.71682055233,-22769.405529529722,46798025.009123676
Equities,STZ,FIN-Constellation Brands,,263.83,65596.66985258403,24527.61020348374,17306369.407207243
Equities,KEYS,FIN-Keysight,,125.86,241696.95105807448,-1142014.3950611055,30419978.260169253
Equities,HRL,FIN-Hormel Foods,,40.15,137143.07361075826,100.5366978669399,5506294.405471944
Equities,ABC,FIN-AmerisourceBergen,,179.54,17923.422886551645,-17761.497034479136,3217971.3450514823
Equities,CRL,FIN-Charles River Laboratories,,189.62,228226.13861466068,-129219.65035834756,43276240.40411196
Equities,FTV,FIN-Fortive,,73.66,148339.66694411106,-186754.19408579313,10926699.867103219
Equities,WHR,FIN-Whirlpool Corporation,,132.87,129216.82995389595,-24650.372018301554,17169040.195974156
Equities,COP,FIN-ConocoPhillips,,116.83,57894.98646829295,-2829.805799856106,6763871.269090665
Equities,AON,FIN-Aon,,322.54,171464.75681282528,-80200.82306496448,55304242.662408665
Equities,TMO,FIN-Thermo Fisher Scientific,,519.63,197451.3201805022,-1105330.606637163,102601629.50539435
Equities,CDNS,FIN-Cadence Design Systems,,229.94,185568.7583024387,6706.179574406215,42669680.28406276
Equities,EG,FIN-Everest Re,,362.13,164719.53690311394,23883.333339198623,59649885.89872465
Equities,FMC,FIN-FMC Corporation,,88.34,204195.30307071714,-209812.5220122891,18038613.073267154
Equities,CSX,FIN-CSX,,30.4,222853.51553810222,115066.9597813576,6774746.872358307
Equities,MA,FIN-Mastercard,,407.85,49430.14452271874,33790.931740360276,20160084.443590842
Equities,EPAM,FIN-EPAM Systems,,242.58,26408.22208000034,3578.3180503025415,6406106.512166483
Equities,LEN,FIN-Lennar,,115.65,181650.87015359086,213892.89267198363,21007923.133262783
Equities,ADSK,FIN-Autodesk,,218.57,86487.94991478477,-4191.887967290124,18903671.212874506
Equities,HII,FIN-Huntington Ingalls Industries,,211.69,85488.4381617319,211991.64318686878,18097047.474457026
Equities,XYL,FIN-Xylem Inc.,,101.35,88833.83368766778,-133517.9467427142,9003309.04424513
Equities,MPWR,FIN-Monolithic Power Systems,,498.31,56045.39491734659,281381.41066151095,27927980.74126298
Equities,JBHT,FIN-J.B. Hunt,,187.71,127838.8727029256,-191752.5940243165,23996634.795066167
Equities,MPC,FIN-Marathon Petroleum,,142.73,24001.806819762478,-33140.71718249248,3425777.8873846983
Equities,MAR,FIN-Marriott International,,194.9,213526.223599671,-34050.693464398566,41616260.97957588
Equities,LLY,FIN-Eli Lilly and Company,,583.21,163517.89616435708,1969103.9505811643,95365272.2220147
Equities,TXN,FIN-Texas Instruments,,158.01,126214.74857218112,54812.148330459095,19943192.421890337
Equities,ITW,FIN-Illinois Tool Works,,250.37,168667.60832767282,377523.9183926818,42229309.096999444
Equities,BBY,FIN-Best Buy,,73.56,80119.2787397632,95792.81056634914,5893574.144096982
Equities,BEN,FIN-Franklin Templeton,,25.25,143812.42299135993,-10128.072385996737,3631263.680531838
Equities,IQV,FIN-IQVIA,,205.68,133459.559422486,-178363.36714008384,27449962.18201692
Equities,UAL,FIN-United Airlines Holdings,,48.9,208975.47627648915,-59050.40803526782,10218900.789920319
Equities,MO,FIN-Altria,,45.21,86773.20661064367,190.93395926201208,3923016.6708672005
Equities,ZTS,FIN-Zoetis,,185.59,198973.76130864653,-74340.74833246814,36927540.36127171
Equities,INVH,FIN-Invitation Homes,,33.88,177174.83880798874,42130.162602876546,6002683.538814659
Equities,ON,FIN-ON Semiconductor,,98.07,246036.745323145,58478.72772182506,24128823.61384083
Equities,HD,FIN-Home Depot (The),,320.34,18518.511732263654,-2939.1583233336314,5932220.048313338
Equities,PRU,FIN-Prudential Financial,,94.4,145206.29655985,-29493.266235936942,13707474.39524984
Equities,APTV,FIN-Aptiv,,94.74,135342.13816000175,55857.20301796744,12822314.169278566
Equities,VICI,FIN-Vici Properties,,30.93,168754.5295642832,-1320.806950238803,5219577.599423279
Equities,ESS,FIN-Essex Property Trust,,246.44,148998.33859193555,64922.94367748894,36719150.5625966
Equities,TAP,FIN-Molson Coors Beverage Company,,65.15,43801.046070583165,8519.204829040693,2853638.1514984933
Equities,CPB,FIN-Campbell Soup Company,,42.83,108605.61110566945,5975.847387158148,4651578.323655822
Equities,FANG,FIN-Diamondback Energy,,150.44,43677.42658891433,604.2634069766083,6570832.056036271
Equities,K,FIN-Kellogg's,,64.37,169824.3864926953,14333.295423457284,10931595.758534798
Equities,DLTR,FIN-Dollar Tree,,125.5,45280.85126008652,91797.26233351948,5682746.833140858
Equities,CVX,FIN-Chevron Corporation,,157.35,54536.89087552784,9293.624391138846,8581379.779264305
Equities,DFS,FIN-Discover Financial,,83.77,87214.82257084154,258507.6955246492,7305985.6867593955
Government Bond,IT0005387052,FIN-BUONI POLIENNALI DEL TES 0.4% 05/15/2030 144A,BK5MSX9,114.31,3269.7768675340226,-7.5674371072463895,373768.1937278141
Government Bond,JP1300521G93,FIN-JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,98.14,7599762.252780413,-49363.56610762559,745840667.4878697
Government Bond,SE0008014062,FIN-SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.42,7903.134818434249,-17.647929080465868,967501.7644727208
Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.89,13289.401746270498,-670.0896943511982,1686292.1875842635
Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.74,13753.044526788979,106.72241683127245,1729307.818798446
Government Bond,IT0005024234,FIN-BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,BMNDJV3,120.59,21408.075168078605,4.6151656413325295,2581599.784518599
