FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,TJX,TJX Companies,,88.7,38957.131581171656,-5221.881061036402,3455497.571249926
Equities,SYY,Sysco,,70.92,168284.66426737208,-65275.834098981606,11934748.389842028
Equities,PNR,Pentair,,72.25,324443.8042333776,-159603.89358554216,23441064.855861533
Equities,AXP,American Express,,154.01,310117.0724528276,-172946.32715922472,47761130.32845997
Equities,COP,ConocoPhillips,,116.83,275678.186646286,-769.6736206327066,32207482.545885593
Equities,DGX,Quest Diagnostics,,127.19,199213.9185381638,-193914.711440404,25338018.29886905
Equities,WYNN,Wynn Resorts,,96.73,71791.89772278156,-249057.77544494916,6944430.266724661
Equities,STT,State Street Corporation,,65.62,103751.91966725787,16187.831289212874,6808200.968565462
Equities,META,Meta Platforms,,326.12,289932.7615249017,180087.9299371176,94552872.18850096
Equities,ANSS,Ansys,,296.03,272361.2899933344,-1799333.2111561778,80627112.67672677
Equities,MHK,Mohawk Industries,,102.39,195727.91733287193,-108107.49593489588,20040581.455712758
Equities,GOOG,Alphabet Inc. (Class C),,132.91,85643.06910286387,1730.0777656765895,11382820.314461637
Equities,TEL,TE Connectivity,,123.43,10675.845724785457,15971.360583409834,1317719.637810269
Equities,NWL,Newell Brands,,9.06,98388.5731011134,23385.165779520943,891400.4722960875
Equities,MMC,Marsh McLennan,,195.87,122377.15624768769,-93331.86699505457,23970013.59423459
Equities,SO,Southern Company,,68.53,249660.77084181577,40586.40066923344,17109252.625789635
Equities,CRL,Charles River Laboratories,,189.62,275382.38554537395,1073485.065993909,52218007.94711381
Equities,GWW,W. W. Grainger,,742.12,29759.4474205729,-23649.23472239036,22085081.11975556
Equities,QRVO,Qorvo,,101.41,277944.7995044159,213798.03630875188,28186382.117742814
Equities,MCO,Moody's Corporation,,345.1,175751.42672192064,171583.2263157071,60651817.361734815
Equities,EBAY,eBay,,46.17,163778.02267287765,15771.093532777777,7561631.306806761
Equities,REGN,Regeneron,,836.56,169798.16583469912,-205937.93434461753,142046353.61067587
Equities,AVY,Avery Dennison,,180.83,154264.38833494953,62748.97112817346,27895629.342608925
Equities,BK,BNY Mellon,,42.21,201737.1947623846,122758.82828160346,8515326.990920255
