FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,ATO,Atmos Energy,,120.94,1212.9279643643883,91.48354985460615,146691.50801022912
Equities,MKTX,MarketAxess,,268.5,9280.180854955597,14377.547251698827,2491728.559555578
Equities,CHD,Church & Dwight,,95.4,7190.471539897876,-1475.21605536612,685970.9849062574
Equities,WYNN,Wynn Resorts,,108.69,1860.1274431526683,1522.2131741100404,202177.2517962635
Equities,GOOG,Alphabet Inc. (Class C),,133.11,1751.6394818401666,3166.5071395594423,233160.73142774458
Equities,NVR,"NVR, Inc.",,6306.44,1890.455893373168,-2994.173868609011,11922046.66420428
Equities,NEM,Newmont,,42.92,5370.6660683293485,17.7060912173575,230508.98765269565
Equities,IT,Gartner,,353.59,5276.218266095226,1029.005162382245,1865618.0167086108
Equities,MA,Mastercard,,394.28,1676.4698222957106,-80.42569385114572,660998.5215347527
Equities,APH,Amphenol,,88.31,773.416504930469,-182.61264969039553,68300.41155040973
Equities,MOS,Mosaic Company (The),,40.76,8619.279257384655,6138.507205741799,351321.8225309985
Equities,RTX,RTX Corporation,,87.32,8788.522577476715,-18938.217244962154,767413.7914652667
Equities,LMT,Lockheed Martin,,446.37,9334.618470344347,-25087.861565669828,4166693.646607606
Equities,COF,Capital One,,116.4,7925.161098328844,7556.617096549707,922488.7518454775
Equities,ODFL,Old Dominion,,419.49,3041.7719114125443,-2718.01135673205,1275992.8991184481
Equities,PXD,Pioneer Natural Resources,,225.67,392.33678748613664,436.9187231852277,88538.64283199645
Equities,FITB,Fifth Third Bank,,29.1,9300.92602688978,-3049.7490060025084,270656.9473824926
Equities,DHI,D.R. Horton,,126.76,4024.681505237605,1696.5828916963599,510168.62760391884
Equities,ORCL,Oracle Corporation,,117.23,8048.693493773017,-199.31906057691347,943548.3382750108
Equities,NSC,Norfolk Southern Railway,,232.22,915.5443985836398,349.4194540976056,212607.72023909283
Equities,HUM,Humana,,456.83,1512.6154552673956,-1604.4770851420456,691008.1184298043
Equities,UDR,"UDR, Inc.",,40.88,3705.0857382781596,128.84586378168808,151463.90498081117
Equities,QCOM,Qualcomm,,132.17,2713.4035064875757,139.61786240889464,358630.54145246284
Equities,META,Meta Platforms,,318.6,3368.673287092998,9685.329041454905,1073259.3092678294
Equities,USB,U.S. Bank,,39.68,7838.071415929626,7034.493839954208,311014.6737840875
Equities,MO,Altria,,45.42,198.61016053930808,-1.9612901040765227,9020.873491695373
Equities,ANET,Arista Networks,,155.09,6762.97199776804,2297.8092184617135,1048869.3271338453
Equities,DD,DuPont,,77.63,9956.69794502185,-8395.614731626925,772938.4614720461
Equities,KMB,Kimberly-Clark,,129.1,8316.5133024294,-10996.01629017356,1073661.8673436353
Equities,ACN,Accenture,,316.35,2942.1189450133184,-2246.5895497715137,930739.3282549633
Equities,IDXX,Idexx Laboratories,,554.73,2284.496010116359,-7719.133742951397,1267278.4716918478
Equities,BR,Broadridge Financial Solutions,,167.92,4623.288512002867,-316.33384220301923,776342.6069355214
Equities,TJX,TJX Companies,,86.2,1656.7781545840994,479.57481378212066,142814.27692514937
