FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,HSIC,Henry Schein,,81.54,8433.903738697974,-710.6956010193287,687700.5108534329
Equities,JNPR,Juniper Networks,,34.17,9014.86983552334,8678.981027513617,308038.1022798325
Equities,CRL,Charles River Laboratories,,201.82,9133.813758037651,-10907.773404278907,1843386.2926471587
Equities,ACN,Accenture,,283.66,3857.4613553027916,-5193.975240399235,1094207.48804519
Equities,LEN,Lennar,,104.44,3459.169134769154,2485.5956372362175,361275.62443529046
Equities,CTSH,Cognizant,,60.39,804.2608219488709,231.75873466847423,48569.31103749231
Equities,COF,Capital One,,94.99,9071.05334715804,13688.732788865911,861659.3574465422
Equities,PG,Procter & Gamble,,146.84,7606.970272695606,2516.8055896104343,1117007.5148426227
Equities,APTV,Aptiv,,112.19,5617.00513140582,4501.513043031231,630171.805692419
Equities,ROL,"Rollins, Inc.",,37.29,7133.276934222993,2776.2351118999272,265999.89687717543
Equities,SWKS,Skyworks Solutions,,117.25,857.09591223548,-1299.9288002238106,100494.49570961003
Equities,PNW,Pinnacle West,,77.57,7323.287351617704,523.0813872400975,568067.3998649853
Equities,RSG,Republic Services,,134.78,6475.2371746658755,-5453.795745022258,872732.4664014668
Equities,ADP,ADP,,221.34,3560.804550911985,3036.6163521576655,788148.4792988588
Equities,SPGI,S&P Global,,343.1,1233.5317705367959,914.6404488658859,423224.7504711747
Equities,CTAS,Cintas,,460.29,6173.392816007428,27824.081515491107,2841550.979280059
Equities,WHR,Whirlpool Corporation,,128.58,2286.52199280453,-185.55251912232472,294000.9978348065
Equities,LYB,LyondellBasell,,91.38,8150.237476432751,715.5226585806362,744768.7005964248
Equities,WST,West Pharmaceutical Services,,346.12,6622.477756393466,14251.249084063347,2292172.001042906
Equities,TROW,T. Rowe Price,,111.67,9002.025890949315,1031.453709238817,1005256.23124231
Equities,KMB,Kimberly-Clark,,133.05,1078.9579794687577,-821.2128297290667,143555.35916831822
Equities,ARE,Alexandria Real Estate Equities,,124.21,2197.9137681751704,-24.3202006272597,273002.8691450379
Equities,APD,Air Products and Chemicals,,285.5,6176.594639803961,982.3368659417474,1763417.769664031
Equities,ALK,Alaska Air Group,,41.96,6835.8471609239705,-3573.1453993431596,286832.1468723698
Equities,CARR,Carrier Global,,45.37,4568.126304106788,273.5050528847108,207255.89041732496
Equities,HSY,Hershey's,,252.05,8315.66614984117,-13411.968772457132,2095963.653067467
Equities,ICE,Intercontinental Exchange,,103.89,6955.370810119445,1601.0111847904031,722593.4734633091
Equities,CLX,Clorox,,155.96,2193.905657845067,546.2224771060723,342161.52639751666
