FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,AVGO,Broadcom Inc.,,460.45,138610.07658144084,589429.6018720224,63823009.76192443
Equities,IP,International Paper,,31.87,171039.05182426437,47177.79393506847,5451014.581639306
Equities,MS,Morgan Stanley,,80.07,165325.3896754306,114092.15624652374,13237603.951311728
Equities,APD,Air Products and Chemicals,,246.07,139772.84141823655,135469.19351619322,34393903.08778547
Equities,PRU,Prudential Financial,,99.82,230644.47895790645,333682.5415344478,23022931.88957822
Equities,SHW,Sherwin-Williams,,222.77,140558.2363615734,41722.81540564497,31312158.314267706
Equities,CHTR,Charter Communications,,367.62,220619.50511792523,2006423.9417157995,81104142.47145167
Equities,KEY,KeyCorp,,17.13,156058.10638608658,-18584.59841686507,2673275.362393663
Equities,KR,Kroger,,46.24,157545.1273693904,-51998.276299145284,7284886.689560612
Equities,TSN,Tyson Foods,,66.7,228596.07517697022,-4076.725975448444,15247358.214303914
Equities,TRMB,Trimble Inc.,,60.16,170841.67851769424,6464.393815032929,10277835.379624484
Equities,INTC,Intel,,27.5,117477.2805820854,38552.42880148416,3230625.2160073486
Equities,EMR,Emerson Electric,,84.59,183437.66917959647,-204530.90855197865,15516992.435902067
Equities,OXY,Occidental Petroleum,,72.03,208102.85721381364,293821.2646006396,14989648.805110997
Equities,BBY,Best Buy,,66.08,8763.768246877078,508.0641365344587,579109.8057536373
Equities,PPL,PPL Corporation,,25.82,123272.82642413494,-12170.646268304065,3182904.3782711644
Equities,PAYX,Paychex,,114.91,68475.42287442069,-83159.86573818554,7868510.842499682
Equities,VLO,Valero Energy,,121.67,113397.8497398943,-25076.88104732915,13797116.37785294
Equities,C,Citigroup,,43.9,84746.26188630878,-348.4032296126654,3720360.8968089554
Equities,FTV,Fortive,,63.69,61166.87293520407,-4287.828529879755,3895718.137243147
Equities,ILMN,Illumina,,228.82,23209.72382958007,-47131.368585882985,5310849.006684512
Equities,IT,Gartner,,301.92,75873.97110708168,371308.2461052798,22907869.356650103
Equities,HOLX,Hologic,,67.8,90351.07364015703,41101.384566319015,6125802.792802647
Equities,WST,West Pharmaceutical Services,,229.51,148405.7924735497,36249.74705530598,34060613.43060439
Equities,ALL,Allstate,,123.57,128094.12844480046,-4568.962543254096,15828591.451923992
Equities,AZO,AutoZone,,2532.88,134221.3073426568,-11711294.035958948,339966464.9420686
Equities,CHD,Church & Dwight,,73.21,42173.29866681801,32233.815009043057,3087507.1953977463
Equities,MGM,MGM Resorts,,35.57,210795.1832108691,-177817.44788188054,7497984.666810613
Equities,CFG,Citizens Financial Group,,38.99,158612.40221359715,158390.70149947275,6184297.562308153
Equities,RHI,Robert Half,,74.57,125410.0809792913,-166.94765399596753,9351829.738625752
Equities,GOOG,Alphabet Inc. (Class C),,94.66,117647.44128990915,-26300.443911595867,11136506.7925028
Equities,EQT,EQT,,41.16,113948.00324226092,-20813.736475619884,4690099.813451459
Equities,REGN,Regeneron,,748.75,122212.51866093253,303026.3195617648,91506623.34737323
Equities,ABC,AmerisourceBergen,,155.4,177358.19429520515,811056.4321512547,27561463.39347488
Equities,MA,Mastercard,,326.66,112349.18110025208,-455202.54873667966,36699983.49820835
Equities,CDW,CDW,,170.68,54655.3570628845,148243.87751100765,9328576.343493126
Equities,WRK,WestRock,,32.92,124276.33198573723,-3824.8455057262736,4091176.8489704696
Equities,SEDG,SolarEdge,,230.03,180591.8215034688,-31662.178307485265,41541536.700442925
Equities,BA,Boeing,,142.51,79625.94914206858,-169530.92058551806,11347494.012236193
Equities,ODFL,Old Dominion,,273.65,128256.50241503112,161346.65364516948,35097391.885873266
Equities,LNC,Lincoln Financial,,51.06,15350.774491020198,9787.617685012108,783810.5455114914
Equities,PCAR,Paccar,,61.95,120754.59548652922,-67385.57058947688,7480747.190390485
Equities,LMT,Lockheed Martin,,477.42,51881.80309788424,1327436.7962386026,24769410.434991896
Equities,XEL,Xcel Energy,,63.62,44138.91713229087,-1874.4726528042315,2808117.9079563455
Equities,AAP,Advance Auto Parts,,184.96,15160.778093748771,38205.62800050249,2804137.516219773
Equities,VRSK,Verisk,,181.89,8074.43705574131,-3759.1500301383594,1468659.356068787
Equities,WTW,Willis Towers Watson,,215.89,127262.17700722281,-172476.72948092656,27474631.39408933
Equities,CRM,Salesforce,,162.59,42230.018902759264,-15184.138306528439,6866178.773399629
Equities,DOV,Dover Corporation,,129.29,179399.8768921137,-221846.53103128023,23194610.08338138
Equities,FSLR,First Solar,,145.57,162726.01273553897,83968.28483509953,23688025.673912406
Equities,MTB,M&T Bank,,164.03,3199.283597195156,-5323.259715613847,524778.4884479215
Equities,COST,Costco,,498.64,56154.67289501951,-265066.2196924222,28000966.09237253
Equities,PARA,Paramount Global,,17.83,94337.88328781979,7194.945536016421,1682044.4590218267
Equities,HCA,HCA Healthcare,,215.99,90768.44277514673,215666.15642081178,19605075.955003943
Equities,FICO,Fair Isaac,,478.84,206564.3617967365,-422691.7348817564,98911279.00274931
Equities,TPR,"Tapestry, Inc.",,30.99,69071.47714575712,-36016.72688368926,2140525.076747013
Equities,EIX,Edison International,,58.11,42751.40245886088,-1960.5365946225943,2484283.9968844056
Equities,MSFT,Microsoft,,229.91,115304.04310268305,-7445.367017010123,26509552.54973786
Equities,MSCI,MSCI,,463.94,123540.28036904291,168622.19191527195,57315277.67441377
Equities,EG,Everest Re,,318.04,52358.351438581434,68505.97967204756,16652050.091526441
Equities,EXR,Extra Space Storage,,170.88,181741.88166313895,-79535.84839155035,31056052.738597184
