FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,FANG,Diamondback Energy,,140.52,98536.89884736022,98787.00506930385,13846405.02603106
Equities,AOS,A. O. Smith,,67.73,353845.4026845313,-28767.77209739978,23965949.123823307
Equities,ADM,ADM,,77.21,32901.68186821298,3510.6433745979643,2540338.8570447243
Equities,TMO,Thermo Fisher Scientific,,554.53,247419.49767975954,-317733.61561134085,137201534.04835704
Equities,CHRW,C.H. Robinson,,100.22,256385.15042310883,67719.2341702047,25694919.775403965
Equities,CHD,Church & Dwight,,96.57,86760.70687872049,107673.57327099293,8378481.4632780375
Equities,JBHT,J.B. Hunt,,174.51,57437.941766724696,-656.3038517578349,10023495.217711126
Equities,SO,Southern Company,,72.11,48352.218709628956,-2215.5449185447205,3486678.491151344
Equities,FAST,Fastenal,,53.52,295615.7699356192,10611.848151535087,15821356.00695434
Equities,STT,State Street Corporation,,71.64,34708.77632862236,25931.805506874734,2486536.736182506
Equities,FCX,Freeport-McMoRan,,37.77,290750.0231468659,136104.84650219252,10981628.374257125
Equities,STZ,Constellation Brands,,227.83,233538.45136802932,-68271.64216999657,53207065.37517812
Equities,NSC,Norfolk Southern Railway,,200.5,335678.4259884571,33723.402508343504,67303524.41068564
Equities,ALL,Allstate,,114.81,42045.748951002424,-12766.560665650613,4827272.437064588
Equities,SJM,J.M. Smucker Company (The),,152.28,159943.8046973517,20486.07320059425,24356242.57931272
Equities,EVRG,Evergy,,60.81,43085.79462641183,717.6737943119733,2620047.1712321034
Equities,MSFT,Microsoft,,305.94,174141.69651507481,616859.7148543375,53276910.63182199
Equities,AXP,American Express,,160.79,139884.0898261335,-30375.011090914635,22491962.803144004
Equities,SYK,Stryker Corporation,,298.9,284595.15121897554,-37047.44163678913,85065490.69935179
Equities,VICI,Vici Properties,,33.53,206475.27910205082,-12083.32554985891,6923116.108291764
Equities,ARE,Alexandria Real Estate Equities,,122.81,330568.793924599,30814.101222169844,40597153.58188
Equities,DD,DuPont,,69.03,120972.53223073027,-55439.21194490383,8350733.89988731
Equities,AMT,American Tower,,202.73,286124.6585757739,-90740.30092940216,58006052.03306664
Equities,HON,Honeywell,,197.71,154253.87304874716,98211.04202808227,30497533.2404678
Equities,RCL,Royal Caribbean Group,,65.43,128580.08584183472,313.75315183603374,8412995.016631247
Equities,APH,Amphenol,,75.28,300072.74615926394,66111.81398406379,22589476.33086939
Equities,PHM,PulteGroup,,67.0,12116.954901314524,-1550.1029186633818,811835.9783880732
Equities,ETN,Eaton Corporation,,165.61,366706.8176900907,37364.33546081803,60730316.07765593
Equities,MDLZ,Mondelez International,,76.32,327421.3572093299,-162461.07761709654,24988797.982216056
Equities,LEN,Lennar,,112.47,119502.93923572087,-52219.11698645741,13440495.575841526
Equities,ATVI,Activision Blizzard,,76.88,291009.85337309184,-209423.16233813664,22372837.5273233
Equities,AZO,AutoZone,,2663.31,104308.3671778348,-3370395.4499780736,277805517.38839924
Equities,VRSK,Verisk,,193.81,214931.78056527805,24122.627331262047,41655928.39135654
Equities,CSGP,CoStar Group,,76.95,350691.0806494598,-344900.16431042115,26985678.65597593
Equities,JKHY,Jack Henry & Associates,,162.76,82337.79486883481,-71299.7333420248,13401299.492851553
Equities,CI,Cigna,,252.1,50466.736659459595,-20617.812319479257,12722664.311849764
Equities,CMA,Comerica,,42.66,83363.1035439655,-939.1213825171097,3556269.997185568
Equities,TTWO,Take-Two Interactive,,124.29,349170.512128896,-39650.044204050144,43398402.95250049
Equities,NEM,Newmont,,46.93,82777.97215584897,20718.772850896927,3884770.2332739923
Equities,EXC,Exelon,,41.71,23910.178976833784,-1024.100724288167,997293.5651237372
Equities,WEC,WEC Energy Group,,94.53,49487.330116344674,-13668.205373278404,4678037.315898062
Equities,LNT,Alliant Energy,,54.68,293613.2290288902,-119346.21969341258,16054771.363299716
Equities,BSX,Boston Scientific,,52.12,3597.7607893605,795.2544371728002,187515.29234146926
Equities,HPQ,HP Inc.,,29.45,162934.2078030933,-517.4861409354146,4798412.419801097
Equities,UDR,"UDR, Inc.",,40.93,44689.711755109405,2235.8264131906703,1829149.902136628
Equities,OXY,Occidental Petroleum,,61.35,148785.9627649978,0.0,9128018.815632615
Equities,ILMN,Illumina,,205.56,331574.2922059124,817379.6151101417,68158411.50584735
Equities,MHK,Mohawk Industries,,105.9,1229.573162600743,-1317.3428708182219,130211.79791941869
Equities,TROW,T. Rowe Price,,111.1,3589.063543294358,-124.9685544128681,398744.9596600032
Equities,AMD,AMD,,89.37,251895.55952671607,-127724.27682892722,22511906.154902615
Equities,ULTA,Ulta Beauty,,551.43,360269.88924047205,-286466.4120281396,198663625.02387348
Equities,XOM,ExxonMobil,,116.37,363846.3900950042,10687.272602141074,42340804.41535564
Equities,ABC,AmerisourceBergen,,165.94,160529.41926580522,212279.12051510636,26638251.832967717
Equities,NI,NiSource,,28.21,333389.60073205095,-12138.93960664839,9404920.636651158
Equities,T,AT&T,,17.36,337921.83229318465,-27269.49026988123,5866323.008609685
Equities,CEG,Constellation Energy,,76.92,141485.7118482303,9242.998256791887,10883080.955365876
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.57,5888.019392733593,-7.864037557076244,715806.5175746229
Government Bond,IT0004735152,BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,IT0004735152,140.58,5060.948787867133,-21.139034558728895,711468.1805983617
Government Bond,FR0000188799,FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.45,3506.071006603487,53.71731212624365,734346.5723331004
Government Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,DK0009923807,104.67,95110.3024900516,775.2056295873779,9955195.361633701
Government Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,US912810FS25,161.68,6109.48278283992,-264.85306952527253,987781.1763295584
