FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,TAP,Molson Coors Beverage Company,,65.15,9023.760238375415,-3451.2820549714274,587897.9795301583
Equities,VRSN,Verisign,,207.48,9537.8527080855,-3617.725020482181,1978913.6798735794
Equities,TDY,Teledyne Technologies,,398.02,1434.5451831382863,-3684.0982466594555,570977.6737927007
Equities,ADI,Analog Devices,,174.53,3076.9235936262744,18304.32648763076,537015.4747955936
Equities,MA,Mastercard,,407.85,460.56530287077464,421.9929011674119,187841.55877584545
Equities,WMB,Williams Companies,,35.17,703.4021250606169,99.81997221424248,24738.652738381898
Equities,VFC,VF Corporation,,18.77,5485.103129396628,-121.40853887676629,102955.38573877471
Equities,VZ,Verizon,,34.59,3432.8170581332997,246.70673170681454,118741.14204083085
Equities,NDSN,Nordson Corporation,,237.17,4717.998871317732,-14447.79053552253,1118967.7923104265
Equities,KR,Kroger,,47.86,3739.2803263355627,-359.3936594540788,178961.95641842
Equities,O,Realty Income,,56.15,9368.866659177827,2048.4951394916425,526061.862912835
Equities,NTAP,NetApp,,75.29,1787.483563677422,-36.25078506712378,134579.6375092731
Equities,NUE,Nucor,,159.54,7332.925690440678,1711.4214135284346,1169894.9646529057
Equities,MOS,Mosaic Company (The),,38.58,842.840625028774,7.173811859687009,32516.791313610098
Equities,BAC,Bank of America,,27.71,1242.4778881829739,-337.96749078020156,34429.06228155021
Equities,DOV,Dover Corporation,,141.44,2491.8860735111334,904.5597584935565,352452.3662374147
Equities,GD,General Dynamics,,216.74,6548.903741182579,-1719.2112518010392,1419409.3968639122
Equities,FOXA,Fox Corporation (Class A),,32.12,1715.534837759885,-10.044488362348066,55102.978988847506
Equities,ADSK,Autodesk,,218.57,262.44304744673417,188.81472814700197,57362.176880432686
Equities,BXP,Boston Properties,,64.86,3064.978209658077,-181.46568441505227,198794.48667842287
Equities,GPN,Global Payments,,115.13,9307.477915947327,368.7102362644149,1071569.9324630157
Equities,AES,AES Corporation,,17.55,5008.620520119747,4671.182180232689,87901.29012810157
Equities,BLK,BlackRock,,658.12,7677.610896601786,-99686.780195775,5052789.283271568
Equities,ALL,Allstate,,105.21,8492.802729316292,-10020.780230448316,893527.7751513671
Equities,TRV,Travelers Companies (The),,163.68,1155.5595888022613,-611.9697539282874,189141.99349515414
Equities,VRTX,Vertex Pharmaceuticals,,364.77,7100.382301047673,-3926.9780129982287,2590006.4519531596
Equities,MAR,Marriott International,,194.9,32.61780878588661,-20.639517423837898,6357.2109323693
Equities,SNA,Snap-on,,264.09,8845.389000741216,-5142.023804055479,2335978.7812057473
Equities,CSGP,CoStar Group,,87.2,5249.542131987416,270.4040041673399,457760.07390930265
Equities,AON,Aon,,322.54,4394.519189754711,2763.9446614414305,1417408.2194634846
