FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,ATO,Atmos Energy,,109.95,1183.036012778163,56.570223001919246,130074.80960495902
Equities,MKTX,MarketAxess,,276.91,9534.22306010309,12700.20016560662,2640121.707573147
Equities,CHD,Church & Dwight,,79.89,7330.36114732116,77.4128686912718,585622.5520594876
Equities,WYNN,Wynn Resorts,,82.07,1933.0325609102897,-31.446280557594402,158643.98227390746
Equities,GOOG,Alphabet Inc. (Class C),,88.73,1800.1958524723805,1802.398037311445,159731.37798987434
Equities,NVR,"NVR, Inc.",,4612.58,1935.37915131259,4401.278742721904,8927091.165761426
Equities,NEM,Newmont,,46.29,5577.691134870753,-361.5311425180942,258191.32263316715
Equities,IT,Gartner,,336.14,5112.875882427413,-15680.220648047874,1718642.0991191505
Equities,MA,Mastercard,,346.12,1706.263315543378,816.1324910166547,590571.858775874
Equities,APH,Amphenol,,75.74,746.9968507507244,-194.12784467645255,56577.54147585986
Equities,MOS,Mosaic Company (The),,43.22,8633.14219145363,-2501.7830610912106,373124.40551462583
Equities,RTX,RTX Corporation,,99.06,9045.616991119507,-1475.0791982755172,896058.8191402983
Equities,LMT,Lockheed Martin,,480.21,9775.849668758414,-800.710469156603,4694460.769434478
Equities,COF,Capital One,,91.38,8362.23735485576,22935.515517080126,764141.2494867194
Equities,ODFL,Old Dominion,,283.09,3028.1846606915324,12056.824152299007,857248.7955951658
Equities,PXD,Pioneer Natural Resources,,218.72,386.9018871977321,-419.45418309179644,84623.18076788797
Equities,FITB,Fifth Third Bank,,32.0,8925.012090275128,1802.937589006754,285600.3868888041
Equities,DHI,D.R. Horton,,88.53,4145.381582475924,-2530.341886773346,366990.63149659353
Equities,ORCL,Oracle Corporation,,80.8,7734.686878499048,-374.59328210012785,624962.6997827231
Equities,NSC,Norfolk Southern Railway,,242.03,893.7654140945981,-600.4383318624452,216318.0431733156
Equities,HUM,Humana,,510.24,1437.4425137783207,-732.3158919855581,733440.6682302504
Equities,UDR,"UDR, Inc.",,37.57,3681.9808481632026,715.4212615751569,138332.0204654915
Equities,QCOM,Qualcomm,,108.52,2728.5562447916604,1650.6382925916478,296102.92368479096
Equities,META,Meta Platforms,,120.34,3283.3099075631644,1465.9737711256853,395113.5142761512
Equities,USB,U.S. Bank,,42.39,7934.166754362288,776.4818412042598,336329.3287174174
Equities,MO,Altria,,43.84,198.70861887786617,-1.2130067310351191,8711.385851605653
Equities,ANET,Arista Networks,,121.35,6590.062745537002,-28682.24731196256,799704.1141709152
Equities,DD,DuPont,,67.62,9836.644410873394,3546.420125691843,665153.8950632589
Equities,KMB,Kimberly-Clark,,133.28,8432.06729050575,-648.4096958663827,1123825.9284786065
Equities,ACN,Accenture,,263.76,2891.2881867604137,-8367.840290708587,762606.1721399267
Equities,IDXX,Idexx Laboratories,,407.96,2262.900814525959,-2139.578463537371,923173.0162940102
Equities,BR,Broadridge Financial Solutions,,132.81,4404.9866837519485,-7274.885781044002,585026.2814690963
Equities,TJX,TJX Companies,,78.67,1726.0665693720214,39.79817322301376,135789.65701249693
Equities,FE,FirstEnergy,,40.68,671.6335564737708,44.28852985018341,27322.053077352997
Equities,BA,Boeing,,190.49,5753.741208101791,5734.558241806055,1096030.1627313101
Equities,SPGI,S&P Global,,332.45,8459.671726692812,-4160.50478327853,2812417.865539025
Equities,EA,Electronic Arts,,121.79,735.5297362533296,1055.0162144569758,89580.16657829302
Equities,TEL,TE Connectivity,,113.25,8911.97292430542,9269.251979375516,1009280.9336775889
Equities,SBAC,SBA Communications,,277.22,2711.2636785962472,-10242.182820587806,751616.5169804518
Equities,DFS,Discover Financial,,95.86,9552.500209684085,17872.007958383536,915702.6701003164
Equities,ALGN,Align Technology,,210.9,2991.8535337636104,231.33771227601332,630981.9102707454
Equities,PSA,Public Storage,,274.4,1876.1170773344966,2713.5144362156734,514806.5260205858
Equities,REGN,Regeneron,,721.49,3309.8838131399834,7607.095538047807,2388048.0723423664
Equities,ETSY,Etsy,,119.78,235.8241305696342,490.6669661068343,28247.014359630786
Equities,WMT,Walmart,,140.18,4923.409219595529,-3180.6966271180154,690163.5044029013
Equities,DAL,Delta Air Lines,,32.79,5446.396940403586,53.709680072332105,178587.3556758336
Equities,MNST,Monster Beverage,,50.76,6595.717536114853,308.7039773536928,334798.6221331899
Equities,PWR,Quanta Services,,142.37,627.5603221905668,-272.7492894735216,89345.763070271
Equities,ETR,Entergy,,110.24,9186.901425005697,5844.770044529512,1012764.013092628
Equities,KR,Kroger,,43.83,3677.812778497578,-754.2135187725737,161198.53408154883
Equities,IEX,IDEX Corporation,,226.37,5765.182067042238,4387.222830309319,1305064.2645163513
Equities,ZTS,Zoetis,,145.57,2484.051370705825,620.6262296003935,361603.3580336469
Equities,BG,Bunge Limited,,97.87,8642.377583610374,836.7678819033431,845829.4941079473
Equities,SRE,Sempra Energy,,74.78,5166.043385248763,304.45943837846414,386316.7243489025
Equities,ACGL,Arch Capital Group,,62.78,7644.699239001606,1633.8511458674816,479934.2182245208
Equities,TGT,Target Corporation,,145.86,2522.2138227309265,-9060.835368315964,367890.10818353295
Equities,ADSK,Autodesk,,186.87,6726.634306950879,-1665.8914584011,1257006.1529399108
Equities,EPAM,EPAM Systems,,327.74,2173.7960181309195,-4051.196335811356,712439.9069822276
Government Bond,NL0012818504,NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,BFM0LR6,107.0,3640.2033919601417,-25.032917308608205,389501.76293973514
Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,BF0YM66,124.55,3217.07179141484,124.21611051094983,400686.2916207183
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,BZ56VY8,124.39,11800.595583095015,-59.26862413919465,1467876.0845811889
Government Bond,CA135087G997,CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,BG7PCR0,132.01,2208.041648238619,-11.880627639557314,291483.57798398007
Government Bond,GB00B6460505,UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,152.74,11970.391742316182,802.1396528355912,1828357.6347213737
Government Bond,GB00BYY5F144,UNITED KINGDOM I/L GILT 0.125% 03/22/2026 REGS,BYY5F14,139.89,4883.97884963245,35.617860931583785,683219.8012750833
Government Bond,ES00000128C6,BONOS Y OBLIG DEL ESTADO 2.9% 10/31/2046 144A,BYZ0LZ4,135.2,17052.95415395187,269.6675286645201,2305559.4016142925
Government Bond,ES00000121S7,BONOS Y OBLIG DEL ESTADO 4.7% 07/30/2041 144A,B4KCFS6,164.34,2504.440718936807,-304.5725561081133,411579.7877500749
Government Bond,GB00BD9MZZ71,UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,BD9MZZ7,326.28,3450.998092697117,-802.9570924227858,1125991.6576852154
Government Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A ,BYN4DC9,105.5,17737.88424553235,1263.81776871735,1871346.787903663
Government Bond,DE0001030575,DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,BZ0D4B2,181.75,4456.91226480662,184.20524550244875,810043.8041286033
Government Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,BJK1TG4,104.73,81009.36584591061,-1214.8950543444105,8484110.885042218
Government Bond,GB00BNNGP551,UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,BNNGP55,143.32,2338.983642439219,53.74756751155892,335223.13563438883
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,217.9,3338.0859771041314,-161.58647927279048,727368.9344109902
Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.42,11447.278066314206,-220.2121990607959,1389928.5028118708
Government Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,BZ56W67,161.57,6235.982614201675,-78.53326274205884,1007547.7109765646
