FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,TJX,TJX Companies,,76.5,37969.72134417569,-4011.354087796089,2904683.68282944
Equities,SYY,Sysco,,69.48,175222.27610773558,-43727.715527479384,12174443.74396547
Equities,PNR,Pentair,,55.29,317031.3704403732,-8200.990579494593,17528664.471648235
Equities,AXP,American Express,,158.02,311171.5759495169,-34793.96316943668,49171332.431542665
Equities,COP,ConocoPhillips,,98.28,272356.4373361867,95739.29657912886,26767190.66140043
Equities,DGX,Quest Diagnostics,,131.97,206729.5240418287,247027.67687649233,27282095.287800133
Equities,WYNN,Wynn Resorts,,98.44,73741.39998556847,7334.26381590856,7259103.41457936
Equities,STT,State Street Corporation,,67.43,107307.0184906301,-14434.01770053126,7235712.256823189
Equities,META,Meta Platforms,,264.72,292877.90244332625,210503.20342193445,77530638.33479734
Equities,ANSS,Ansys,,323.59,279982.07156604686,-323722.6360857104,90599398.53805709
Equities,MHK,Mohawk Industries,,92.04,198425.15076658057,283126.21362454095,18263050.876556076
Equities,GOOG,Alphabet Inc. (Class C),,123.37,84959.47740032821,-104203.42776708113,10481450.726878492
Equities,TEL,TE Connectivity,,121.92,10780.283346006183,-498.45228309894026,1314332.1455450738
Equities,NWL,Newell Brands,,8.31,94491.04547119323,-38955.116673529854,785220.5878656157
Equities,MMC,Marsh McLennan,,172.54,125771.3789373613,119922.20754595619,21700593.721852317
Equities,SO,Southern Company,,69.03,251694.66714195276,-152303.23969500748,17374482.872809
Equities,CRL,Charles River Laboratories,,193.38,268251.51135947875,140189.72044545494,51874477.266696
Equities,GWW,W. W. Grainger,,647.33,29762.40121188015,-138641.9548989629,19266095.17648638
Equities,QRVO,Qorvo,,97.26,271646.78897461924,361447.54087679135,26420366.69567147
Equities,MCO,Moody's Corporation,,316.14,169547.83202140944,-37850.47256939977,53600851.61524838
Equities,EBAY,eBay,,42.54,169128.39365577948,115848.03264660719,7194721.866116859
Equities,REGN,Regeneron,,735.56,174114.92084515584,1625472.3585604583,128071971.17686282
Equities,AVY,Avery Dennison,,160.34,151969.92544449418,-267325.57690406445,24366857.845770195
Equities,BK,BNY Mellon,,39.83,192435.70593584524,-78495.44270055479,7664714.167424715
Equities,IFF,International Flavors & Fragrances,,76.49,222499.60484615853,-362109.60155054566,17018994.774682663
