FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,AVGO,Broadcom Inc.,,552.19,138581.7164634702,386406.6073497961,76523438.01396361
Equities,IP,International Paper,,33.28,178684.8084840913,34677.85063223541,5946630.426350559
Equities,MS,Morgan Stanley,,82.85,166406.92654428154,-134363.48497454074,13786813.864193724
Equities,APD,Air Products and Chemicals,,304.51,144976.92306584664,4317.827961027432,44146922.84278096
Equities,PRU,Prudential Financial,,95.45,223968.0481799311,-414446.84614009794,21377750.198774423
Equities,SHW,Sherwin-Williams,,235.53,135890.04619168572,55386.62188510035,32006182.579527736
Equities,CHTR,Charter Communications,,339.1,232902.63285990295,2067732.8693344053,78977282.8027931
Equities,KEY,KeyCorp,,16.88,160360.97561436996,44727.69285311924,2706893.268370565
Equities,KR,Kroger,,43.83,160313.51749788155,-39772.27452311935,7026541.471932148
Equities,TSN,Tyson Foods,,61.19,224242.96099979666,-105345.36308760014,13721426.783577558
Equities,TRMB,Trimble Inc.,,50.56,168612.86832157488,122586.2492791375,8525066.622338826
Equities,INTC,Intel,,25.91,123104.14109817093,21507.379060412717,3189628.2958536088
Equities,EMR,Emerson Electric,,94.37,186494.66039298524,-1794.162700239003,17599501.101286016
Equities,OXY,Occidental Petroleum,,62.62,209514.22389397616,-21301.104283288318,13119780.700240787
Equities,BBY,Best Buy,,78.32,8840.406137924872,-6238.324331290331,692380.6087222759
Equities,PPL,PPL Corporation,,28.7,120585.91016056518,666.3070375578789,3460815.6216082205
Equities,PAYX,Paychex,,113.02,67245.44619734776,74294.62400562094,7600080.329224244
Equities,VLO,Valero Energy,,123.8,108849.98515723461,-162613.26897175683,13475628.162465645
Equities,C,Citigroup,,43.79,89255.52064363853,33450.185386742916,3908499.2489849315
Equities,FTV,Fortive,,64.11,62888.15177157161,12033.890664754408,4031759.410075456
Equities,ILMN,Illumina,,202.2,23395.621943907765,24782.743182175178,4730594.75705815
Equities,IT,Gartner,,336.14,78217.77912260217,78671.7459242795,26292124.274271492
Equities,HOLX,Hologic,,74.81,90479.59579327249,9294.905716384808,6768778.561294715
Equities,WST,West Pharmaceutical Services,,234.94,148024.32429714708,-15235.98568404911,34776834.75037173
Equities,ALL,Allstate,,133.58,125737.12395820115,59614.08270721949,16795965.018336512
Equities,AZO,AutoZone,,2466.18,133930.98497892282,-751857.0628916791,330297916.53531986
Equities,CHD,Church & Dwight,,79.89,43976.13333376583,1439.0095986179858,3513253.292034552
Equities,MGM,MGM Resorts,,33.53,211419.76153149392,-41596.91615361128,7088904.604150991
Equities,CFG,Citizens Financial Group,,37.92,164042.46318272463,-15374.462566435352,6220490.203888918
Equities,RHI,Robert Half,,72.41,126593.6650934412,110200.40217345828,9166647.289416077
Equities,GOOG,Alphabet Inc. (Class C),,88.73,121117.86728666164,82959.93510305691,10746788.364345487
Equities,EQT,EQT,,33.39,114739.4636443545,274756.0359532653,3831150.691084997
Equities,REGN,Regeneron,,721.49,123694.539739045,851757.2751323535,89244373.47632357
Equities,ABC,AmerisourceBergen,,164.3,181506.3943251921,136464.91234020315,29821500.58762906
Equities,MA,Mastercard,,346.12,109801.03269715712,-52132.69997969896,38004333.437140025
Equities,CDW,CDW,,176.94,56817.93900663314,3608.3905937703735,10053366.127833668
Equities,WRK,WestRock,,34.25,123105.2066517363,-13405.64744026595,4216353.327821968
Equities,SEDG,SolarEdge,,283.27,182340.80473253597,-31907.780207736974,51651679.75658546
Equities,BA,Boeing,,190.49,78743.42489296525,-90461.12073376126,14999835.007860951
Equities,ODFL,Old Dominion,,283.09,129721.31070477991,28029.96439496342,36722805.84741614
Equities,LNC,Lincoln Financial,,29.12,15746.340760749239,19046.82735695699,458533.44295301783
Equities,PCAR,Paccar,,65.32,121935.39276827736,15984.139530276423,7964819.855623877
Equities,LMT,Lockheed Martin,,480.21,54657.57013567411,-3921.2371205629875,26247111.754852064
Equities,XEL,Xcel Energy,,68.98,46190.10774562888,-4122.216916123491,3186193.63229348
Equities,AAP,Advance Auto Parts,,144.7,15766.586278491273,2022.5272224295468,2281425.034497687
Equities,VRSK,Verisk,,175.81,8101.485723169943,5048.756724042658,1424322.2049905078
Equities,WTW,Willis Towers Watson,,242.81,123955.02660294861,-280.2241945607011,30097520.00946195
Equities,CRM,Salesforce,,132.59,42140.51240326815,-235196.2287127971,5587410.539549324
Equities,DOV,Dover Corporation,,134.45,183277.3443508377,310108.05412974494,24641638.947970126
Equities,FSLR,First Solar,,149.79,163780.91076525566,959535.2478302974,24532742.623527642
Equities,MTB,M&T Bank,,142.32,3360.592013860458,-1846.751866972879,478279.45541262033
Equities,COST,Costco,,453.9,56751.055028991424,470066.16853074415,25759303.877659205
Equities,PARA,Paramount Global,,16.63,95300.32405432587,-8701.21205602394,1584844.3890234393
Equities,HCA,HCA Healthcare,,238.87,92833.48558483455,3048.5077676948604,22175134.701649427
Equities,FICO,Fair Isaac,,598.58,203619.663536006,-887733.2077076245,121882658.19938248
Equities,TPR,"Tapestry, Inc.",,37.55,70131.78490895953,1301.9753118283961,2633448.52333143
Equities,EIX,Edison International,,62.28,42918.612402965155,2996.4021983485954,2672971.18045667
Equities,MSFT,Microsoft,,238.19,115504.6950356082,-126647.959145879,27512063.310531516
Equities,MSCI,MSCI,,461.52,130553.26214235758,121002.5211132165,60252941.543940865
Equities,EG,Everest Re,,328.2,52054.09491283875,-9188.809367537628,17084153.950393677
